EntrezID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1
24060	2039	533
69329	1716	3
214568	1303	0
66291	927	76
30046	9977	971
12640	691	0
73696	951	1
214944	6030	1028
387510	820	1
73205	3198	638
100504458	1011	2
242384	5067	0
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	0
11428	4319	2020
230073	4943	990
106021	3842	3907
100504309	325	52
230075	534	771
75819	1810	0
320500	3226	15
71293	818	0
66408	5740	343
622208	2159	6
15502	5792	14379
387203	79	6
74255	3273	1567
14595	3976	1327
100628614	83	0
20731	393	6
12017	1349	1815
76959	1372	932
74164	4556	1323
100526501	64	0
11832	2524	17
11828	1763	581
230082	4483	1555
67615	3312	2619
68926	4369	2944
68970	3454	1117
67123	2697	1665
109242	5598	107
66401	848	90
329828	4175	53
100862160	650	0
73721	1290	21
76992	708	53
71901	2109	181
68922	2491	2
69638	1247	233
12804	2267	725
69961	839	127
53598	966	444
550619	1751	7
18391	1591	357
14430	2000	523
16157	1961	721
20301	1471	183
100039789	429	1
100861610	6399	0
100862170	974	0
100862177	878	1
100861618	495	8
100041579	375	35
100043920	4068	3
100041549	1870	11
100861635	3613	12
100861647	429	2
100042539	3558	0
100504346	867	0
100039848	495	2
100039863	1044	181
100504376	1171	26
100042555	1953	493
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	0
100861661	1864	0
100861670	1416	1
100862247	375	1
100042519	3613	3
100042524	1870	0
545611	4130	57
100039331	4897	0
100504239	867	0
100040035	495	0
100040048	1044	20
100504407	1171	2
16158	2680	54
73350	485	0
100861715	3192	4
24047	720	8
18829	868	26
100316865	2385	0
100861727	3834	10
277773	1656	0
230085	3393	15
56323	2309	1098
67317	3726	4
100862318	717	5
269523	3315	5369
60534	2727	122
56703	4236	542
66592	1548	642
230088	3495	1098
22249	6391	273
320571	4474	5
100213	5402	1065
329831	1348	12
21754	3620	2021
12517	1503	39
54390	1201	0
19782	275	7
622404	814	437
230098	1624	936
100503819	978	310
230099	1959	466
22004	2098	34095
21894	8560	11059
12913	1582	545
230101	3535	545
242406	5868	722
100039672	743	0
230103	3660	1828
433700	1247	7
68917	591	240
242408	1763	7
242409	4775	334
56014	2352	1
56015	939	0
100039781	913	17
71406	4086	19
319973	957	7
29849	960	0
29848	963	0
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	758
384009	2019	229
442829	2030	2
12757	1170	2354
50798	5696	364
623796	2231	63
73469	5180	3479
100628618	73	0
17279	2914	148
100503944	1538	0
18507	1208	0
100628590	78	0
100503954	3058	0
319885	2524	855
76238	1226	232
230119	5606	165
73405	1578	7
64424	2944	305
269529	4634	481
68512	687	448
666060	4812	391
78508	415	53
69934	2023	123
66362	1035	312
242418	7213	961
230125	4438	1656
230126	2744	1785
100040557	996	0
329839	1090	0
100040567	646	0
72535	2302	24
75426	2729	14
74152	3606	10
381522	5081	1
100121	3526	527
21916	2871	4
272027	3726	297
433702	3112	1519
22590	955	141
110805	1116	19
74753	1558	85
93966	2310	0
67628	1367	3467
100503131	845	2
94181	1904	286
74735	1432	36
107684	4114	402
381605	4305	292
242425	3998	0
75691	3552	149
230145	2216	79
12819	5319	640
21812	5666	5620
56737	3055	271
66212	552	452
18124	1884	3236
67727	5777	596
76299	2647	1770
100316708	97	0
16348	5632	276
100503154	659	33
269536	3203	965
66665	1841	231
230157	2442	485
100861629	540	0
68016	2044	14
272031	3762	0
209186	1659	0
230161	5048	0
12012	1946	8
28028	2103	509
230162	2993	132
230163	1953	1
67063	2983	84
109331	4312	1507
242443	3348	4
19059	2985	0
74914	1297	0
329844	3387	0
72648	626	4
14211	5322	774
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	307
11303	10260	3307
78180	452	0
381524	2277	5
100434	3278	1377
100861652	874	568
319636	9193	199
246179	3382	353
21350	1144	6
435784	720	10
52076	2861	460
242466	10496	1752
100503249	1019	0
670211	629	3
19359	3811	4746
100415914	757	1
16600	3044	21168
11471	1421	8
11470	1504	5
230233	6160	1015
230234	4299	667
54366	3687	3112
242474	6895	829
723837	70	0
230235	3854	1
54357	2966	1227
329851	1759	6
545622	6369	1338
73349	2030	0
619973	699	124
242481	8213	534
100038668	2014	41
11641	6869	7009
242484	2896	63
22166	1051	2918
67402	618	0
64817	11275	19
18198	3659	2
14745	3522	51
100526502	87	0
258922	942	0
230249	5902	2365
100041581	2794	2
67103	2104	194
72429	1827	250
14700	1120	614
100155	4550	0
22234	3719	871
634731	3295	14
230257	6889	3958
72479	2616	1223
230259	5044	267
66209	3221	189
209131	7507	291
30936	2060	0
17843	875	0
620807	540	0
100041658	1033	1
17841	1014	0
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
100039116	926	0
100039150	889	0
100039019	835	0
100039177	882	0
100039206	886	0
100048884	888	0
100189605	878	0
17844	872	0
381530	887	0
17842	908	0
381531	755	0
22696	3579	145
20530	1824	143
338355	4342	694
20529	3744	1348
66440	794	269
70052	5237	556
76072	1404	2
71354	1325	37
192120	1743	42
72748	1083	24
17025	1350	550
59001	602	386
214106	1783	9
50780	7301	121
72701	2868	82
11699	1233	0
16552	2250	0
373864	7635	522
735262	82	0
18405	768	4
18407	773	8
18406	774	8
100182	5476	344
66783	1104	0
73750	4805	395
66290	1093	73
100503980	687	0
230279	3630	54
670833	684	0
75524	671	0
326623	5828	24
21949	2228	81
21923	7100	2500
100504061	2618	7
18491	11027	2236
56079	4831	7
69807	3196	532
21898	3847	78
56710	3354	115
214444	5603	1361
230316	3062	267
21885	4369	1921
68285	2687	99
353204	2052	1012
433719	1323	0
623180	1237	0
623197	1237	0
100862015	1237	0
100502896	1116	0
100502924	1237	0
242502	1325	0
242505	5183	50
667768	759	0
545637	936	0
623272	1324	0
667780	1325	0
623281	1312	0
71886	2158	0
242506	4203	2
76804	4401	854
66928	722	179
19266	8504	34
100046763	2065	0
22178	2720	3
52829	1699	813
17475	7515	3460
545641	1078	1
18028	8770	9544
76455	3330	2
68268	8751	997
12622	1742	0
329872	9581	38
69863	8764	1630
790913	1461	12
77634	1385	241
101739	3182	1058
100862057	3297	105
320226	4525	120
242509	6453	31
338349	6929	793
20404	2807	136
329876	2053	3
77739	7839	144
75811	1835	0
68441	1613	1569
230376	3696	386
100217448	118	0
11520	1887	601
329877	8441	987
100504343	2913	28
20104	1394	769
230379	4204	351
76376	10780	6
70122	6216	1362
230393	5796	698
735282	86	0
66775	2089	53
15977	770	0
242517	573	0
404549	570	0
15972	573	0
242519	797	0
381590	1828	0
230396	819	0
230398	570	0
15965	573	0
15974	670	0
242521	4217	1633
435791	549	6
100041062	549	2
545645	811	1
545646	968	6
545647	968	0
545648	811	0
319146	1462	1
545649	1462	0
545650	1462	1
545651	1462	0
545652	1556	0
545653	968	0
545654	549	0
545655	549	0
668208	2850	1
15970	576	0
15964	647	0
15969	570	0
15968	570	0
15967	644	0
15962	570	0
230405	664	0
723895	106	2
100040617	718	1
66902	2558	788
12578	1136	9
12579	1393	19
242523	4073	4
236537	2261	0
619842	1690	0
15569	4557	0
620016	1006	1276
69314	1263	0
69136	1364	56
67770	2109	179
100862232	413	0
18786	6815	980
667250	978	3138
67694	2114	492
100061	2773	5
100124456	81	0
21687	4654	394
67753	1228	7
100039252	661	448
320713	7419	664
665029	580	6
16476	3187	36211
100042411	3534	2
75578	2713	81
319247	1729	17
77963	4242	933
230459	4374	0
242546	1944	0
100066	1935	0
665095	1520	1
13110	3595	442
74519	1944	307
13109	3651	0
620779	1638	0
620883	905	1949
319865	1231	1
18027	9643	1695
100502875	963	2
100502857	1263	0
78687	924	0
94043	986	93
12695	8809	3016
381591	2942	8
242553	4801	2524
399570	2388	5
545660	2264	0
230484	3567	764
67299	7043	4959
30924	1604	0
100861936	1156	7
242557	3178	253
100038722	2475	1
15221	2373	9
320438	3114	216
67733	2738	69
230500	1847	170
72157	2334	777
26563	3542	979
381534	1517	6
320508	4966	846
242570	3990	265
16451	5299	9240
77866	748	44
387143	83	0
68400	618	2
11639	5162	965
72685	5596	17
230514	1827	1634
16847	6634	133
545662	1975	0
242574	907	2
381535	1597	0
332923	1452	0
381536	847	0
18578	6034	25626
73094	3712	38
100504717	1912	1
67344	2262	0
100473	3655	0
23919	686	0
242584	3793	126
71148	4878	1938
242585	2893	727
70941	2448	0
71650	1185	0
67013	1866	226
622167	808	0
100862081	1718	29389
100038724	2300	0
13131	5580	1
110382	2239	0
230558	3636	0
242594	3136	35
108079	8201	227
67916	3162	7497
100502629	663	2
329908	10601	4184
100102	3512	23
140475	2716	0
74754	4028	841
242602	1970	0
230576	2535	48
230577	3077	18
72354	2762	423
381538	4346	5
230579	1897	0
329910	5668	34
72475	3195	2540
56280	1496	727
230582	1605	101
242603	2611	1
66526	6243	256
56374	1544	3122
100862108	611	0
546840	947	1
77809	1756	737
72938	559	152
13370	1664	0
230584	1322	445
72787	2576	516
230587	2904	38
56296	1795	2
16975	7677	616
619295	3078	4
17149	608	2060
74098	1551	571
12896	2350	82
242607	3005	2
242608	3168	46
20280	2664	1622
52430	1307	2631
230590	2289	4
414872	10654	1675
69893	2876	105
545667	593	0
67305	1214	230
230594	6054	1717
100040110	490	0
230596	1519	874
18392	3014	122
319965	3286	1387
230597	2170	454
73133	1812	87
70533	3111	159
66073	1275	364
100087	1556	717
69908	3320	4
77173	903	0
230598	4155	2359
791075	76	6
100273	3523	1415
108802	1606	0
13858	5411	1001
230603	2444	85
29864	2132	2978
67646	968	0
319743	3122	0
12580	1106	108
14084	4429	1157
242620	2947	21
15572	4488	0
78933	1864	0
67621	1908	116
67946	2435	392
230612	4360	4
639774	1280	303
328505	2327	258
639781	1260	3
320640	3997	0
195564	3843	0
329918	1372	0
630887	936	0
329919	1678	1
230613	1729	0
230622	3824	0
433745	1212	107
242627	4497	0
230623	1393	1
666048	6617	1856
433746	2308	0
17301	2619	4
100040736	2876	2
30923	867	0
66588	1880	606
20460	5333	192
21349	4161	50
67182	1129	4
81906	1524	0
230639	1530	0
277753	2422	0
13118	2395	0
435802	1527	0
13119	2495	0
13117	2086	5
666168	2509	0
631037	564	23
100040843	1914	7
13120	1871	300
230648	4300	1364
75173	818	4
230649	2330	36
100465	2882	1252
17346	2493	363
654462	951	1
140477	4033	3
14073	3816	22
72181	3511	367
100502897	778	1541
66576	546	2192
230654	2869	1673
19366	3076	161
68075	1427	54
68273	2719	1500
66805	1971	30
67323	392	0
433748	390	90
18710	5004	1818
17776	5727	2518
16351	2118	154
230657	2409	93
77110	3519	916
654318	2436	6
622665	2003	42
50927	3155	6866
58810	1414	5805
100502959	627	121
18477	1417	8037
67096	1930	186
68394	1214	341
230661	3032	112
68276	2008	362
70603	1736	64
242642	1602	27
100502973	733	1
74464	5397	8
22275	1199	711
76608	4552	595
108067	4022	509
19207	3549	615
78611	2579	287
242646	982	27
12795	2367	8982
20116	740	6482
100217424	59	8
100216533	78	57
73804	2832	111
381544	2013	40
100862255	770	0
68777	953	116
66743	2891	560
100503023	705	1
140546	1574	1211
66233	1513	224
75753	3595	0
14664	3272	716
381546	1281	81
53418	2522	566
114143	996	1608
67728	2526	232
230673	3588	1034
11876	2177	147
20441	2574	593
230674	4956	1601
19268	7648	8689
68180	843	172
230676	10958	1487
80509	1893	279
54325	1904	1768
107995	1784	371
17480	2938	5
21846	3879	610
66451	915	15
230678	1862	41
68625	3750	1
69072	2960	1676
100041290	805	2
18363	948	0
258708	948	0
258852	939	0
258301	948	0
258851	948	0
258259	942	0
258306	948	0
435804	1008	0
258265	954	0
258159	954	0
258331	948	0
258214	942	0
258394	942	0
100038571	535	0
100470	1958	5
20525	2573	9854
100316707	66	18
100503370	636	15
195522	2396	45
27028	4551	3
69216	980	361
75180	1504	6
230696	1867	71
56401	3343	1205
242653	4236	5
22608	2191	7314
66101	2495	47
73332	2536	33
100862319	1382	1
106564	1440	101
332934	1505	2
194237	4067	2
433752	1909	89
230700	4762	1885
14915	560	2
14916	602	0
16656	9021	450
13615	1244	117
329934	2528	166
29871	3394	1201
194219	1762	1
51797	2705	1791
667063	420	0
56222	1258	42
60613	2512	20
18046	1944	796
387227	89	0
723836	92	0
242662	977	7
73172	1990	70
381549	2364	120
69780	2905	726
12840	2746	6733
230709	3430	1792
69469	719	0
109263	6585	2007
545677	1181	2
666914	351	0
666921	1149	0
100504652	351	0
666927	649	0
100862019	351	0
666931	351	0
77432	825	0
19063	2493	2732
12331	2393	6782
100504506	240	1
76574	2151	2159
16918	3501	193
66966	2059	243
12164	2940	6
353371	1753	9
56031	1168	717
170638	4652	154
230718	1103	1
56198	4532	92
622334	604	0
230721	3019	2465
12163	2405	9
64059	1805	3
11426	23495	8547
442834	8311	621
595136	509	146
68050	2370	1832
230726	1217	79
100038647	1328	0
56309	1485	274
54170	2606	1624
78460	980	0
108809	1873	0
18991	3010	1023
67205	953	531
14201	1685	887
75062	1698	909
735277	109	4
16330	3781	459
735263	109	0
17764	7631	872
68920	762	137
230734	1554	1937
215090	2727	5
230735	5482	0
73628	519	0
52276	1626	213
194268	2942	127
192199	1834	67
230737	2350	2938
75563	2086	6
76793	2325	610
70088	876	314
230738	2805	2304
14807	8842	5935
72395	3543	0
12986	4047	0
66407	938	407
230751	2152	168
116748	913	62
74178	3861	5254
230752	1363	230
66938	2328	661
230753	4328	2786
245877	3387	9017
27096	1256	853
329941	4331	197
100206	1368	381
100048926	3116	14
24084	1494	48
214150	7635	338
236511	7065	1947
76850	6523	379
269582	4982	213
230757	2855	255
26445	847	1615
332937	2117	7
26562	3701	973
100317	4982	615
67785	7010	1118
71514	3705	19969
68310	3832	791
100177	4134	356
100039968	1120	104
242667	3817	2
80284	1022	283
14612	1624	287
14620	1922	2610
14621	1445	3263
14622	1704	44
667296	581	0
635169	2209	0
329942	13731	5
74989	643	0
69317	684	0
269585	5372	102
384059	3174	0
54383	4357	2185
215493	3390	179
230761	2882	1073
67525	3198	679
242669	1917	280
11637	1909	1325
67349	1018	1
75234	2532	7832
66260	1168	19
15444	1697	2
384061	2702	5
74648	1546	534
107271	2874	1520
97130	5187	1869
68828	2038	176
19646	4407	5872
67106	660	49
73680	2229	98
215627	3288	39
100383	2662	2122
58864	1034	4
68233	558	13
17357	1601	27444
433759	1971	766
16818	2298	309
230766	944	4
54709	1109	3047
76799	772	707
100504491	864	132
230767	2142	217
66264	840	294
109658	4948	3806
100861795	1058	0
100861783	590	1
16650	5711	1496
230770	1810	333
20218	4783	3823
19244	3505	4220
319894	830	0
622480	2562	0
72225	2315	1
230775	5289	572
107581	5206	33758
67898	1551	1042
230777	2316	98
94242	2175	4713
332942	2208	0
230779	2010	1469
14077	640	44
619605	1411	309
66585	1591	781
67149	2552	177
80912	5351	4000
100217460	65	1
20970	4972	3359
16792	2398	15
17180	2002	0
19273	5504	1815
26922	1337	418
57317	2254	1935
545681	1453	6
623230	1370	257
269587	6923	1063
18386	4021	0
664894	471	17
213541	4078	1905
664903	697	85
56809	6581	551
353373	108	1
66464	1350	196
242681	735	5
100039864	606	1058
100310813	136	16
100217418	117	4
100217440	62	47
100217437	56	43
71787	1130	313
100862259	716	7
100088	2327	694
399101	437	5
100306945	205	0
100306944	205	28
100169	4571	1240
67219	1677	10
230784	2658	1509
11983	539	2107
68598	1392	1343
19204	1820	25
14050	5197	416
381560	4238	22
100340	1925	397
19891	1782	585
230787	2542	7
100336	2041	654
100226	2320	1567
230789	3046	887
14191	3353	12
230793	6602	5056
242687	4088	2549
14748	2143	2984
69655	986	73
53608	4333	1565
269589	1925	832
52174	1482	312
230796	4175	1074
20544	4606	5478
100628620	89	0
100342	2288	1017
69539	1654	204
69073	1796	346
18221	1347	1673
23957	1118	0
242691	2003	192
100210	1356	359
55948	1613	40155
503610	2847	859
545683	465	3
230801	2941	79
93760	8175	5744
20111	3137	2691
15331	1254	96
67422	3110	705
83557	3480	0
230806	4761	20
23833	503	4
67586	1577	44
73723	707	441
70012	3866	341
665186	2338	0
329954	1727	18
194231	2467	870
68040	1976	350
77490	1088	2
72690	1226	137
230809	4730	156
433766	1886	1
230810	3313	55
56219	4114	68
100163	3128	278
69409	905	3
16765	1060	1317
71904	2067	226
69885	1270	9
76824	2139	783
74777	3445	664
230815	4715	87
100017	2671	1162
66146	3826	1679
19746	1514	0
71817	1096	1543
27981	1415	3633
68592	1276	739
100862090	615	0
12399	3891	8
29876	4065	28427
51796	3732	3844
230822	2151	14
100503475	589	0
53902	5062	311
735285	79	0
74552	5025	296
78806	2380	1
230824	2779	60
73937	2963	6
242700	4012	613
230828	5825	11
242702	5575	20
14105	5499	3454
52830	1907	1509
12802	3865	0
71665	2523	750
15356	1413	259
74246	1537	94
26394	1593	725
66193	1538	735
27224	4592	2758
67025	594	1418
15903	953	3032
242705	4739	77
230837	5582	644
21401	1247	60
22704	4637	1936
74326	2675	2099
100503101	1932	29
15552	2908	1224
320133	1725	4
269593	7529	6918
99982	3015	2745
67663	670	1
242707	1954	0
13844	4780	310
100862132	599	0
12260	1062	4
12262	1054	8
12259	1082	4
13842	4713	4
230848	7192	397
100503595	2904	5
22417	3823	157
12540	3005	6441
242711	958	0
67868	897	0
69380	1036	4
15530	14177	16545
435811	1828	7
170707	5746	2233
110351	3398	1034
100862140	912	0
11647	2516	4980
230857	4816	3570
100503664	848	1
230861	6325	4997
15441	3475	2750
230863	3140	758
16559	3915	35
13200	2095	5010
68943	2367	3147
72269	809	772
625638	2367	178
68350	3732	1531
66259	3613	1058
75718	3857	0
212190	2924	7
18781	1618	0
26971	2437	2
18782	2264	2
18784	2275	0
18780	794	0
26970	851	0
73162	1670	158
66825	1255	4
77056	3322	554
15565	1362	3
17965	1762	1455
433771	2683	1225
100038595	2322	2
12345	1749	5294
212555	2047	78
110198	1648	667
69902	930	580
230866	6226	1351
69116	15873	6577
212632	6214	11060
212647	3355	1648
83770	3047	14
18509	4275	0
71235	1548	3
242721	5854	26
230868	2000	1
