EntrezID	Length	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1
66568	1698	26
99887	6224	89
66789	910	401
71994	2003	7738
213603	2560	269
319839	3661	113
100503044	2759	0
619318	1127	0
14066	1876	1713
19299	3399	2308
214137	5091	623
11304	7248	6
14630	1470	1031
100503394	1802	5938
99480	2403	1952
791077	119	0
100043726	905	1
29815	3301	391
214459	5330	2909
242202	6728	1045
71647	1156	0
74057	768	3
14079	645	0
100862236	574	0
67704	976	21
99526	4014	1583
59006	1153	12
118449	7116	18059
69608	3857	2728
210529	2625	241
19142	2607	128
69895	785	301
100306957	130	0
83398	5338	2
668809	468	0
229801	2224	0
71824	1983	0
384775	757	0
64580	3489	0
22239	3599	0
271970	3690	24
100047282	210	15
108058	4461	1158
109676	7547	387
100862268	1766	0
100043364	3484	4
28036	2121	688
723948	74	0
723835	68	0
723920	69	1
723928	66	0
723911	75	0
71643	7048	67
11924	2217	0
71481	4795	212
211550	2137	156
211556	2391	621
70617	1603	170
329753	4188	0
100038383	1964	0
402774	2348	0
18741	2748	1
13809	4208	78
435755	1040	0
170439	5951	795
13645	4757	26
319224	3869	0
242235	1683	0
20132	1394	0
68147	1271	234
12630	2073	0
66350	1654	40
12368	1455	320
66815	1318	21
99683	4702	1579
77018	7481	15
71760	2718	0
66357	1062	518
100862291	328	0
68436	595	96
16842	2460	0
15107	1720	858
71519	2331	7
100503594	2715	0
74442	5791	536
23971	2600	3157
100862309	561	0
56811	3705	6
433653	672	0
13722	1122	637
100862343	411	0
271981	4108	166
114249	3732	75
67553	2620	176
71793	2988	359
77669	1912	0
74776	1211	333
214133	9181	628
319478	5619	36
100316832	79	0
75208	970	0
21338	3764	6
229841	7813	63
69772	1172	22
97086	2243	4
74446	2245	0
67006	2869	463
319587	500	204
66105	2619	6797
110173	3675	59
668745	678	551
18033	4118	4558
791324	1395	1
67547	3707	324
71038	937	0
100039350	489	0
242248	3248	0
70055	985	0
19055	2194	1970
59308	1461	77
229862	957	0
73284	2721	19
51788	957	159
100503440	615	1
70604	1851	133
56692	1263	429
26377	3088	36
100503465	543	0
329763	1665	1
17777	4410	79
108943	3935	266
67741	1715	0
68369	824	0
11529	2079	4
11522	1334	5
69117	1341	0
100417514	1284	0
639769	2789	0
26876	1312	2
11532	1533	1169
75624	2549	1056
13684	2882	3240
100316706	65	3
74635	1418	0
56224	3172	657
229877	3663	1901
229879	612	0
381476	2818	0
18598	2352	0
22253	9296	19
12167	5336	173
56376	6812	2239
229898	3021	56
229900	5552	1323
55932	2639	208
14468	2820	99
14469	2455	2585
229905	2246	108
229906	1253	738
109333	6207	3242
320229	3521	7
320072	1652	0
621809	921	0
16911	2049	5413
545572	710	3
23908	4811	830
93684	1510	4466
54673	3949	2649
12722	3022	2819
80797	3654	6437
229927	3306	44
622139	709	0
99709	2997	0
100504497	1625	0
99663	2998	0
23844	2935	0
229933	3921	120
52184	2584	295
71355	7137	3
229937	2813	215
16007	2028	8352
100216343	1700	71
69219	3747	38
100504532	648	0
12042	1760	2237
66421	975	228
214804	5495	1091
242253	3082	11
171166	1712	0
68279	2666	4
65086	2494	2
100038607	2419	2
99167	3696	331
74245	2629	129
70951	1920	86
14707	535	349
70285	2614	248
56629	2299	0
22262	1843	0
100286843	3174	0
75015	1014	0
18749	5081	2640
70892	6075	20
99633	6052	2844
100038391	4059	0
381482	2424	2
100628568	71	0
100504653	1897	0
170757	4106	151
99899	2909	28
15061	1296	0
19220	4414	1
54120	1264	8
67035	2927	3964
51886	6491	1055
68810	2566	3090
215708	5355	270
170822	4194	1365
108946	7668	1947
229949	3103	45
99542	1853	1
329777	4867	849
26938	2000	2
20447	3885	17
545578	465	0
70594	1834	0
66772	1048	2
72317	495	0
55993	3327	0
19352	1686	1439
100217468	45	9
100217425	61	0
11364	1845	1009
242259	4098	0
16875	1978	0
99686	2164	0
209584	4404	26
12972	2507	107
209601	2009	1
435766	3042	0
75540	3493	133
74435	2650	11
329780	3451	0
329782	4170	0
320840	5922	0
100502679	2293	0
53861	2616	1163
387181	71	5
19218	2018	5
107869	1801	496
433667	2654	1515
69207	3664	2272
67144	4092	293
242274	5918	0
624759	2832	271
76131	3323	7
19892	1843	0
68151	2769	6150
100312470	921	0
100312471	921	0
100039044	839	2
666513	1056	4
100499523	102	0
72098	2605	572
116940	4328	402
70143	874	0
17096	3456	236
70720	1850	0
67427	502	3462
17451	1448	0
56711	4635	13
66433	696	205
242285	1379	0
242286	1181	0
18619	1412	48
242291	4636	1552
73872	1205	0
242297	1995	185
100504030	590	0
68053	4735	213
13122	4172	0
53378	2553	6762
18201	3507	907
252838	2852	126
71510	1077	4
12319	5722	42
100039478	333	0
59021	2057	2020
666752	584	1
320790	9338	1359
74438	3604	2
65973	12295	7619
320152	3969	9
242316	3532	15
74662	1433	0
73624	568	0
100499521	131	0
67157	2120	223
100039746	887	6
71801	2920	374
76947	1082	32
100503518	1368	2
735261	86	0
60599	5430	2019
12448	3217	27
72656	4970	851
381510	2984	418
100861935	1013	1
207920	3864	1689
634834	1197	65
66185	7115	1674
623474	7051	14
100503583	4572	2
14579	2257	15337
12557	3462	57
381511	4298	256
100503636	1066	2
100038424	1706	0
329795	3456	222
77604	3426	274
72397	3283	84
68099	1326	480
208820	1501	154
100039988	632	785
12395	6899	7
208890	2371	17
73314	1210	1
72201	3259	1057
72519	2280	394
100038514	896	1
69352	4922	0
100201	4681	1718
12307	2867	0
67460	2959	806
27354	2491	653
209212	2647	939
192656	1901	323
100415915	1852	22
17389	4576	2
30952	4708	0
70568	5646	1275
66302	1875	182
107568	5070	1105
74087	2134	0
242341	2503	0
74988	1259	0
50500	3053	46
14590	1326	431
269513	2895	97
230025	3174	0
51813	3868	333
77032	1587	125
77593	6007	760
67735	2122	11
66625	4545	1644
230027	2613	162
76132	9342	1580
269514	2479	457
18992	6272	0
212377	4467	40
212390	2386	4
68493	3632	245
319564	1872	0
81006	2370	19
57756	1105	13
67490	4335	751
625732	491	6
14348	11990	150
242362	4628	475
75360	561	0
13841	7967	411
75332	891	0
26409	5763	1757
100038651	2744	1
100504106	1924	0
12014	8493	469
414068	1661	0
14610	1518	1
26885	6804	272
100019	17959	1412
108755	1344	170
140577	4817	71
52187	5047	128
100504166	3850	61
56228	3522	1663
14409	1820	7
14408	2251	0
242377	5578	124
272009	2939	108
108767	1925	4752
24018	4153	463
12801	5807	373
67652	1073	7
636187	483	0
433693	1719	604
50793	6313	619
109093	1867	227
24060	2039	595
69329	1716	1
214568	1303	0
66291	927	119
30046	9977	556
12640	691	0
73696	951	1
214944	6030	392
387510	820	0
73205	3198	714
100504458	1011	0
242384	5067	0
100124458	81	0
100124457	77	0
100042132	1087	0
75471	1264	1
11428	4319	2276
230073	4943	1155
106021	3842	2420
100504309	325	49
230075	534	703
75819	1810	0
320500	3226	6
71293	818	0
66408	5740	462
622208	2159	9
15502	5792	9216
387203	79	0
74255	3273	1123
14595	3976	969
100628614	83	0
20731	393	1
12017	1349	1102
76959	1372	1223
74164	4556	900
100526501	64	0
11832	2524	15
11828	1763	537
230082	4483	564
67615	3312	2483
68926	4369	1898
68970	3454	807
67123	2697	1438
109242	5598	44
66401	848	50
329828	4175	25
100862160	650	0
73721	1290	16
76992	708	64
71901	2109	207
68922	2491	8
69638	1247	515
12804	2267	406
69961	839	53
53598	966	552
550619	1751	0
18391	1591	244
14430	2000	626
16157	1961	781
20301	1471	168
100039789	429	0
100861610	6399	5
100862170	974	0
100862177	878	0
100861618	495	2
100041579	375	35
100043920	4068	4
100041549	1870	25
100861635	3613	19
100861647	429	0
100042539	3558	1
100504346	867	0
100039848	495	0
100039863	1044	191
100504376	1171	30
100042555	1953	571
100862228	974	0
100862237	974	0
100042493	831	0
621580	412	0
100862261	4068	1
100861661	1864	3
100861670	1416	0
100862247	375	1
100042519	3613	7
100042524	1870	0
545611	4130	159
100039331	4897	0
100504239	867	0
100040035	495	0
100040048	1044	19
100504407	1171	3
16158	2680	73
73350	485	0
100861715	3192	4
24047	720	2
18829	868	0
100316865	2385	0
100861727	3834	2
277773	1656	0
230085	3393	29
56323	2309	2560
67317	3726	27
100862318	717	1
269523	3315	4009
60534	2727	90
56703	4236	506
66592	1548	447
230088	3495	2816
22249	6391	48
320571	4474	24
100213	5402	4076
329831	1348	36
21754	3620	1327
12517	1503	30
54390	1201	5
19782	275	9
622404	814	653
230098	1624	2619
100503819	978	733
230099	1959	1082
22004	2098	104971
21894	8560	15561
12913	1582	614
230101	3535	211
242406	5868	757
100039672	743	0
230103	3660	2079
433700	1247	6
68917	591	284
242408	1763	7
242409	4775	450
56014	2352	1
56015	939	0
100039781	913	132
71406	4086	310
319973	957	98
29849	960	0
29848	963	1
29846	1099	0
100040268	1766	0
29845	1172	0
53614	4433	1139
384009	2019	325
442829	2030	5
12757	1170	2089
50798	5696	264
623796	2231	46
73469	5180	3227
100628618	73	0
17279	2914	15
100503944	1538	1
18507	1208	0
100628590	78	0
100503954	3058	0
319885	2524	657
76238	1226	178
230119	5606	141
73405	1578	2
64424	2944	104
269529	4634	414
68512	687	339
666060	4812	400
78508	415	189
69934	2023	89
66362	1035	144
242418	7213	648
230125	4438	1436
230126	2744	839
100040557	996	0
329839	1090	0
100040567	646	1
72535	2302	30
75426	2729	4
74152	3606	1
381522	5081	0
100121	3526	714
21916	2871	34
272027	3726	181
433702	3112	786
22590	955	177
110805	1116	3
74753	1558	27
93966	2310	0
67628	1367	1597
100503131	845	2
94181	1904	180
74735	1432	25
107684	4114	292
381605	4305	199
242425	3998	1
75691	3552	112
230145	2216	22
12819	5319	562
21812	5666	3519
56737	3055	223
66212	552	291
18124	1884	1074
67727	5777	766
76299	2647	1598
100316708	97	0
16348	5632	259
100503154	659	18
269536	3203	529
66665	1841	176
230157	2442	185
100861629	540	0
68016	2044	7
272031	3762	1
209186	1659	0
230161	5048	0
12012	1946	2
28028	2103	402
230162	2993	115
230163	1953	1
67063	2983	168
109331	4312	1175
242443	3348	0
19059	2985	0
74914	1297	0
329844	3387	0
72648	626	1
14211	5322	264
68274	2401	0
75367	1188	0
258857	960	0
258821	954	0
258836	960	0
258600	939	0
73398	1099	0
66536	1507	299
11303	10260	913
78180	452	0
381524	2277	2
100434	3278	660
100861652	874	329
319636	9193	226
246179	3382	463
21350	1144	1
435784	720	5
52076	2861	683
242466	10496	1964
100503249	1019	1
670211	629	0
19359	3811	3244
100415914	757	0
16600	3044	16907
11471	1421	7
11470	1504	1
230233	6160	400
230234	4299	370
54366	3687	3833
242474	6895	764
723837	70	0
230235	3854	0
54357	2966	1336
329851	1759	15
545622	6369	682
73349	2030	0
619973	699	119
242481	8213	444
100038668	2014	52
11641	6869	9040
242484	2896	52
22166	1051	3334
67402	618	0
64817	11275	23
18198	3659	0
14745	3522	15
100526502	87	0
258922	942	0
230249	5902	2229
100041581	2794	0
67103	2104	176
72429	1827	122
14700	1120	557
100155	4550	1
22234	3719	412
634731	3295	0
230257	6889	3031
72479	2616	1306
230259	5044	169
66209	3221	81
209131	7507	139
30936	2060	2
17843	875	0
620807	540	0
100041658	1033	2
17841	1014	1
100041687	986	0
100038948	720	0
17840	1091	0
100039008	883	0
100039028	914	0
100039054	883	0
100861909	1141	0
100039089	984	0
100039116	926	0
100039150	889	0
100039019	835	0
100039177	882	0
100039206	886	0
100048884	888	0
100189605	878	0
17844	872	0
381530	887	0
17842	908	0
381531	755	0
22696	3579	95
20530	1824	241
338355	4342	655
20529	3744	868
66440	794	186
70052	5237	257
76072	1404	3
71354	1325	6
192120	1743	21
72748	1083	22
17025	1350	223
59001	602	211
214106	1783	11
50780	7301	58
72701	2868	171
11699	1233	0
16552	2250	3
373864	7635	2704
735262	82	0
18405	768	43
18407	773	4
18406	774	9
100182	5476	150
66783	1104	0
73750	4805	294
66290	1093	90
100503980	687	0
230279	3630	47
670833	684	0
75524	671	1
326623	5828	2
21949	2228	97
21923	7100	709
100504061	2618	0
18491	11027	303
56079	4831	1
69807	3196	314
21898	3847	41
56710	3354	195
214444	5603	1619
230316	3062	219
21885	4369	1286
68285	2687	96
353204	2052	1045
433719	1323	0
623180	1237	0
623197	1237	0
100862015	1237	0
100502896	1116	0
100502924	1237	0
242502	1325	0
242505	5183	16
667768	759	0
545637	936	0
623272	1324	0
667780	1325	0
623281	1312	0
71886	2158	0
242506	4203	0
76804	4401	854
66928	722	188
19266	8504	66
100046763	2065	0
22178	2720	1
52829	1699	484
17475	7515	4664
545641	1078	3
18028	8770	8093
76455	3330	0
68268	8751	795
12622	1742	0
329872	9581	83
69863	8764	899
790913	1461	0
77634	1385	201
101739	3182	514
100862057	3297	31
320226	4525	90
242509	6453	21
338349	6929	665
20404	2807	28
329876	2053	89
77739	7839	1173
75811	1835	0
68441	1613	1395
230376	3696	187
100217448	118	0
11520	1887	918
329877	8441	802
100504343	2913	7
20104	1394	471
230379	4204	165
76376	10780	0
70122	6216	1130
230393	5796	405
735282	86	0
66775	2089	34
15977	770	0
242517	573	0
404549	570	0
15972	573	0
242519	797	0
381590	1828	0
230396	819	0
230398	570	0
15965	573	0
15974	670	1
242521	4217	1395
435791	549	1
100041062	549	1
545645	811	5
545646	968	5
545647	968	0
545648	811	0
319146	1462	0
545649	1462	3
545650	1462	0
545651	1462	0
545652	1556	0
545653	968	0
545654	549	1
545655	549	1
668208	2850	2
15970	576	0
15964	647	1
15969	570	0
15968	570	0
15967	644	0
15962	570	0
230405	664	0
723895	106	4
100040617	718	2
66902	2558	435
12578	1136	4
12579	1393	8
242523	4073	0
236537	2261	0
619842	1690	0
15569	4557	0
620016	1006	818
69314	1263	0
69136	1364	13
67770	2109	161
100862232	413	0
18786	6815	727
667250	978	3495
67694	2114	343
100061	2773	3
100124456	81	0
21687	4654	115
67753	1228	8
100039252	661	431
320713	7419	583
665029	580	10
16476	3187	21586
100042411	3534	0
75578	2713	166
319247	1729	3
77963	4242	156
230459	4374	0
242546	1944	0
100066	1935	0
665095	1520	0
13110	3595	314
74519	1944	193
13109	3651	0
620779	1638	0
620883	905	1437
319865	1231	5
18027	9643	1379
100502875	963	0
100502857	1263	0
78687	924	0
94043	986	127
12695	8809	2647
381591	2942	8
242553	4801	2875
399570	2388	2
545660	2264	0
230484	3567	313
67299	7043	3780
30924	1604	0
100861936	1156	2
242557	3178	194
100038722	2475	0
15221	2373	0
320438	3114	131
67733	2738	68
230500	1847	116
72157	2334	929
26563	3542	290
381534	1517	2
320508	4966	664
242570	3990	284
16451	5299	5900
77866	748	35
387143	83	0
68400	618	7
11639	5162	230
72685	5596	14
230514	1827	2246
16847	6634	19
545662	1975	0
242574	907	0
381535	1597	0
332923	1452	0
381536	847	0
18578	6034	44547
73094	3712	12
100504717	1912	0
67344	2262	0
100473	3655	0
23919	686	2
242584	3793	74
71148	4878	1547
242585	2893	477
70941	2448	0
71650	1185	0
67013	1866	301
622167	808	0
100862081	1718	32261
100038724	2300	0
13131	5580	0
110382	2239	0
230558	3636	0
242594	3136	15
108079	8201	363
67916	3162	18570
100502629	663	0
329908	10601	3380
100102	3512	19
140475	2716	0
74754	4028	1281
242602	1970	1
230576	2535	16
230577	3077	9
72354	2762	344
381538	4346	6
230579	1897	0
329910	5668	132
72475	3195	3303
56280	1496	481
230582	1605	116
242603	2611	2
66526	6243	278
56374	1544	2545
100862108	611	0
546840	947	0
77809	1756	488
72938	559	180
13370	1664	0
230584	1322	401
72787	2576	175
230587	2904	15
56296	1795	3
16975	7677	318
619295	3078	1
17149	608	1218
74098	1551	544
12896	2350	94
242607	3005	0
242608	3168	107
20280	2664	2011
52430	1307	1908
230590	2289	2
414872	10654	1275
69893	2876	47
545667	593	0
67305	1214	263
230594	6054	863
100040110	490	1
230596	1519	488
18392	3014	37
319965	3286	1080
230597	2170	392
73133	1812	47
70533	3111	117
66073	1275	247
100087	1556	274
69908	3320	9
77173	903	0
230598	4155	2244
791075	76	7
100273	3523	1599
108802	1606	5
13858	5411	1232
230603	2444	87
29864	2132	2763
67646	968	0
319743	3122	6
12580	1106	58
14084	4429	945
242620	2947	16
15572	4488	0
78933	1864	0
67621	1908	73
67946	2435	275
230612	4360	3
639774	1280	70
328505	2327	19
639781	1260	0
320640	3997	0
195564	3843	0
329918	1372	0
630887	936	0
329919	1678	1
230613	1729	0
230622	3824	0
433745	1212	64
242627	4497	0
230623	1393	0
666048	6617	2451
433746	2308	0
17301	2619	0
100040736	2876	1
30923	867	0
66588	1880	632
20460	5333	23
21349	4161	9
67182	1129	7
81906	1524	0
230639	1530	0
277753	2422	0
13118	2395	0
435802	1527	0
13119	2495	0
13117	2086	5
666168	2509	0
631037	564	15
100040843	1914	12
13120	1871	163
230648	4300	1049
75173	818	0
230649	2330	19
100465	2882	591
17346	2493	368
654462	951	2
140477	4033	0
14073	3816	4
72181	3511	177
100502897	778	2279
66576	546	2055
230654	2869	944
19366	3076	28
68075	1427	30
68273	2719	1959
66805	1971	3
67323	392	0
433748	390	53
18710	5004	1477
17776	5727	1764
16351	2118	78
230657	2409	73
77110	3519	550
654318	2436	4
622665	2003	49
50927	3155	2956
58810	1414	5750
100502959	627	67
18477	1417	6791
67096	1930	117
68394	1214	259
230661	3032	105
68276	2008	155
70603	1736	35
242642	1602	10
100502973	733	1
74464	5397	1
22275	1199	672
76608	4552	989
108067	4022	392
19207	3549	51
78611	2579	137
242646	982	6
12795	2367	2718
20116	740	3464
100217424	59	2
100216533	78	20
73804	2832	22
381544	2013	61
100862255	770	0
68777	953	147
66743	2891	293
100503023	705	4
140546	1574	968
66233	1513	175
75753	3595	0
14664	3272	329
381546	1281	38
53418	2522	485
114143	996	1380
67728	2526	69
230673	3588	1360
11876	2177	116
20441	2574	368
230674	4956	1588
19268	7648	6435
68180	843	170
230676	10958	1035
80509	1893	223
54325	1904	1611
107995	1784	61
17480	2938	2
21846	3879	213
66451	915	1
230678	1862	27
68625	3750	4
69072	2960	822
100041290	805	0
18363	948	0
258708	948	1
258852	939	0
258301	948	0
258851	948	0
258259	942	0
258306	948	0
435804	1008	0
258265	954	0
258159	954	0
258331	948	0
258214	942	0
258394	942	1
100038571	535	7
100470	1958	1570
20525	2573	3007
