EntrezID	Length	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1
269338	4450	486
211499	2996	1139
76051	4818	304
70933	2258	2
12335	3488	1
20402	9099	3028
20619	2223	813
66606	2115	162
66296	2361	231
68968	6384	305
140810	11269	1370
100502700	1332	9
22222	7765	1496
96957	2867	57
17151	1572	639
13828	3472	0
74176	2531	0
640543	2133	0
329504	3407	211
75894	2317	275
99334	6904	485
51885	2563	434
27223	7711	1303
17754	11912	669
327655	5531	961
12716	1589	1262
140476	5757	1
212670	2247	40
14827	2643	7462
269344	1674	54
378702	3029	1552
574418	2534	80
67693	604	579
100034361	1887	489
67532	3419	262
241627	4245	31
228564	4200	0
319996	4367	1397
17147	2322	14
329506	4545	762
78655	2367	1832
214585	7665	965
67578	2434	5
12010	858	9792
70928	1758	74
74401	2111	0
670832	399	3
20322	2259	490
214593	4554	12
66811	1592	15
213696	1497	70
99439	5267	106
435684	1558	496
269346	3904	14
81913	1215	14
381417	3740	8
67092	2357	12
214616	1331	76
433470	640	2
387165	79	0
22785	5476	2536
18457	3494	333
59010	2102	94
74702	1457	0
75946	733	0
214968	6541	3698
317750	1951	4
17876	3523	172
100502835	2933	0
381418	1030	0
20495	4741	0
100502853	3046	0
110074	2512	442
14118	9900	7212
99100	5768	152
271849	4820	90
58521	2544	2876
70354	6797	3884
12848	3250	2414
69976	2520	224
75823	1599	0
14178	2672	15
69185	1343	85
241633	5529	1
26458	2301	0
15186	2378	30
14391	2809	644
84092	4210	1984
75083	1748	0
58800	7145	2316
66552	5616	1601
108011	6524	598
109778	1170	249
215387	2695	50
73338	3756	137
329509	1266	8
320632	6740	2182
26371	3075	639
69470	4401	1320
99138	3118	637
13537	1618	180
215095	2377	0
11552	3936	2
215456	2628	25
68126	1226	166
56461	3227	1602
192212	4266	822
72180	2989	57
77721	1434	188
100861602	931	12
17153	2778	5
100038529	1767	0
228576	1967	257
53885	2260	463
67885	811	143
12235	4337	9
74121	2862	16
100503008	1707	0
12125	5037	3440
100043424	4492	42
241634	1026	0
100503333	210	0
17222	8967	2586
17289	3554	239
72477	4622	1730
70370	2909	492
57432	1567	69
78751	4916	156
668894	4236	9
100503381	2974	45
69737	4562	426
20017	3998	149
66170	1303	120
100048701	1006	0
20515	4165	1648
329513	3433	0
70466	3137	26
100503468	1781	0
16175	1974	10
16176	1328	11
329514	1396	0
668896	682	175
228592	1925	0
19261	4229	354
18610	747	0
654409	3091	93
67333	6195	1117
21818	4110	13
99169	2982	7
241636	3310	0
20638	1121	3025
192140	3216	0
67134	1895	1253
100217452	59	2
100217428	63	9
170718	1520	1796
228598	2670	158
56264	2421	58
75656	733	1
66766	1139	3
319513	3654	369
80743	3206	561
19262	3609	1677
321014	1409	13
99045	962	252
18429	471	13
11998	507	5
140629	3884	60
380601	3164	81
241638	4204	595
77006	1101	1227
16434	1159	98
100861692	363	0
269356	3201	144
228602	4973	911
100043766	2136	29
613258	2375	28
11990	8740	1237
14588	955	0
110751	3165	6
20612	6387	6
72630	2945	112
67326	1241	163
70997	2264	117
12616	2724	1765
12531	3151	191
69596	1432	56
228607	3190	405
74450	4266	515
723825	86	1
51902	5565	526
228608	2262	408
11550	2394	4
414081	3631	0
71995	3378	0
19122	2186	3989
26434	3177	31
215653	4785	153
100861699	1019	0
54338	6364	648
70612	1593	352
18538	1260	2581
110911	8278	1879
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	1
74182	5052	537
767814	2497	0
73747	1471	74
12653	2733	1
66926	2820	241
66634	3203	99
66586	2059	204
320974	3475	9
241639	5255	1208
12156	2515	26
100526500	87	0
15112	2029	2
52837	5148	572
18795	7116	3594
78805	2502	2
320684	2288	0
18798	3692	138
76161	1955	3
241656	4773	0
228642	2407	0
319196	2723	1
20614	2119	0
59030	3195	385
74243	3111	59
16449	5493	4429
228662	5111	408
100316816	79	0
228677	2759	3
319909	2944	954
75812	2505	146
66580	3392	462
69487	2732	168
228684	2219	0
72899	5041	43
71436	4537	402
100503716	1692	0
100038667	3568	0
16558	5445	923
20639	1230	554
57329	917	0
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	20
100043534	498	1
56431	1900	75316
81910	5484	5867
403171	528	0
433481	1743	3
69178	2621	2531
100313519	221	9
74528	2707	151
107586	1534	44
100048644	322	0
228714	3751	297
668917	1079	0
171588	1557	0
241688	6831	24
70408	4160	371
26450	2160	685
27054	2915	552
228715	459	109
66044	1283	335
66328	750	0
94249	3436	336
627302	1814	0
408057	2084	27
74030	4657	1673
67877	1172	258
66877	3111	757
78774	1561	2
100503181	837	0
53626	3024	2
241694	9613	240
77806	958	0
74065	737	0
228730	2150	514
24128	3370	1434
228731	1065	1
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	0
381384	1331	0
15376	2127	0
20608	1388	2
21824	3718	235
17064	6638	361
56488	1101	70
74533	4135	334
17957	3693	40
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	0
69294	765	0
13013	686	0
77705	658	0
100503216	337	0
13010	742	955
433483	783	0
58214	789	0
100503289	1276	0
433485	2055	0
104348	4096	68
100271882	1728	0
245174	6920	18
100504621	927	3
100216455	3018	2
69277	648	10
668923	2770	34
545471	2706	0
13011	986	0
71881	2190	759
100861792	754	0
68738	3594	39
109344	936	0
114889	3568	0
12497	2500	51
110078	3838	5228
76192	1967	594
69270	1161	15
78177	5093	254
67311	1375	15
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	721
14225	1641	1813
228765	1385	33
241727	4689	574
668929	1650	0
228767	1468	2
108832	1435	15
228769	3542	450
75283	1636	0
228770	2371	0
11602	1530	0
100316704	89	1
73847	2119	972
69698	2766	21
545474	3395	0
76650	2583	1219
21407	932	20
12995	4205	789
67231	1936	744
24105	2541	1455
228775	2051	146
791417	1997	0
228777	1380	0
20667	4436	156
67917	3089	112
228778	1682	4
629114	624	0
319579	690	0
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	9
14950	9937	1384
66405	799	144
15901	911	133
84682	727	34
12048	2371	750
72119	4365	44
228785	2948	0
14239	1311	15
252864	3346	1
74711	3121	0
68559	1229	365
228787	2711	0
228788	2158	30
15162	2092	1
99237	3895	752
100504160	207	8
241732	3072	53
54711	5407	110
140484	5607	575
16569	5632	565
72326	1898	49
228790	6674	1854
329540	6523	1286
99311	3288	451
13436	4322	144
13589	7330	7227
329541	1463	5
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	0
67135	1085	0
228801	1712	0
228802	1637	0
71425	2040	0
433492	2048	0
66971	1970	102
20648	2115	403
12396	6080	599
56846	1810	6
75480	735	0
70362	1501	0
13555	2460	60
59038	1468	286
228807	3224	79
100504252	970	0
75608	1606	2493
668936	1113	110
19383	1842	5733
67204	2513	1376
50518	692	0
269378	2543	34
100504268	1394	0
16396	5389	1699
67068	686	1088
66734	965	2834
228812	1621	389
735287	109	0
68728	3934	3383
56406	6872	1388
207182	2611	145
60525	2833	375
74945	629	0
14854	1857	316
668940	6163	18
735275	79	0
56407	3198	1605
108687	2294	665
19124	1504	255
17391	4304	0
613262	1392	373
16418	1495	1446
71405	2337	27
56046	2671	355
14563	2317	3
16328	7982	547
320095	1971	8
66366	1297	1935
74562	6105	0
245865	1502	10
266692	3520	2811
75710	3752	1885
18041	2053	347
67067	630	355
170791	2812	6221
228829	5733	554
19018	760	408
70873	2106	48
347740	4917	1275
13821	6517	1302
68295	3590	415
100504350	2527	0
228836	5655	1207
74846	995	3
98932	1083	53174
100504361	758	10
228839	2792	872
74487	1509	24
74704	1455	11
67388	1051	495
77799	2508	1
29812	2683	251
66934	2283	35
320706	13232	2601
383766	639	1
56045	4010	1011
100628585	67	1
19650	5416	137
100043882	459	185
629499	3460	2
20014	2716	2341
100861927	927	0
14601	517	0
69161	1107	1241
20779	3887	3238
100046034	333	7
53619	2080	445
18111	1213	650
66642	2731	527
277432	1363	0
75425	3772	478
70470	3320	567
72340	570	13
21817	3549	5518
228846	5107	7
73399	593	0
329547	1779	1
16803	2525	148
68108	3172	202
319317	5864	45
228850	8366	2114
246747	632	3
545481	2028	37
100045469	6738	0
22348	2805	0
109275	2377	137
100499529	58	0
228852	6485	96
71878	2260	175
71715	3199	470
71081	1127	0
71613	607	0
329554	1097	1
16658	3389	662
21969	3847	3594
100861957	599	0
18803	4435	1373
320799	4480	296
64899	3523	167
280635	3547	18
100861963	1090	0
71389	10549	3213
383770	465	26
19281	6449	61
77645	631	0
77288	2148	0
100504524	414	27
67996	3547	4929
100862002	603	0
241764	2733	10
27219	2542	1
245866	2124	405
100504576	476	1
17865	3702	155
68236	880	7
100504589	966	8
269389	1675	123
59091	4255	4967
66680	1562	1416
228858	2580	6
228859	1643	85
69517	459	0
100043899	1094	0
68314	843	0
15378	4358	0
76080	4523	757
26943	3694	6718
100862033	463	8
68386	951	1
18769	1431	173
100504604	3403	8
11486	1626	236
22403	1774	2
241769	1032	0
241770	832	0
54401	2775	4103
381404	2354	10
67145	2301	533
58231	5189	931
16538	2712	1
209232	2324	0
192200	725	1
68221	466	0
192201	574	2
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	1814
17183	2571	399
19668	2456	42
20971	2460	31472
66460	1608	485
73603	928	12
52840	4069	1219
78928	2557	1062
67701	708	142
629747	554	0
209351	867	0
75526	755	0
277343	1794	0
433502	807	0
277345	1121	0
629754	540	0
629756	459	0
629761	617	0
408190	1074	0
78239	746	0
641368	443	0
71856	820	15
76233	1245	365
68612	931	17
21925	693	6
101113	1520	230
170789	1151	211
67538	2689	93
71971	2701	148
75642	783	22
415115	1156	89
19025	3674	1448
18830	1806	4639
228866	2752	1031
329559	4570	1153
629777	1121	29
17395	3139	1
57138	6023	10
228869	3091	569
21939	1784	1
72211	702	0
104010	3586	0
100862070	840	0
228875	2109	365
140579	5871	1836
381405	3311	0
228876	5033	49
74614	1956	0
114644	3224	2
381406	1868	74
170441	3347	140
14049	2364	2418
228880	6664	2056
17979	7531	1958
72043	4133	304
670775	383	0
319684	1636	0
277360	6530	63
76367	4413	59
99371	8777	957
110750	3604	1326
20853	2995	3062
228889	2592	818
98999	7218	601
68949	738	734
100217443	66	7
16500	11153	17
19223	1751	3
56336	4205	72
77031	4510	416
263876	3996	1030
81018	3001	1345
20613	1589	122
66589	1950	360
407243	1700	421
12608	1504	7458
329562	2140	20
19246	4213	2077
69553	2935	6
58220	3399	260
77017	1309	4
11538	4903	2875
13480	2293	730
69372	1682	75
241794	2316	0
18019	8348	11334
100038688	1516	2
11981	3529	1504
99377	5073	0
100502777	1460	12
22722	2753	125
75508	472	0
619302	1153	0
228911	5113	5405
446211	1175	2
100043910	2106	21
228913	5843	1079
100502923	1450	0
76960	3090	22
73303	1174	0
13081	3296	19
109054	1059	312
100502946	3172	9
67637	1395	0
76829	1774	6
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	502
20878	1905	37
67337	1820	188
320664	4437	0
66404	2142	881
654821	2220	1
76426	649	9
21420	3069	7677
12162	1968	1078
26972	1755	3
66679	1742	391
100862165	626	2
56190	1777	1975
664799	3217	30
100862176	1240	24
619800	534	1
74161	3476	18
18534	2617	4
58203	2162	8
65112	4531	1332
72221	641	0
70065	1167	2
100043911	4466	146
19334	1909	597
75485	896	0
56491	6969	2219
228960	3736	1093
228961	2097	1472
100038374	874	0
100503083	626	1
723906	79	0
723832	82	0
56802	2248	0
14683	6061	14101
57314	2279	334
64138	1393	1503
545486	1406	7
67126	414	1350
66390	1389	505
100043757	9807	0
13616	2963	0
664987	625	16
545487	447	0
100043761	1743	101
620790	1665	0
665001	3055	17
100862168	558	0
100862183	666	204
100503353	3382	24
100043764	1587	6
100043914	1458	2
100043915	4538	0
545490	1473	1
100043126	1458	67
100039017	4538	87
13999	3383	54
626832	3788	125
667962	3586	10
100039060	4539	44
628147	2179	0
100302432	1127	9
668039	4538	0
100303732	3586	14
100043381	1628	10
100503949	1295	0
100043387	1621	0
100039123	1311	2
626877	1699	8
627901	1440	1
635470	514	1
628308	4664	168
433520	3712	91
100504328	1497	0
626802	4020	134
329575	4376	247
665205	1101	0
665211	4725	98
626848	4206	142
353208	1779	77
74189	5700	1
320558	5688	1
228966	3267	75
71532	2280	14
381409	2891	0
68175	735	0
12561	6343	10
228980	4422	539
66730	1905	54
241846	2534	804
26444	881	1408
269397	4369	208
52856	1699	182
99296	2432	2
228983	2745	548
56436	1429	309
16776	11388	3950
66481	391	562
100526556	76	3
252966	2945	512
271887	2319	4
14464	3302	0
100036520	1678	0
320485	1336	22
622283	2019	2
387136	77	0
723954	104	0
108115	3087	133
18216	3916	0
73247	1192	116
72075	2288	1669
12841	2846	2806
277353	2208	11
23856	12416	2067
76425	1850	330
228993	2197	4
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	2189
329581	1178	0
58237	950	0
228998	2993	677
73368	4189	49
11438	4437	2
16536	6477	0
13628	2046	0
66496	797	513
20459	2286	4
20811	2547	8
332713	1381	1
229003	10109	3206
229004	4050	770
100862073	459	0
20262	1136	0
269400	4439	337
76688	2596	632
229007	2511	737
72699	1959	464
329584	2986	85
72147	3336	35
241850	1775	2
66314	2306	1156
13002	3674	1486
68556	1811	781
100271841	2270	55
269401	5372	1034
229011	2099	5
68879	3055	907
20672	1619	104
21400	1163	71
56470	1457	420
277496	716	0
18389	3314	5
17932	6395	0
245867	3509	1011
67005	2925	354
672125	2550	0
30942	4180	1
100503859	1533	0
100503882	1997	0
72608	783	3
80892	13874	1061
19302	2270	288
69347	788	0
18767	3683	874
67306	3361	1456
16196	2475	154
100504139	1595	5
75476	436	0
383820	3174	0
620966	1712	34
20257	1904	31
15213	2205	114
66230	722	171
100504173	461	3
21985	2543	641
75149	848	0
229055	7449	2033
320088	3135	0
170753	13844	1012
94212	8256	236
100862399	374	0
16592	932	316
100041480	1660	405
18857	1364	0
21884	581	2
11770	642	2518
75497	2512	1
55980	2601	1363
241877	3923	0
66361	1591	162
66371	1790	107
74718	2654	201
100038545	1523	0
76897	2680	0
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	378
13559	1749	286
69126	401	57
71934	2299	1934
12346	1248	0
12350	1537	3
100862241	946	1
12349	1790	45
77127	1581	0
751864	618	0
320832	1232	0
668101	1496	0
100038947	1456	0
381484	913	0
229096	5313	2828
100038486	3385	7
70441	1363	4
723950	109	0
75439	509	0
59058	3190	0
13123	2166	239
73959	646	0
622921	456	0
74252	2931	771
67472	3099	920
18583	3638	719
66326	1068	0
381485	1787	0
12918	1320	0
100039304	727	194
70808	4114	162
100503666	606	1
100046095	1242	4
12870	4993	6160
12807	4616	421
20585	5353	692
27357	1701	256
12873	1453	0
76703	1494	1
11608	2147	0
81004	8127	655
19784	238	0
635702	2431	106
192167	5673	21
70862	2104	0
13605	4117	58
76657	861	0
320024	4394	85
100861946	1345	0
22035	4944	71
208188	4433	1
72007	6875	3284
100526525	96	0
208613	717	0
18805	5153	696
665113	7336	1843
20526	2571	1
208691	4992	205
68028	477	418
385263	2120	0
75740	2813	2
791072	98	0
14013	5504	30
545510	2123	0
76652	1892	0
80732	4157	419
71827	1840	1
68307	2387	0
320352	1548	0
75953	3191	0
69276	3966	3135
71862	2206	111
241915	11066	2038
18759	4465	3614
100861964	723	1
20482	6717	2641
18417	1872	0
241919	8842	0
72413	2919	1
22401	7784	279
67576	1950	9
18706	8917	2053
100502876	720	0
67778	2061	422
67414	4531	1428
14696	2751	73
56456	1969	656
74600	872	44
66046	999	863
72607	4686	227
58869	3497	10
73874	1058	0
100502904	2529	0
67120	11072	1003
51938	3616	26
14359	2326	2153
67713	1015	76
320478	2970	0
100316679	79	0
20674	2457	1
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	1632
114893	4745	647
72039	2992	506
654424	4451	1
241943	2478	0
229211	3913	879
241944	6625	379
229214	1801	0
11747	1724	2247
100862007	518	0
72282	911	4
329623	2199	0
100503068	2461	0
50911	1617	318
12428	2811	49
71492	2598	180
22065	3694	17
229227	15883	3286
21744	1972	0
16183	949	6
60505	3072	0
207175	1059	34
241950	2433	34
329626	1441	0
14173	695	24
229228	1072	126
57815	2910	399
100862034	657	3
24063	2490	1956
381438	1215	2347
626410	1827	2
71342	1257	0
99696	4915	627
329628	16109	1898
100040882	2439	0
380614	6114	259
73333	2110	1
18415	3558	125
20873	3547	79
72175	3051	106
100039027	794	15
100039043	1810	0
269423	2492	53
73297	2345	0
214048	1705	1483
70804	3007	1380
100038440	2742	0
78706	2168	1
269424	5952	2045
67161	3020	252
73852	3574	16
72511	922	0
18526	11797	125
72274	583	0
241989	5218	23
666202	748	1
66332	3370	0
329633	2127	0
73173	5168	2199
26570	9227	1360
100861917	675	0
12457	3069	4622
69257	2676	3177
67749	1430	6
669130	630	1
66377	414	230
74838	6090	1429
19338	3488	661
73251	7356	3582
100039684	719	37
211666	589	0
433586	6514	1324
100504153	2189	0
56458	5552	1978
329639	1805	0
622124	3515	0
100862096	727	0
67542	2920	479
108927	2089	7347
212114	1560	72
212127	4321	646
229277	864	5
242022	12348	759
319979	2312	0
67890	4867	712
22066	4992	1
50706	3295	73945
56790	1968	1176
69639	1282	286
66248	1471	371
55994	5368	41
170767	2162	169
329641	3086	0
12427	1566	0
70970	973	1
229285	4054	571
320604	2268	3
74434	2348	0
13175	12995	602
100503655	2208	0
26422	10983	1253
17116	2778	24
71182	961	9
17112	1902	18111
229302	1400	0
97064	4784	6573
100861809	431	0
52245	2961	115
242037	1759	34
24017	2864	1955
18645	2020	189
67850	1642	0
72033	8829	4132
28146	2451	2570
229317	2299	1352
69227	3546	2356
545527	2195	2
666680	2000	5
20439	2488	1231
71301	938	0
100040293	2177	0
229320	1896	1
100040416	636	533
329650	10249	25
229323	2225	0
100502786	434	0
140795	1798	0
