EntrezID	Length	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1
320975	1810	2
241621	447	2
114715	2998	420
732489	100	0
68215	1861	342
19419	5105	26
100504728	2641	0
73938	1276	0
21825	5802	36069
71313	1673	0
381413	3911	0
73358	445	0
27103	5248	606
20813	790	1255
171543	4633	268
12236	3669	148
214230	4193	352
383787	4861	5
18796	5145	6
100043272	3046	127
214239	4716	5
53906	541	0
214240	6629	50
51944	3118	399
56357	2067	616
228536	4428	1057
72136	2089	24
269336	1870	118
271842	5135	44
76464	6525	65
19361	2138	126
67809	2252	877
320415	629	48
69408	1008	55
623781	3067	366
72008	1923	335
72112	742	24
20732	2275	4610
228543	1657	1114
100502626	619	2
228545	4054	690
100043609	979	12
54485	3451	38
100862328	582	0
69065	1569	184
68142	6296	2082
241624	3143	79
56398	2596	2820
100862335	815	3
66602	1551	379
70645	1557	51
108907	2960	130
69702	1451	115
625328	527	53
76246	4664	828
228550	1808	37
17005	3200	203
68925	4822	487
22174	3989	1477
29808	13931	1575
26390	6937	3878
433466	1383	183
211429	3859	151
640524	11238	82
98878	3387	9513
329502	4477	47
78390	3286	28
271844	3125	36
269338	4450	454
211499	2996	1932
76051	4818	146
70933	2258	0
12335	3488	0
20402	9099	4541
20619	2223	1483
66606	2115	339
66296	2361	412
68968	6384	156
140810	11269	382
100502700	1332	1
22222	7765	486
96957	2867	141
17151	1572	510
13828	3472	0
74176	2531	2
640543	2133	0
329504	3407	126
75894	2317	130
99334	6904	211
51885	2563	206
27223	7711	1102
17754	11912	5
327655	5531	732
12716	1589	473
140476	5757	0
212670	2247	38
14827	2643	12388
269344	1674	168
378702	3029	2519
574418	2534	79
67693	604	1178
100034361	1887	407
67532	3419	198
241627	4245	72
228564	4200	18
319996	4367	140
17147	2322	0
329506	4545	364
78655	2367	2413
214585	7665	540
67578	2434	6
12010	858	31844
70928	1758	23
74401	2111	2
670832	399	9
20322	2259	300
214593	4554	32
66811	1592	5
213696	1497	770
99439	5267	743
435684	1558	585
269346	3904	0
81913	1215	3
381417	3740	0
67092	2357	57
214616	1331	97
433470	640	0
387165	79	0
22785	5476	3035
18457	3494	515
59010	2102	130
74702	1457	0
75946	733	0
214968	6541	47
317750	1951	3
17876	3523	86
100502835	2933	0
381418	1030	0
20495	4741	0
100502853	3046	0
110074	2512	240
14118	9900	37
99100	5768	82
271849	4820	12
58521	2544	1167
70354	6797	5272
12848	3250	2498
69976	2520	551
75823	1599	0
14178	2672	26
69185	1343	36
241633	5529	1
26458	2301	30
15186	2378	21
14391	2809	1033
84092	4210	1255
75083	1748	1
58800	7145	2672
66552	5616	4528
108011	6524	331
109778	1170	246
215387	2695	275
73338	3756	436
329509	1266	7
320632	6740	1841
26371	3075	437
69470	4401	1245
99138	3118	1063
13537	1618	38
215095	2377	1
11552	3936	0
215456	2628	9
68126	1226	264
56461	3227	3
192212	4266	509
72180	2989	92
77721	1434	212
100861602	931	5
17153	2778	92
100038529	1767	0
228576	1967	46
53885	2260	94
67885	811	65
12235	4337	98
74121	2862	4
100503008	1707	0
12125	5037	687
100043424	4492	40
241634	1026	0
100503333	210	0
17222	8967	1230
17289	3554	825
72477	4622	1302
70370	2909	0
57432	1567	47
78751	4916	42
668894	4236	19
100503381	2974	46
69737	4562	550
20017	3998	417
66170	1303	235
100048701	1006	0
20515	4165	21532
329513	3433	1
70466	3137	240
100503468	1781	4
16175	1974	7
16176	1328	4
329514	1396	1
668896	682	575
228592	1925	0
19261	4229	994
18610	747	0
654409	3091	23
67333	6195	881
21818	4110	7
99169	2982	1
241636	3310	0
20638	1121	2661
192140	3216	0
67134	1895	1201
100217452	59	2
100217428	63	7
170718	1520	2452
228598	2670	0
56264	2421	24
75656	733	0
66766	1139	1
319513	3654	170
80743	3206	639
19262	3609	949
321014	1409	6
99045	962	430
18429	471	2
11998	507	0
140629	3884	132
380601	3164	130
241638	4204	170
77006	1101	1438
16434	1159	111
100861692	363	0
269356	3201	143
228602	4973	632
100043766	2136	37
613258	2375	49
11990	8740	1083
14588	955	0
110751	3165	1
20612	6387	0
72630	2945	4
67326	1241	236
70997	2264	144
12616	2724	2174
12531	3151	98
69596	1432	63
228607	3190	166
74450	4266	264
723825	86	0
51902	5565	310
228608	2262	2429
11550	2394	1
414081	3631	0
71995	3378	0
19122	2186	540
26434	3177	10
215653	4785	13
100861699	1019	0
54338	6364	326
70612	1593	280
18538	1260	1592
110911	8278	361
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	932
767814	2497	0
73747	1471	18
12653	2733	1
66926	2820	301
66634	3203	56
66586	2059	450
320974	3475	0
241639	5255	468
12156	2515	33
100526500	87	0
15112	2029	0
52837	5148	197
18795	7116	209
78805	2502	0
320684	2288	0
18798	3692	54
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	0
20614	2119	0
59030	3195	232
74243	3111	64
16449	5493	146
228662	5111	273
100316816	79	0
228677	2759	94
319909	2944	22
75812	2505	85
66580	3392	576
69487	2732	86
228684	2219	0
72899	5041	50
71436	4537	320
100503716	1692	0
100038667	3568	0
16558	5445	819
20639	1230	449
57329	917	0
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	4
100043534	498	0
56431	1900	16328
81910	5484	9563
403171	528	0
433481	1743	0
69178	2621	2083
100313519	221	3
74528	2707	115
107586	1534	63
100048644	322	0
228714	3751	445
668917	1079	0
171588	1557	0
241688	6831	5
70408	4160	283
26450	2160	56
27054	2915	1959
228715	459	117
66044	1283	197
66328	750	0
94249	3436	378
627302	1814	0
408057	2084	9
74030	4657	5011
67877	1172	349
66877	3111	635
78774	1561	1
100503181	837	0
53626	3024	0
241694	9613	355
77806	958	0
74065	737	0
228730	2150	357
24128	3370	2379
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	0
381384	1331	0
15376	2127	10
20608	1388	0
21824	3718	153
17064	6638	80
56488	1101	92
74533	4135	269
17957	3693	19
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	0
69294	765	0
13013	686	0
77705	658	0
100503216	337	0
13010	742	1018
433483	783	0
58214	789	0
100503289	1276	6
433485	2055	1
104348	4096	141
100271882	1728	0
245174	6920	8
100504621	927	1
100216455	3018	3
69277	648	3
668923	2770	9
545471	2706	0
13011	986	0
71881	2190	1484
100861792	754	0
68738	3594	1447
109344	936	1
114889	3568	0
12497	2500	531
110078	3838	2779
76192	1967	950
69270	1161	64
78177	5093	223
67311	1375	61
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	1013
14225	1641	2252
228765	1385	612
241727	4689	31
668929	1650	0
228767	1468	0
108832	1435	4
228769	3542	457
75283	1636	0
228770	2371	2
11602	1530	0
100316704	89	0
73847	2119	5553
69698	2766	36
545474	3395	0
76650	2583	6747
21407	932	44
12995	4205	738
67231	1936	1122
24105	2541	1491
228775	2051	333
791417	1997	0
228777	1380	0
20667	4436	124
67917	3089	199
228778	1682	5
629114	624	0
319579	690	0
442835	625	0
654457	647	0
545475	397	0
75400	405	1
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	1
14950	9937	3571
66405	799	172
15901	911	67
84682	727	1
12048	2371	5594
72119	4365	256
228785	2948	4
14239	1311	314
252864	3346	2
74711	3121	2
68559	1229	659
228787	2711	0
228788	2158	1
15162	2092	130
99237	3895	1893
100504160	207	13
241732	3072	10
54711	5407	229
140484	5607	397
16569	5632	289
72326	1898	8
228790	6674	2173
329540	6523	700
99311	3288	547
13436	4322	350
13589	7330	4069
329541	1463	2
76407	1155	0
66557	1730	1
228796	1667	0
378700	1821	0
381399	2115	1
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	0
67135	1085	0
228801	1712	38
228802	1637	16
71425	2040	0
433492	2048	0
66971	1970	55
20648	2115	995
12396	6080	326
56846	1810	2
75480	735	1
70362	1501	0
13555	2460	201
59038	1468	726
228807	3224	55
100504252	970	0
75608	1606	4632
668936	1113	223
19383	1842	5496
67204	2513	1997
50518	692	0
269378	2543	18
100504268	1394	0
16396	5389	1992
67068	686	994
66734	965	1233
228812	1621	353
735287	109	0
68728	3934	1448
56406	6872	1378
207182	2611	9
60525	2833	515
74945	629	0
14854	1857	540
668940	6163	4
735275	79	0
56407	3198	3005
108687	2294	1635
19124	1504	121
17391	4304	64
613262	1392	228
16418	1495	3349
71405	2337	8
56046	2671	325
14563	2317	70
16328	7982	211
320095	1971	16
66366	1297	2475
74562	6105	27
245865	1502	35
266692	3520	1309
75710	3752	1086
18041	2053	905
67067	630	671
170791	2812	6343
228829	5733	626
19018	760	683
70873	2106	49
347740	4917	1561
13821	6517	682
68295	3590	628
100504350	2527	0
228836	5655	808
74846	995	3
98932	1083	110
100504361	758	0
228839	2792	362
74487	1509	11
74704	1455	6
67388	1051	638
77799	2508	6
29812	2683	256
66934	2283	81
320706	13232	53
383766	639	0
56045	4010	997
100628585	67	0
19650	5416	168
100043882	459	318
629499	3460	11
20014	2716	5128
100861927	927	0
14601	517	2
69161	1107	541
20779	3887	2311
100046034	333	11
53619	2080	1470
18111	1213	345
66642	2731	542
277432	1363	0
75425	3772	225
70470	3320	612
72340	570	3
21817	3549	7162
228846	5107	1
73399	593	0
329547	1779	0
16803	2525	4149
68108	3172	592
319317	5864	121
228850	8366	977
246747	632	145
545481	2028	38
100045469	6738	0
22348	2805	0
109275	2377	192
100499529	58	0
228852	6485	8
71878	2260	59
71715	3199	147
71081	1127	0
71613	607	0
329554	1097	2
16658	3389	608
21969	3847	8141
100861957	599	0
18803	4435	504
320799	4480	95
64899	3523	163
280635	3547	1
100861963	1090	0
71389	10549	1288
383770	465	32
19281	6449	2
77645	631	0
77288	2148	0
100504524	414	43
67996	3547	6820
100862002	603	0
241764	2733	6
27219	2542	139
245866	2124	345
100504576	476	0
17865	3702	117
68236	880	0
100504589	966	0
269389	1675	43
59091	4255	9
66680	1562	1616
228858	2580	157
228859	1643	303
69517	459	0
100043899	1094	2
68314	843	0
15378	4358	0
76080	4523	489
26943	3694	27578
100862033	463	15
68386	951	5
18769	1431	335
100504604	3403	0
11486	1626	608
22403	1774	50
241769	1032	0
241770	832	0
54401	2775	3699
381404	2354	76
67145	2301	292
58231	5189	695
16538	2712	56
209232	2324	10
192200	725	642
68221	466	0
192201	574	3
53878	1570	1
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	3456
17183	2571	29
19668	2456	11
20971	2460	26182
66460	1608	503
73603	928	2
52840	4069	473
78928	2557	2162
67701	708	422
629747	554	3
209351	867	0
75526	755	6
277343	1794	11
433502	807	1
277345	1121	2
629754	540	0
629756	459	0
629761	617	0
408190	1074	0
78239	746	0
641368	443	0
71856	820	1187
76233	1245	533
68612	931	187
21925	693	6
101113	1520	143
170789	1151	264
67538	2689	19
71971	2701	106
75642	783	1
415115	1156	8
19025	3674	4261
18830	1806	28
228866	2752	652
329559	4570	1790
629777	1121	18
17395	3139	4
57138	6023	38
228869	3091	548
21939	1784	1
72211	702	0
104010	3586	0
100862070	840	0
228875	2109	915
140579	5871	309
381405	3311	0
228876	5033	32
74614	1956	4
114644	3224	0
381406	1868	132
170441	3347	3
14049	2364	381
228880	6664	1283
17979	7531	2144
72043	4133	1056
670775	383	0
319684	1636	0
277360	6530	535
76367	4413	120
99371	8777	2655
110750	3604	1642
20853	2995	2258
228889	2592	1353
98999	7218	359
68949	738	929
100217443	66	7
16500	11153	1
19223	1751	2
56336	4205	146
77031	4510	604
263876	3996	1164
81018	3001	1130
20613	1589	124
66589	1950	363
407243	1700	1016
12608	1504	10420
329562	2140	14
19246	4213	1457
69553	2935	47
58220	3399	4896
77017	1309	0
11538	4903	2438
13480	2293	754
69372	1682	97
241794	2316	1
18019	8348	385
100038688	1516	0
11981	3529	1214
99377	5073	0
100502777	1460	8
22722	2753	308
75508	472	0
619302	1153	0
228911	5113	37
446211	1175	0
100043910	2106	0
228913	5843	1335
100502923	1450	26
76960	3090	53
73303	1174	0
13081	3296	86
109054	1059	374
100502946	3172	11
67637	1395	0
76829	1774	1
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	3975
20878	1905	99
67337	1820	222
320664	4437	1
66404	2142	1003
654821	2220	0
76426	649	5
21420	3069	2210
12162	1968	22
26972	1755	0
66679	1742	424
100862165	626	2
56190	1777	389
664799	3217	0
100862176	1240	0
619800	534	0
74161	3476	0
18534	2617	0
58203	2162	81
65112	4531	1646
72221	641	0
70065	1167	0
100043911	4466	83
19334	1909	981
75485	896	0
56491	6969	1499
228960	3736	1351
228961	2097	1132
100038374	874	0
100503083	626	0
723906	79	0
723832	82	0
56802	2248	0
14683	6061	14059
57314	2279	334
64138	1393	1942
545486	1406	0
67126	414	2350
66390	1389	621
100043757	9807	0
13616	2963	0
664987	625	9
545487	447	0
100043761	1743	39
620790	1665	0
665001	3055	9
100862168	558	0
100862183	666	345
100503353	3382	17
100043764	1587	1
100043914	1458	0
100043915	4538	0
545490	1473	0
100043126	1458	48
100039017	4538	20
13999	3383	14
626832	3788	43
667962	3586	2
100039060	4539	14
628147	2179	1
100302432	1127	5
668039	4538	0
100303732	3586	5
100043381	1628	1
100503949	1295	0
100043387	1621	0
100039123	1311	1
626877	1699	2
627901	1440	0
635470	514	0
628308	4664	50
433520	3712	33
100504328	1497	0
626802	4020	68
329575	4376	65
665205	1101	0
665211	4725	26
626848	4206	50
353208	1779	21
74189	5700	12
320558	5688	0
228966	3267	1
71532	2280	3
381409	2891	0
68175	735	0
12561	6343	0
228980	4422	804
66730	1905	30
241846	2534	754
26444	881	2777
269397	4369	201
52856	1699	155
99296	2432	0
228983	2745	1157
56436	1429	483
16776	11388	8034
66481	391	1401
100526556	76	5
252966	2945	493
271887	2319	45
14464	3302	0
100036520	1678	0
320485	1336	0
622283	2019	0
387136	77	0
723954	104	0
108115	3087	32
18216	3916	0
73247	1192	113
72075	2288	1333
12841	2846	395
277353	2208	2
23856	12416	1474
76425	1850	308
228993	2197	93
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	1825
329581	1178	0
58237	950	0
228998	2993	1134
73368	4189	64
11438	4437	0
16536	6477	0
13628	2046	0
66496	797	517
20459	2286	1
20811	2547	2
332713	1381	0
229003	10109	908
229004	4050	1102
100862073	459	0
20262	1136	0
269400	4439	406
76688	2596	745
229007	2511	577
72699	1959	410
329584	2986	65
72147	3336	83
241850	1775	1
66314	2306	1112
13002	3674	2631
68556	1811	229
100271841	2270	21
269401	5372	1480
229011	2099	210
68879	3055	979
20672	1619	4
21400	1163	41
56470	1457	241
277496	716	0
18389	3314	3
17932	6395	8
245867	3509	751
67005	2925	679
672125	2550	0
30942	4180	0
100503859	1533	0
100503882	1997	0
72608	783	0
80892	13874	3
19302	2270	503
69347	788	0
18767	3683	177
67306	3361	178
16196	2475	12
100504139	1595	2
75476	436	0
383820	3174	0
620966	1712	69
20257	1904	2
15213	2205	11
66230	722	414
100504173	461	1
21985	2543	3840
75149	848	2
229055	7449	1531
320088	3135	3
170753	13844	806
94212	8256	178
100862399	374	0
16592	932	105
100041480	1660	149
18857	1364	0
21884	581	0
11770	642	429
75497	2512	0
55980	2601	771
241877	3923	0
66361	1591	137
66371	1790	198
74718	2654	246
100038545	1523	0
76897	2680	0
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	332
13559	1749	392
69126	401	85
71934	2299	524
12346	1248	0
12350	1537	0
100862241	946	0
12349	1790	5098
77127	1581	0
751864	618	0
320832	1232	0
668101	1496	0
100038947	1456	1
381484	913	0
229096	5313	2820
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	0
13123	2166	7
73959	646	0
622921	456	0
74252	2931	361
67472	3099	1263
18583	3638	924
66326	1068	2
381485	1787	47
12918	1320	0
100039304	727	338
70808	4114	138
100503666	606	3
100046095	1242	0
12870	4993	22893
12807	4616	221
20585	5353	379
27357	1701	339
12873	1453	0
76703	1494	0
11608	2147	0
81004	8127	426
19784	238	0
635702	2431	323
192167	5673	0
70862	2104	0
13605	4117	337
76657	861	0
320024	4394	28
100861946	1345	0
22035	4944	39
208188	4433	0
72007	6875	2064
100526525	96	0
208613	717	1
18805	5153	152
665113	7336	1079
20526	2571	2
208691	4992	11
68028	477	975
385263	2120	0
75740	2813	0
791072	98	0
14013	5504	7
545510	2123	0
76652	1892	0
80732	4157	504
71827	1840	1
68307	2387	0
320352	1548	0
75953	3191	0
69276	3966	2797
71862	2206	111
241915	11066	1179
18759	4465	3898
100861964	723	0
20482	6717	8472
18417	1872	1
241919	8842	0
72413	2919	0
22401	7784	240
67576	1950	1
18706	8917	1075
100502876	720	0
67778	2061	165
67414	4531	2051
14696	2751	149
56456	1969	1195
74600	872	87
66046	999	1884
72607	4686	1
58869	3497	0
73874	1058	0
100502904	2529	0
67120	11072	1098
51938	3616	1
14359	2326	2054
67713	1015	58
320478	2970	0
100316679	79	0
20674	2457	0
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	1490
114893	4745	530
72039	2992	443
654424	4451	2
241943	2478	0
229211	3913	2162
241944	6625	288
229214	1801	0
11747	1724	1808
100862007	518	0
72282	911	8
329623	2199	2
100503068	2461	4
50911	1617	298
12428	2811	154
71492	2598	102
22065	3694	1
229227	15883	1713
21744	1972	0
16183	949	5
60505	3072	0
207175	1059	1
241950	2433	6
329626	1441	0
14173	695	1
229228	1072	71
57815	2910	486
100862034	657	1
24063	2490	65
381438	1215	4833
626410	1827	0
71342	1257	0
99696	4915	406
329628	16109	112
100040882	2439	0
380614	6114	184
73333	2110	1
18415	3558	460
20873	3547	133
72175	3051	85
100039027	794	12
100039043	1810	0
269423	2492	48
73297	2345	0
214048	1705	830
70804	3007	791
100038440	2742	1
78706	2168	3
269424	5952	701
67161	3020	222
73852	3574	22
72511	922	2
18526	11797	19
72274	583	0
241989	5218	0
666202	748	1
66332	3370	0
329633	2127	0
73173	5168	29
26570	9227	278
100861917	675	0
12457	3069	4948
69257	2676	2487
67749	1430	2
669130	630	1
66377	414	281
74838	6090	2595
19338	3488	266
73251	7356	2356
