EntrezID	Length	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1
381716	710	1
64945	4076	1635
207704	2932	186
667705	1268	33
207686	3245	56
74051	10871	1016
70358	1216	20
207618	4032	0
70920	1046	0
117167	3140	7729
109552	2466	617
11496	9256	184
100502898	2303	9
27214	2444	252
319653	2780	271
242819	3675	2
18671	4977	154
18669	4344	742
18670	4075	5
74114	2803	778
652925	988	296
23857	3739	1337
319689	4591	105
231014	4627	11
100124492	76	0
108069	3536	0
381612	778	1
623849	1072	0
545728	1162	0
667948	867	0
70896	1107	0
623898	821	0
69345	709	0
668017	787	0
623998	787	0
545732	1108	0
108151	6521	563
100862252	4703	0
20346	7288	5
71026	1191	0
626067	1135	0
20349	6861	7
26875	22065	12
381714	1155	253
624245	1239	268
74062	1121	25
100503549	789	80
66773	1171	188
100861702	1194	367
100861755	1109	200
100861621	1156	1299
360220	1159	192
381715	813	15
75858	1083	3
100502967	834	30
75058	968	0
100041781	1456	0
12293	7493	4907
15234	2755	1371
100041749	888	0
70935	1232	0
20348	4956	12697
100628584	87	245
12491	3927	2146
242851	1174	0
14677	3193	1666
100041818	602	0
70832	2212	14
50791	7233	170
68770	4839	661
212090	885	75
242860	5554	378
320770	5410	81
19248	3166	3270
626903	393	0
212167	3745	113
75172	3389	1
14190	3769	572
330050	3082	217
320118	2630	1
74511	2197	25
667253	540	84
67211	2014	212
242864	3673	44
73078	1596	1324
22791	2037	484
19181	1782	1518
100861786	339	0
80979	2962	16
19699	11702	12770
26429	2059	230
100042049	810	2295
320719	4694	11
330052	1952	0
269629	2981	7
100503803	5277	0
269630	2546	579
69188	7258	2031
20817	6436	1721
433855	2780	1096
100526503	101	4
78697	3309	891
72772	3265	220
330053	1123	1
66169	1109	1161
67194	1370	256
100628569	91	1
100217436	45	0
84652	5652	521
627317	799	555
52323	3427	627
231042	2909	64
16511	4221	7
18127	4123	65
213948	3902	10
74610	2940	345
171209	1942	16
12568	2058	695
20535	4184	2202
66587	1840	1100
64295	1320	212
213990	4126	1371
231044	1452	4
117590	2318	8
231045	3160	5
27407	2573	1601
100910	3718	550
735264	98	0
66993	1725	683
72252	1448	0
53312	3455	1457
269633	1786	8
214301	604	2
19744	1521	2857
108099	3460	782
71161	990	4
70258	865	0
67261	2033	7
67909	1599	4
231050	2541	416
231051	16820	3086
320965	4677	21
242891	1961	0
73571	1449	27
57434	3217	62
242894	1712	188
100862349	804	0
100862359	804	0
100862368	804	0
100862388	804	0
100038949	804	5
272714	1115	1
545739	804	0
75657	1503	8
664804	946	0
100039045	3342	1
381622	2947	0
434689	2984	0
664837	804	38
75942	1188	0
13483	6419	12
73526	1977	1
55982	5054	1038
100504364	522	0
15563	5576	0
100504484	5280	0
231070	2648	651
13799	3537	3
269637	2281	0
381626	9501	2361
20423	2667	4
654796	2926	0
56874	1107	20
56873	4932	370
78263	3471	6
433864	3542	811
15285	1456	0
100763	5033	1327
332993	603	3
23950	3940	1167
97209	2842	0
16193	1087	872
22171	3808	258
242914	2230	6
433868	767	0
242915	3832	8
97212	3835	6573
231086	1949	498
100316709	78	1
381628	3099	10
28042	6769	1209
381738	2266	3
83762	7170	2
75434	712	0
73259	768	0
100502829	4823	0
16527	3810	1
74919	3082	183
12615	1337	164
65254	5021	9
100732	1906	590
100502845	2858	0
68796	2762	893
100861822	554	1
231093	4083	362
67695	639	572
100952	3466	88
16548	1117	389
68567	1331	434
57742	1356	18
50907	5486	1883
69852	4101	8
330064	3889	312
381629	961	924
69719	7106	1502
22784	2001	12
791336	2303	1
231098	1563	0
58522	1532	0
22226	644	1
17527	1709	536
71752	4551	2238
100502906	484	0
13667	2101	702
266781	1941	1463
101023	2476	683
14208	2165	2314
192292	2146	3261
69815	904	303
67661	5408	1264
64339	2270	2477
231103	2014	29
269639	3298	370
67656	1427	2
74254	1847	358
72195	2677	155
20534	2425	223
100740	1167	3
100503002	2045	7
66845	466	415
71336	1025	19
100040000	1356	2
107976	1460	291
100038629	2889	15
14284	5864	7594
665270	5321	78
19046	4024	9406
319862	2546	5
100861758	415	0
22612	4608	1829
320951	2150	523
215476	10546	631
277854	8446	415
22629	1764	650
100503527	1045	0
20537	3933	64
100689	2237	14222
13016	2482	4150
59003	2128	5030
71101	7326	365
672284	1209	0
74504	2003	339
433873	1757	2
20492	1631	1233
68366	2244	246
21335	2626	410
14184	4399	318
56384	3480	1451
107823	12796	1312
24116	2162	461
381633	429	43
269642	6529	11
272158	2897	5
75357	1075	0
231123	1954	234
17122	1179	1109
231125	3980	17
100862066	1944	0
433874	462	4
19822	2936	3938
100861799	693	1
231128	5541	1255
231130	1966	800
24055	3384	797
11518	4047	4936
68294	1827	1334
75416	2702	1941
14772	4634	67
15194	13206	1327
403174	2793	21
71729	5599	1125
100526557	67	0
54426	2103	18
231134	2483	71
16976	2907	2525
11553	3198	13
74429	2060	0
442795	3776	0
15371	1508	1
242939	2173	3
78890	3784	66
74364	2735	4
80911	3956	449
78558	3446	46
100503699	723	0
231147	4549	26
231148	3759	263
70292	6617	2913
81840	5722	3110
76943	2548	79
100503720	717	3
17713	3338	1178
231151	3791	560
66717	3584	6
100855	5015	493
320661	6709	786
117197	1306	305
67568	1630	6265
17160	3434	215
269643	4031	21
71054	1491	0
22393	3564	613
76071	2382	1
330070	2882	0
381634	3033	0
12933	3356	3
59056	4312	931
68525	4111	917
64293	3440	1
231162	974	30
17701	1931	35
93895	2188	3
100504083	1525	0
71116	1562	215
18196	2140	535
75079	2985	80
17089	1551	918
66309	1085	362
21906	3151	3
13492	2802	0
78172	341	1
117591	3865	115
22388	2878	9692
195712	435	0
100515	6882	85
27278	1586	1
75095	1111	0
15476	1685	179
100972	1636	811
12020	1437	0
665775	10540	1021
433883	1505	0
665934	1432	3
231207	6847	4774
109323	1692	22
231214	5451	466
242960	3328	1618
12182	2336	40
12494	2995	90
384179	582	0
14181	1159	24
19126	4107	24
231225	3492	2295
100503732	569	0
16826	2628	47
100041481	1217	0
75783	2262	0
110391	1394	157
100861912	676	0
624224	944	0
66988	2267	1433
66999	4568	696
58227	4123	13
54392	3698	168
209707	9991	207
100041576	7912	106
100503799	273	412
20563	7988	191
723822	110	0
66768	1464	107
80334	3221	16
70592	1735	13
100503862	991	0
70693	4475	5975
73965	733	0
19017	6495	539
13204	3722	7484
414108	2118	35
414111	2071	29
20657	2045	22
100503884	3317	24
246316	1927	27
545750	977	0
211001	2850	0
211006	1925	81
67073	3207	491
78796	1924	87
52206	2668	870
75954	479	0
20531	4175	139
231238	4512	20
66278	954	119
19664	5710	935
12425	2929	0
67249	2688	494
116873	4910	848
330086	2751	0
666377	156	73
319216	726	29
54216	9093	2822
78163	419	0
72250	757	0
71057	1176	0
14380	1635	50
212285	7363	595
100322896	2437	0
319807	8539	0
76261	1870	150
100532	3240	2349
74757	2630	0
66681	2179	699
57915	5432	1644
100861982	1066	0
69999	766	0
77382	1522	1
100042198	2872	64
100504048	978	28
16599	2314	676
21897	2567	4
21899	2600	39
68303	2949	2067
100124451	78	0
243025	1035	0
71778	3408	599
213081	4403	263
19687	4720	1021
83379	3439	6
20005	725	293
79464	1668	382
22235	2443	2175
68552	2084	1219
53323	4866	1602
71521	4146	1651
333789	5731	856
100041809	544	0
74734	4960	0
231252	2003	0
231253	1454	7
245945	5368	732
73639	404	0
70918	2552	4
11787	6937	1619
22223	1147	13
77569	6460	582
624662	1091	357
18935	2840	0
67878	6160	2094
109108	3411	1326
666938	7935	214
320479	2763	0
330096	3754	2
11980	8249	254
73865	741	0
330097	543	0
433899	1071	0
243043	2889	0
75581	1219	0
231279	3978	428
67980	1839	527
14405	4771	0
14395	2392	0
78174	543	0
14397	4123	0
14400	1860	0
27784	3464	297
231287	6048	212
53419	5033	2
100978	3670	545
317755	1259	0
545758	1380	0
12788	2739	0
384275	1191	930
70701	4205	64
22165	2342	0
21682	2656	109
75991	4897	1746
231290	2085	5
667127	939	0
72313	11470	6906
72276	770	1
68095	4132	3885
433904	2201	462
231293	2713	0
100737	4228	1281
231296	3093	1
24051	3727	429
73472	1949	0
69727	3225	224
71184	834	0
70036	1036	155
100313943	121	0
68939	1768	325
212986	6055	304
66899	3082	1059
16924	3819	124
619945	1433	0
74277	1115	584
14843	1665	0
100503184	1366	0
18595	6737	74
16590	5182	199
100503198	1195	3
16542	5456	221
57357	1769	291
21982	1896	1358
12753	7478	3587
665055	646	6
79455	1117	1
56183	817	2
639545	817	0
69940	3371	485
381644	5314	237
320411	2898	0
320827	6835	26
231326	3694	154
231327	4008	750
70284	529	0
67054	2378	1876
66661	3605	2166
384185	402	4
71868	1719	1
74318	1510	34
330108	3258	0
69982	612	0
19712	4266	581
100628577	82	0
56412	2303	414
231329	3812	1264
29817	1213	1665
231332	555	0
319387	5812	1681
67327	806	0
100316803	122	0
243078	2373	0
13839	7789	0
12617	3192	369
100039521	758	0
56792	1136	0
231380	5097	698
14715	1211	0
435845	1615	0
231382	2046	0
194597	2657	0
320454	2872	0
243083	4277	0
319875	2216	0
243084	3408	0
231386	3034	4383
100727	3048	2
71773	2545	0
243085	3358	0
231396	1888	0
22238	1894	0
112417	1879	0
72094	2117	0
100559	1894	0
94215	2570	0
552899	2536	0
56362	2604	0
53315	2394	3
20860	1260	1
100628573	92	0
12990	1416	32489
100862376	357	0
12991	1120	40087
12993	920	48802
12992	765	21
73779	1325	0
654494	2654	0
69592	872	3
73471	774	0
12994	1597	10173
243090	3338	0
74248	4126	12
70977	1490	0
20599	663	6
20600	813	10
665615	685	0
17830	1166	0
71421	1022	1
11698	1854	0
13801	5490	0
16069	2102	0
65961	1601	761
52822	4011	137
231413	2835	1423
68473	3171	1132
100504174	483	44
13178	3057	456
54403	7492	140
14473	1812	0
104443	1643	0
631105	3093	1
330119	7663	470
100038413	4202	0
231430	1335	240
81702	10066	7506
791294	1492	19
11657	2043	0
11576	2086	0
280662	2022	0
622307	2241	0
73246	1958	26
20311	1655	21
57349	1080	2
56744	588	6
330122	1013	83
20309	2127	2
14825	955	5176
20310	1083	1185
665563	2243	198
71920	1704	110
100503250	408	0
13874	4136	1880
11839	1199	30
100503265	2856	0
12223	2876	1
231440	2100	534
73452	492	1
68098	1967	820
381650	3673	49
381651	759	1
53886	4041	424
23881	4677	3671
56041	3898	2166
57425	522	0
19023	2274	5
67111	2424	134
231452	5020	1463
17329	2905	129
109979	1564	65
15945	1101	409
56066	1605	10
269113	2332	725
12492	2110	2265
384198	1505	0
52331	1985	662
320696	3636	21
27428	7607	18041
100316841	112	0
78088	3900	307
52398	5008	2156
12453	2804	6342
75610	548	1
12452	2494	1247
632115	1041	0
100040885	1987	0
381654	2719	0
666077	1422	0
665802	1633	0
100040981	1446	0
622719	1446	0
100041003	1466	0
381724	1594	0
622744	1446	0
100041032	1988	0
331195	1848	0
624421	1446	0
100554	1212	0
100861695	1765	0
665551	1446	0
100041102	2064	0
100041115	1545	0
624507	1446	0
621203	2637	0
624698	1446	0
100041179	2047	0
622894	2464	0
666133	1446	0
100041253	2901	0
100041264	1446	0
624049	1446	0
100041296	2308	0
666169	1446	0
320549	2487	0
100041354	2041	0
666187	1446	0
622731	1446	0
100041380	1466	0
666203	1446	0
666209	1446	0
665943	2118	0
55985	1162	0
231464	3224	973
94061	4170	155
231470	15848	148
11745	1597	668
140780	6568	779
231474	1375	89
97243	3364	0
75814	2995	0
14626	1848	12
71914	3751	749
77630	3119	0
14176	2501	0
75784	861	0
735265	109	358
75500	903	0
110075	3112	8
19092	4696	68
100041680	701	73
320292	2996	398
319818	3354	3
75094	916	0
11991	6810	4033
50926	2752	5141
67870	1829	531
231503	3084	141
76003	1340	0
791375	2118	0
69571	1107	0
69162	4228	4464
100041797	626	240
231506	4735	490
100503266	746	1
26891	1754	1286
231507	696	9
71883	1712	357
15442	3082	3
191578	3688	148
68735	502	184
70681	2499	70
75802	3098	11
231510	2877	177
18096	1808	0
74596	3918	481
72145	14277	1760
231532	3346	1061
26414	7203	3
74624	1624	0
19249	8282	837
75750	2124	271
74218	946	15
17355	8496	4243
246293	3163	65
100861842	863	1
243168	2129	0
114664	1699	622
100861848	476	0
74167	1334	519
100271704	524	0
13602	3117	955
666279	4431	0
13406	2760	5
15891	1955	0
94111	1682	0
20750	1658	5243
18764	5212	2875
100042165	5181	274
100662	3809	273
69623	2340	5
100505397	1464	2
626391	2903	30
27405	3034	4
76074	2459	9
236573	3633	150
17472	4538	57
675363	1740	12
626578	3528	222
100702	4316	51
634650	2708	11
433926	2841	100
100604	2829	1397
231549	4199	2445
100042335	393	1616
100503551	1010	1
320751	2978	7
54367	2721	2105
100503127	781	0
330146	1262	0
104382	2314	2
52397	5690	1197
100504779	2047	67
330149	5312	1
12545	2960	287
21814	6053	14106
114642	5025	189
384214	1262	11
70902	2782	0
100503185	1134	10
231570	6756	68
76421	3253	8
170823	2097	139
231571	3398	177
78443	537	0
654809	1740	0
14581	2862	1
414110	1510	0
14020	5849	1172
73318	1512	1
100503670	2019	492
67266	2724	201
17765	5230	618
73130	3751	5013
73254	4659	35
13486	3080	1056
433931	3657	338
100503802	2576	8
18587	2817	0
11958	292	559
243197	2508	41
69587	3731	727
100861940	1326	103
12889	2192	8
100861961	567	0
231580	4453	1106
72392	3109	329
110524	4545	398
15932	3374	571
231583	3229	14
116701	2656	5818
671564	974	2
73295	515	0
67366	763	0
627479	2547	0
435864	2547	0
22307	2544	0
384219	2586	0
627569	2496	0
231589	2496	0
231591	2547	0
211223	2568	0
384220	2553	0
384221	2550	0
57914	1360	452
667213	642	1
100642166	1551	12
69504	2022	17
403178	3548	531
107999	1615	241
675812	3158	28
100503981	828	1429
231600	3166	493
100504007	1395	69
100862008	899	0
269682	4817	1441
71782	5259	670
72542	2079	357
19301	1019	13
18973	7129	440
231602	1919	10
381667	685	1
381668	4950	1849
231603	1046	0
231605	2997	0
100608	2039	2008
69663	4846	414
75560	10798	4168
56361	1887	460
22241	5196	4043
100900	804	119
50883	2247	311
209683	10780	4489
735278	109	0
56305	2761	3328
433938	6128	376
330164	1838	0
269683	931	1
75569	716	0
330166	8760	4
12959	752	1
12960	873	1
22022	1814	790
54723	3549	775
70118	1111	75
192232	2846	371
625424	2233	0
72898	1587	18
56747	6080	810
625464	2313	0
67325	1081	0
74376	8280	14
67360	1047	0
320129	7560	1536
12961	724	1
12962	828	121
243219	5838	3576
333048	1827	2
52850	6486	9
503692	528	0
320916	4335	202
14747	2845	336
381707	704	0
231630	3161	44
53890	3586	788
66383	887	748
231633	2084	14
20345	2604	2
100503883	1075	0
100861858	544	0
23790	3436	1020
100861883	659	40
231637	3174	233
13142	1712	0
68666	3186	0
100756	2790	303
231642	1065	105
22256	2097	276
100705	8485	227
116810	2970	2
231646	4631	7
330171	3098	3105
117146	5191	1454
77697	2987	200
17855	1660	237
433940	2693	143
63873	3226	1138
56356	1621	386
77832	2863	157
26431	5037	941
67642	1251	9
68420	3253	1551
100502733	3977	1
66236	1739	124
330173	945	320
67593	2042	0
23962	3136	217
231655	2124	33
72357	1320	314
21405	3186	1
74585	2817	1487
100502825	634	8413
11409	1837	500
106840	3643	617
109154	5952	2271
29867	1181	11
117109	991	250
50849	3112	10025
52064	2001	295
56455	2021	3619
108014	1252	472
384281	1777	210
69076	1049	226
12861	533	3787
17690	1551	247
18778	552	0
75387	1798	165
19303	3781	11310
11837	1360	14401
231659	8546	1679
66123	768	11
77407	2163	1996
75665	1853	13
12704	6898	71
19079	2051	1112
100502934	958	0
545798	702	0
320805	1599	0
269693	2582	12
75303	734	2
80888	1812	8292
76798	3358	1
68955	7476	156
71954	2420	1501
330177	4539	348
23980	1182	2078
231668	4054	530
59043	2408	2134
72151	1730	228
100503334	3489	174
333050	6143	0
18125	4388	4
231670	3909	632
100503347	3891	4
57816	942	17
231672	4978	1845
12123	5366	1
269695	4481	46
76792	2670	525
665162	758	0
76199	9296	5741
74627	1290	0
73477	1126	0
665194	1519	0
100993	1769	15
330183	1699	0
21386	5082	426
433944	1352	0
433945	1236	0
21388	3941	5
74111	3952	511
100503427	3977	1
16873	2736	3
257635	1209	4
231691	1164	7
71772	3595	1382
170756	2881	118
252972	4648	684
75732	1668	8
100861866	651	1
100764	1668	164
71990	3931	2005
546886	921	26
19415	3208	54
14357	3715	93
100503461	733	0
246728	3864	4
246727	4718	1
231699	1715	5
114643	2286	74
23961	1840	154
243262	1480	2
246729	1702	5
23960	1993	40
246730	1889	20
100535	1735	1
19894	4130	0
19247	5611	6151
19988	1250	6361
269700	15482	2259
231712	2486	1078
231713	3105	1674
67397	1243	1690
77462	1451	9
280667	2884	16
280668	3092	33
17165	2208	1071
11669	2207	9164
100503503	456	0
338350	2375	99
71985	3621	98
72399	3713	1095
20239	4472	1794
16923	2482	1068
231717	2335	378
13048	5113	11
17906	633	1
330188	2283	1
19047	2379	2924
74096	2826	96
654470	2050	144
320717	4611	1356
231724	1593	67
56433	975	1160
68948	983	416
68080	1404	186
100503526	899	0
56378	848	2247
56317	2751	1029
11938	5725	42260
12589	2950	1063
18439	5395	661
18438	1995	423
207565	4889	1013
59008	2760	7678
80751	1954	1403
30841	5439	777
109202	1896	10
100039895	1031	1
109305	1871	286
74890	927	3
623672	590	542
330189	1860	123
23912	2143	9
74366	3067	26
208043	8681	381
15445	1363	0
67151	2592	389
269701	3382	19
77045	3809	266
208104	7661	7162
76399	810	0
381741	2045	4
231727	1423	7
66593	1939	870
77573	4114	315
56430	4531	1580
70650	4286	478
100503231	177	4
208606	5484	2364
208628	6961	284
100503688	703	33
80885	1947	1204
243270	3285	0
68184	2236	1083
208908	3920	103
29816	4392	973
330192	2512	907
56325	3334	120
66627	1548	181
65105	1182	442
19679	6620	324
100047482	3101	0
75927	1618	0
269702	8226	371
72650	2872	133
13445	1250	566
243272	10071	3479
67956	2738	3103
80291	1260	221
76167	1092	68
75695	2249	576
56334	1975	4860
67848	2799	117
209354	1938	507
209357	2664	294
