EntrezID	Length	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1
15430	1789	1
15438	2100	2
15437	1424	2
73429	794	0
15434	2902	0
15436	2560	1
387144	68	0
399588	2167	0
15429	1862	0
53375	1258	545
667739	851	7619
545423	483	3
77269	929	0
100504729	1478	0
229279	5224	1353
18024	2469	1256
320474	1463	10
623453	524	131
228061	7359	2230
72421	2614	41
620631	2008	3
78802	2862	11
241489	2848	1
13067	652	0
241490	1898	444
99031	8041	5
23992	1554	201
381375	1219	0
14231	898	18
83435	3007	240
22138	104320	10
545428	6329	23
228071	8900	331
241494	3668	1
100503106	751	0
80744	3449	140
329436	1780	0
100040494	819	0
73823	623	0
22193	1539	521
16401	9832	1
228094	1759	0
100126874	1930	0
18012	2494	0
70599	5095	1289
75276	2644	0
18573	4912	0
320769	2889	40
66861	4054	1094
100503167	2616	0
20378	2920	0
50884	3387	1611
68082	1463	63
735274	86	0
69482	2873	58
241514	4184	0
241516	21053	0
69082	1963	685
16410	7054	1667
241520	3394	1
71861	2062	0
54598	4737	15
21788	3780	3
672763	830	2
100502854	2295	26
12388	5475	2329
100270744	3520	0
72657	679	133
66958	1968	556
381379	2059	259
228136	4740	1520
98985	1830	189
241525	752	36
387149	64	0
100502874	726	2
12258	1820	53
56791	1387	25
68678	1761	1
30059	666	88
72401	2924	0
269295	1263	0
58207	2601	60
19074	838	0
53856	949	0
228139	4190	16
100862344	2930	0
20833	2854	1424
228140	5747	608
74687	1443	1
23796	3564	9
241528	2900	0
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	0
258429	1068	0
258428	1012	0
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	0
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	0
258571	3743	0
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	0
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	821
59015	5684	550
55935	4691	728
271813	3462	0
56428	2420	828
67445	1365	10
68349	940	302
67136	2393	71
66461	1321	415
13046	7965	1761
279067	345	4
19400	1620	2
19182	1635	1697
68427	2273	96
100862024	613	0
20375	1333	0
17868	4163	0
228355	6217	502
22259	2036	11
11432	4653	241
107986	1918	152
606735	892	5
100503319	3593	0
80708	2107	281
77038	3409	1008
228356	1979	18
228357	9407	81
619941	312	3
75786	6577	643
100217458	98	0
14061	1988	3
381410	3740	154
100862052	1368	0
228359	3331	490
51897	3573	546
241547	2301	126
228361	5290	556
12672	2768	2
17242	1306	16
104418	4373	1158
26427	2271	1009
192285	6912	317
100316756	98	0
228366	2424	2348
18633	1608	388
75641	364	7
19099	3461	162
12953	4368	328
320507	1190	4
228368	3255	584
100043205	461	0
76969	2682	299
80976	3751	4
100042784	1870	22
277414	2662	505
241556	3751	4
639658	1295	25
12521	1854	4417
100038525	2923	1
11695	5203	3
14043	2871	1520
329470	1998	40
381411	2168	0
620695	1291	183
70852	1550	9
69113	1231	318
56348	1839	4349
723953	90	0
414123	856	0
735259	100	0
74569	4591	406
66457	1484	9
11800	3702	652
241568	3475	0
68170	2269	145
19374	3393	0
19373	6669	0
22034	5476	711
72446	4446	20
76501	1175	365
241576	3827	190
100504371	1663	0
100504354	6969	0
80985	5612	1152
14221	2427	28
210622	2855	9
20511	12068	13
12505	5654	26
27402	2526	845
56369	924	276
13661	4387	2146
319854	2229	6
13711	2246	14115
12359	2551	674
100862111	334	0
99382	4558	1020
98956	3856	463
53872	7593	3604
78031	541	0
16909	1900	459
70986	1283	6
57443	4760	585
100038697	1690	0
333883	796	80
12509	1811	343
68243	819	0
241589	10124	0
15259	7497	2062
100316678	80	0
668733	1062	3
74959	1145	0
228410	5190	361
320554	3512	8
241593	1083	30
211896	1724	174
99003	8973	897
228413	2846	266
211936	3944	15
98221	1230	482
329480	3267	0
22431	3092	0
74088	1598	0
19672	3063	20
100862167	430	0
402728	1464	0
18508	3681	0
100504545	3019	0
77766	3902	138
66541	955	112
99349	1198	84
329482	2649	0
329483	3949	0
77015	2738	29
320230	690	0
791267	4525	1
212772	3389	126
14308	1595	0
16492	4844	0
76894	1891	78
228421	3369	103
12064	5487	3
22343	4137	1877
100038454	1349	0
107515	5060	1867
68201	2079	338
75517	980	0
170442	1628	83
67606	2069	1
241612	5191	26
228432	3377	1204
269328	1589	18820
668802	2361	0
623270	767	0
67575	1838	0
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	114
213765	3731	0
66181	695	410
107723	6735	192
68032	975	664
72425	2883	264
73024	1072	950
213788	1746	0
74268	1521	299
100504639	1596	0
20192	15410	3
75275	1237	0
14260	11925	403
75166	1029	0
23892	1639	0
100862246	496	0
20394	1227	26
228482	5017	664
100862258	648	4
14617	2879	0
320846	1550	0
11464	1390	0
100303644	1909	0
11834	4886	386
228491	4263	62
66632	2700	247
78193	507	0
100043232	2644	0
399568	2770	89
100316703	89	0
17536	5267	2
72603	723	1
654793	3398	0
69974	1549	0
67356	1187	0
320975	1810	2
241621	447	0
114715	2998	329
732489	100	0
68215	1861	220
19419	5105	244
100504728	2641	2
73938	1276	1
21825	5802	1263
71313	1673	1
381413	3911	0
73358	445	0
27103	5248	402
20813	790	1064
171543	4633	165
12236	3669	270
214230	4193	327
383787	4861	2
18796	5145	18
100043272	3046	106
214239	4716	5
53906	541	0
214240	6629	18
51944	3118	429
56357	2067	1499
228536	4428	316
72136	2089	53
269336	1870	92
271842	5135	29
76464	6525	213
19361	2138	274
67809	2252	715
320415	629	72
69408	1008	24
623781	3067	55
72008	1923	216
72112	742	4
20732	2275	1403
228543	1657	308
100502626	619	1
228545	4054	256
100043609	979	2
54485	3451	13
100862328	582	0
69065	1569	139
68142	6296	721
241624	3143	58
56398	2596	1363
100862335	815	3
66602	1551	365
70645	1557	74
108907	2960	305
69702	1451	98
625328	527	37
76246	4664	298
228550	1808	62
17005	3200	75
68925	4822	379
22174	3989	766
29808	13931	1085
26390	6937	2250
433466	1383	81
211429	3859	39
640524	11238	43
98878	3387	3308
329502	4477	14
78390	3286	12
271844	3125	110
269338	4450	390
211499	2996	982
76051	4818	62
70933	2258	0
12335	3488	0
20402	9099	4369
20619	2223	1242
66606	2115	246
66296	2361	189
68968	6384	151
140810	11269	143
100502700	1332	1
22222	7765	381
96957	2867	124
17151	1572	293
13828	3472	0
74176	2531	0
640543	2133	0
329504	3407	97
75894	2317	149
99334	6904	201
51885	2563	157
27223	7711	472
17754	11912	4
327655	5531	736
12716	1589	447
140476	5757	0
212670	2247	30
14827	2643	6533
269344	1674	24
378702	3029	1774
574418	2534	36
67693	604	535
100034361	1887	266
67532	3419	135
241627	4245	224
228564	4200	12
319996	4367	106
17147	2322	1
329506	4545	302
78655	2367	1665
214585	7665	435
67578	2434	2
12010	858	20156
70928	1758	6
74401	2111	0
670832	399	7
20322	2259	348
214593	4554	48
66811	1592	2
213696	1497	1148
99439	5267	1416
435684	1558	439
269346	3904	3
81913	1215	6
381417	3740	0
67092	2357	258
214616	1331	67
433470	640	0
387165	79	0
22785	5476	3656
18457	3494	428
59010	2102	117
74702	1457	0
75946	733	0
214968	6541	13
317750	1951	1
17876	3523	67
100502835	2933	0
381418	1030	0
20495	4741	1
100502853	3046	0
110074	2512	304
14118	9900	39
99100	5768	167
271849	4820	17
58521	2544	662
70354	6797	5004
12848	3250	1176
69976	2520	307
75823	1599	2
14178	2672	6
69185	1343	56
241633	5529	0
26458	2301	14
15186	2378	10
14391	2809	345
84092	4210	651
75083	1748	0
58800	7145	1311
66552	5616	2499
108011	6524	235
109778	1170	169
215387	2695	367
73338	3756	94
329509	1266	4
320632	6740	1228
26371	3075	474
69470	4401	710
99138	3118	1062
13537	1618	14
215095	2377	0
11552	3936	0
215456	2628	6
68126	1226	77
56461	3227	14
192212	4266	1030
72180	2989	73
77721	1434	195
100861602	931	6
17153	2778	9
100038529	1767	0
228576	1967	19
53885	2260	53
67885	811	52
12235	4337	288
74121	2862	0
100503008	1707	0
12125	5037	158
100043424	4492	41
241634	1026	0
100503333	210	0
17222	8967	1184
17289	3554	119
72477	4622	643
70370	2909	5
57432	1567	65
78751	4916	42
668894	4236	6
100503381	2974	33
69737	4562	297
20017	3998	243
66170	1303	151
100048701	1006	1
20515	4165	19215
329513	3433	4
70466	3137	353
100503468	1781	1
16175	1974	5
16176	1328	3
329514	1396	0
668896	682	716
228592	1925	0
19261	4229	421
18610	747	0
654409	3091	11
67333	6195	986
21818	4110	6
99169	2982	1
241636	3310	0
20638	1121	1787
192140	3216	0
67134	1895	648
100217452	59	0
100217428	63	3
170718	1520	1607
228598	2670	0
56264	2421	19
75656	733	0
66766	1139	0
319513	3654	115
80743	3206	412
19262	3609	937
321014	1409	6
99045	962	324
18429	471	0
11998	507	0
140629	3884	79
380601	3164	56
241638	4204	107
77006	1101	1284
16434	1159	91
100861692	363	0
269356	3201	7
228602	4973	403
100043766	2136	5
613258	2375	34
11990	8740	744
14588	955	0
110751	3165	2
20612	6387	1
72630	2945	6
67326	1241	138
70997	2264	95
12616	2724	1490
12531	3151	164
69596	1432	178
228607	3190	615
74450	4266	303
723825	86	0
51902	5565	95
228608	2262	1007
11550	2394	0
414081	3631	0
71995	3378	0
19122	2186	250
26434	3177	0
215653	4785	8
100861699	1019	0
54338	6364	320
70612	1593	170
18538	1260	1582
110911	8278	255
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	835
767814	2497	0
73747	1471	10
12653	2733	1
66926	2820	316
66634	3203	127
66586	2059	435
320974	3475	0
241639	5255	72
12156	2515	16
100526500	87	0
15112	2029	0
52837	5148	125
18795	7116	380
78805	2502	0
320684	2288	0
18798	3692	91
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	0
20614	2119	0
59030	3195	305
74243	3111	44
16449	5493	95
228662	5111	77
100316816	79	0
228677	2759	30
319909	2944	17
75812	2505	104
66580	3392	370
69487	2732	134
228684	2219	0
72899	5041	63
71436	4537	59
100503716	1692	0
100038667	3568	0
16558	5445	818
20639	1230	201
57329	917	0
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	2
100043534	498	0
56431	1900	4194
81910	5484	10964
403171	528	2
433481	1743	0
69178	2621	1024
100313519	221	0
74528	2707	124
107586	1534	25
100048644	322	0
228714	3751	341
668917	1079	0
171588	1557	0
241688	6831	8
70408	4160	165
26450	2160	65
27054	2915	3029
228715	459	114
66044	1283	80
66328	750	0
94249	3436	723
627302	1814	0
408057	2084	12
74030	4657	1019
67877	1172	273
66877	3111	311
78774	1561	0
100503181	837	0
53626	3024	0
241694	9613	137
77806	958	0
74065	737	0
228730	2150	151
24128	3370	811
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	0
381384	1331	0
15376	2127	1
20608	1388	37
21824	3718	1168
17064	6638	41
56488	1101	70
74533	4135	529
17957	3693	21
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	0
69294	765	0
13013	686	0
77705	658	0
100503216	337	0
13010	742	3952
433483	783	0
58214	789	0
100503289	1276	5
433485	2055	0
104348	4096	153
100271882	1728	0
245174	6920	23
100504621	927	6
100216455	3018	1
69277	648	10
668923	2770	14
545471	2706	0
13011	986	0
71881	2190	1651
100861792	754	0
68738	3594	2439
109344	936	0
114889	3568	0
12497	2500	367
110078	3838	1274
76192	1967	483
69270	1161	129
78177	5093	62
67311	1375	145
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	450
14225	1641	1144
228765	1385	185
241727	4689	34
668929	1650	0
228767	1468	0
108832	1435	1
228769	3542	337
75283	1636	0
228770	2371	18
11602	1530	0
100316704	89	0
73847	2119	2324
69698	2766	102
545474	3395	0
76650	2583	1328
21407	932	29
12995	4205	434
67231	1936	1304
24105	2541	885
228775	2051	248
791417	1997	1
228777	1380	0
20667	4436	60
67917	3089	90
228778	1682	6
629114	624	0
319579	690	0
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	0
14950	9937	4367
66405	799	94
15901	911	30
84682	727	2
12048	2371	677
72119	4365	622
228785	2948	4
14239	1311	95
252864	3346	0
74711	3121	0
68559	1229	378
228787	2711	0
228788	2158	1
15162	2092	28
99237	3895	1175
100504160	207	16
241732	3072	2
54711	5407	152
140484	5607	340
16569	5632	198
72326	1898	12
228790	6674	488
329540	6523	440
99311	3288	316
13436	4322	99
13589	7330	1644
329541	1463	0
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	0
67135	1085	0
228801	1712	1
228802	1637	2
71425	2040	0
433492	2048	0
66971	1970	59
20648	2115	502
12396	6080	281
56846	1810	3
75480	735	1
70362	1501	0
13555	2460	526
59038	1468	1090
228807	3224	75
100504252	970	0
75608	1606	2645
668936	1113	81
19383	1842	2434
67204	2513	1331
50518	692	0
269378	2543	24
100504268	1394	0
16396	5389	1020
67068	686	744
66734	965	496
228812	1621	237
735287	109	0
68728	3934	1699
56406	6872	931
207182	2611	11
60525	2833	1753
74945	629	0
14854	1857	572
668940	6163	2
735275	79	0
56407	3198	2460
108687	2294	2006
19124	1504	66
17391	4304	20
613262	1392	144
16418	1495	1132
71405	2337	5
56046	2671	297
14563	2317	53
16328	7982	145
320095	1971	9
66366	1297	1533
74562	6105	101
245865	1502	10
266692	3520	521
75710	3752	347
18041	2053	657
67067	630	487
170791	2812	3382
228829	5733	358
19018	760	520
70873	2106	29
347740	4917	1300
13821	6517	346
68295	3590	452
100504350	2527	0
228836	5655	165
74846	995	2
98932	1083	49
100504361	758	0
228839	2792	118
74487	1509	8
74704	1455	5
67388	1051	777
77799	2508	3
29812	2683	402
66934	2283	200
320706	13232	30
383766	639	0
56045	4010	440
100628585	67	1
19650	5416	379
100043882	459	123
629499	3460	3
20014	2716	7208
100861927	927	0
14601	517	0
69161	1107	427
20779	3887	1513
100046034	333	7
53619	2080	602
18111	1213	292
66642	2731	279
277432	1363	0
75425	3772	247
70470	3320	613
72340	570	1
21817	3549	5094
228846	5107	1
73399	593	1
329547	1779	0
16803	2525	8994
68108	3172	209
319317	5864	177
228850	8366	600
246747	632	328
545481	2028	21
100045469	6738	0
22348	2805	0
109275	2377	84
100499529	58	0
228852	6485	8
71878	2260	124
71715	3199	133
71081	1127	0
71613	607	0
329554	1097	3
16658	3389	202
21969	3847	2040
100861957	599	0
18803	4435	309
320799	4480	78
64899	3523	109
280635	3547	0
100861963	1090	0
71389	10549	538
383770	465	17
19281	6449	24
77645	631	0
77288	2148	0
100504524	414	31
67996	3547	3346
