EntrezID	Length	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1
66926	2820	410
66634	3203	129
66586	2059	556
320974	3475	0
241639	5255	424
12156	2515	47
100526500	87	0
15112	2029	2
52837	5148	237
18795	7116	176
78805	2502	0
320684	2288	0
18798	3692	85
76161	1955	0
241656	4773	0
228642	2407	0
319196	2723	0
20614	2119	0
59030	3195	302
74243	3111	51
16449	5493	176
228662	5111	337
100316816	79	0
228677	2759	68
319909	2944	39
75812	2505	115
66580	3392	769
69487	2732	114
228684	2219	0
72899	5041	88
71436	4537	337
100503716	1692	0
100038667	3568	0
16558	5445	832
20639	1230	556
57329	917	0
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	3
100043534	498	4
56431	1900	14617
81910	5484	11248
403171	528	0
433481	1743	0
69178	2621	2657
100313519	221	4
74528	2707	172
107586	1534	64
100048644	322	0
228714	3751	543
668917	1079	0
171588	1557	0
241688	6831	13
70408	4160	311
26450	2160	81
27054	2915	2349
228715	459	121
66044	1283	208
66328	750	0
94249	3436	515
627302	1814	1
408057	2084	18
74030	4657	4710
67877	1172	388
66877	3111	709
78774	1561	0
100503181	837	0
53626	3024	0
241694	9613	373
77806	958	1
74065	737	0
228730	2150	279
24128	3370	2566
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	0
381384	1331	0
15376	2127	1
20608	1388	0
21824	3718	139
17064	6638	83
56488	1101	132
74533	4135	286
17957	3693	27
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	0
69294	765	0
13013	686	0
77705	658	0
100503216	337	0
13010	742	867
433483	783	0
58214	789	0
100503289	1276	6
433485	2055	0
104348	4096	131
100271882	1728	0
245174	6920	15
100504621	927	4
100216455	3018	1
69277	648	3
668923	2770	13
545471	2706	0
13011	986	0
71881	2190	1592
100861792	754	0
68738	3594	1690
109344	936	2
114889	3568	0
12497	2500	737
110078	3838	2755
76192	1967	1162
69270	1161	177
78177	5093	224
67311	1375	75
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	1194
14225	1641	2424
228765	1385	379
241727	4689	38
668929	1650	0
228767	1468	0
108832	1435	3
228769	3542	414
75283	1636	0
228770	2371	1
11602	1530	0
100316704	89	0
73847	2119	5067
69698	2766	17
545474	3395	0
76650	2583	6302
21407	932	107
12995	4205	764
67231	1936	1302
24105	2541	1790
228775	2051	562
791417	1997	0
228777	1380	0
20667	4436	188
67917	3089	267
228778	1682	4
629114	624	2
319579	690	0
442835	625	0
654457	647	0
545475	397	0
75400	405	2
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	1
14950	9937	4368
66405	799	199
15901	911	79
84682	727	2
12048	2371	5438
72119	4365	421
228785	2948	5
14239	1311	480
252864	3346	10
74711	3121	0
68559	1229	794
228787	2711	0
228788	2158	3
15162	2092	148
99237	3895	2209
100504160	207	15
241732	3072	10
54711	5407	278
140484	5607	515
16569	5632	249
72326	1898	22
228790	6674	2238
329540	6523	804
99311	3288	573
13436	4322	471
13589	7330	4677
329541	1463	1
76407	1155	0
66557	1730	0
228796	1667	0
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	0
67135	1085	0
228801	1712	29
228802	1637	9
71425	2040	0
433492	2048	0
66971	1970	99
20648	2115	1054
12396	6080	386
56846	1810	19
75480	735	0
70362	1501	3
13555	2460	528
59038	1468	562
228807	3224	63
100504252	970	0
75608	1606	4759
668936	1113	233
19383	1842	6799
67204	2513	2478
50518	692	0
269378	2543	27
100504268	1394	0
16396	5389	1948
67068	686	1123
66734	965	1208
228812	1621	422
735287	109	0
68728	3934	1759
56406	6872	1534
207182	2611	2
60525	2833	558
74945	629	0
14854	1857	564
668940	6163	18
735275	79	0
56407	3198	3260
108687	2294	1777
19124	1504	98
17391	4304	64
613262	1392	217
16418	1495	3504
71405	2337	5
56046	2671	361
14563	2317	49
16328	7982	278
320095	1971	13
66366	1297	2542
74562	6105	11
245865	1502	20
266692	3520	1300
75710	3752	1201
18041	2053	1043
67067	630	620
170791	2812	7002
228829	5733	664
19018	760	827
70873	2106	43
347740	4917	1670
13821	6517	417
68295	3590	680
100504350	2527	0
228836	5655	680
74846	995	0
98932	1083	142
100504361	758	2
228839	2792	454
74487	1509	11
74704	1455	5
67388	1051	952
77799	2508	1
29812	2683	273
66934	2283	142
320706	13232	63
383766	639	0
56045	4010	942
100628585	67	0
19650	5416	351
100043882	459	441
629499	3460	2
20014	2716	5667
100861927	927	0
14601	517	1
69161	1107	519
20779	3887	2603
100046034	333	10
53619	2080	1772
18111	1213	312
66642	2731	702
277432	1363	0
75425	3772	255
70470	3320	712
72340	570	3
21817	3549	8039
228846	5107	0
73399	593	0
329547	1779	1
16803	2525	3271
68108	3172	692
319317	5864	75
228850	8366	1139
246747	632	227
545481	2028	32
100045469	6738	0
22348	2805	0
109275	2377	211
100499529	58	0
228852	6485	4
71878	2260	100
71715	3199	175
71081	1127	0
71613	607	0
329554	1097	4
16658	3389	684
21969	3847	8071
100861957	599	0
18803	4435	556
320799	4480	120
64899	3523	175
280635	3547	1
100861963	1090	0
71389	10549	1170
383770	465	61
19281	6449	2
77645	631	0
77288	2148	0
100504524	414	31
67996	3547	7455
100862002	603	0
241764	2733	2
27219	2542	87
245866	2124	333
100504576	476	0
17865	3702	179
68236	880	0
100504589	966	0
269389	1675	72
59091	4255	12
66680	1562	1890
228858	2580	242
228859	1643	350
69517	459	1
100043899	1094	3
68314	843	0
15378	4358	0
76080	4523	586
26943	3694	27532
100862033	463	13
68386	951	4
18769	1431	458
100504604	3403	1
11486	1626	758
22403	1774	16
241769	1032	0
241770	832	0
54401	2775	4288
381404	2354	56
67145	2301	389
58231	5189	794
16538	2712	92
209232	2324	5
192200	725	1265
68221	466	0
192201	574	0
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	2940
17183	2571	11
19668	2456	4
20971	2460	21007
66460	1608	562
73603	928	7
52840	4069	363
78928	2557	2407
67701	708	219
629747	554	0
209351	867	0
75526	755	1
277343	1794	11
433502	807	0
277345	1121	2
629754	540	0
629756	459	0
629761	617	0
408190	1074	0
78239	746	0
641368	443	0
71856	820	906
76233	1245	559
68612	931	364
21925	693	4
101113	1520	113
170789	1151	233
67538	2689	16
71971	2701	129
75642	783	0
415115	1156	5
19025	3674	3544
18830	1806	26
228866	2752	683
329559	4570	2151
629777	1121	26
17395	3139	4
57138	6023	21
228869	3091	642
21939	1784	6
72211	702	0
104010	3586	0
100862070	840	0
228875	2109	1117
140579	5871	412
381405	3311	0
228876	5033	24
74614	1956	3
114644	3224	4
381406	1868	154
170441	3347	3
14049	2364	357
228880	6664	959
17979	7531	1963
72043	4133	1223
670775	383	1
319684	1636	0
277360	6530	715
76367	4413	147
99371	8777	3310
110750	3604	2202
20853	2995	2544
228889	2592	1732
98999	7218	391
68949	738	1018
100217443	66	5
16500	11153	2
19223	1751	0
56336	4205	111
77031	4510	735
263876	3996	1394
81018	3001	1313
20613	1589	103
66589	1950	433
407243	1700	1069
12608	1504	12182
329562	2140	18
19246	4213	1708
69553	2935	42
58220	3399	4844
77017	1309	0
11538	4903	2750
13480	2293	750
69372	1682	145
241794	2316	0
18019	8348	395
100038688	1516	0
11981	3529	1133
99377	5073	0
100502777	1460	11
22722	2753	382
75508	472	0
619302	1153	0
228911	5113	26
446211	1175	0
100043910	2106	0
228913	5843	1707
100502923	1450	45
76960	3090	15
73303	1174	0
13081	3296	50
109054	1059	462
100502946	3172	21
67637	1395	0
76829	1774	0
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	4705
20878	1905	130
67337	1820	266
320664	4437	0
66404	2142	1063
654821	2220	2
76426	649	10
21420	3069	2229
12162	1968	57
26972	1755	3
66679	1742	526
100862165	626	2
56190	1777	430
664799	3217	0
100862176	1240	0
619800	534	0
74161	3476	0
18534	2617	0
58203	2162	77
65112	4531	1716
72221	641	0
70065	1167	0
100043911	4466	80
19334	1909	974
75485	896	0
56491	6969	1704
228960	3736	1358
228961	2097	1297
100038374	874	0
100503083	626	0
723906	79	0
723832	82	0
56802	2248	1
14683	6061	14795
57314	2279	409
64138	1393	2054
545486	1406	1
67126	414	2298
66390	1389	830
100043757	9807	0
13616	2963	0
664987	625	7
545487	447	3
100043761	1743	31
620790	1665	0
665001	3055	9
100862168	558	0
100862183	666	359
100503353	3382	18
100043764	1587	4
100043914	1458	2
100043915	4538	0
545490	1473	1
100043126	1458	61
100039017	4538	26
13999	3383	19
626832	3788	58
667962	3586	4
100039060	4539	14
628147	2179	1
100302432	1127	9
668039	4538	0
100303732	3586	12
100043381	1628	2
100503949	1295	0
100043387	1621	0
100039123	1311	3
626877	1699	2
627901	1440	0
635470	514	3
628308	4664	70
433520	3712	34
100504328	1497	0
626802	4020	53
329575	4376	83
665205	1101	0
665211	4725	21
626848	4206	52
353208	1779	21
74189	5700	23
320558	5688	0
228966	3267	2
71532	2280	2
381409	2891	1
68175	735	0
12561	6343	0
228980	4422	822
66730	1905	19
241846	2534	834
26444	881	3082
269397	4369	186
52856	1699	211
99296	2432	0
228983	2745	1223
56436	1429	511
16776	11388	5910
66481	391	1543
100526556	76	7
252966	2945	528
271887	2319	45
14464	3302	0
100036520	1678	0
320485	1336	0
622283	2019	0
387136	77	0
723954	104	0
108115	3087	35
18216	3916	0
73247	1192	163
72075	2288	1640
12841	2846	415
277353	2208	2
23856	12416	1576
76425	1850	364
228993	2197	109
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	2039
329581	1178	0
58237	950	0
228998	2993	1249
73368	4189	64
11438	4437	0
16536	6477	0
13628	2046	0
66496	797	479
20459	2286	3
20811	2547	0
332713	1381	0
229003	10109	887
229004	4050	1103
100862073	459	0
20262	1136	0
269400	4439	490
76688	2596	831
229007	2511	626
72699	1959	433
329584	2986	70
72147	3336	109
241850	1775	2
66314	2306	1171
13002	3674	2668
68556	1811	176
100271841	2270	8
269401	5372	1511
229011	2099	230
68879	3055	1046
20672	1619	6
21400	1163	52
56470	1457	362
277496	716	0
18389	3314	1
17932	6395	8
245867	3509	471
67005	2925	940
672125	2550	0
30942	4180	0
100503859	1533	0
100503882	1997	0
72608	783	0
80892	13874	8
19302	2270	565
69347	788	0
18767	3683	122
67306	3361	104
16196	2475	13
100504139	1595	4
75476	436	0
383820	3174	0
620966	1712	67
20257	1904	2
15213	2205	21
66230	722	472
100504173	461	4
21985	2543	4667
75149	848	0
229055	7449	1827
320088	3135	3
170753	13844	764
94212	8256	244
100862399	374	0
16592	932	186
100041480	1660	195
18857	1364	0
21884	581	0
11770	642	355
75497	2512	0
55980	2601	798
241877	3923	1
66361	1591	138
66371	1790	208
74718	2654	307
100038545	1523	0
76897	2680	0
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	311
13559	1749	499
69126	401	84
71934	2299	589
12346	1248	0
12350	1537	0
100862241	946	0
12349	1790	6600
77127	1581	1
751864	618	0
320832	1232	0
668101	1496	0
100038947	1456	1
381484	913	0
229096	5313	3120
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	0
13123	2166	4
73959	646	0
622921	456	0
74252	2931	545
67472	3099	1439
18583	3638	746
66326	1068	0
381485	1787	26
12918	1320	0
100039304	727	334
70808	4114	152
100503666	606	1
100046095	1242	0
12870	4993	17482
12807	4616	260
20585	5353	503
27357	1701	344
12873	1453	1
76703	1494	0
11608	2147	0
81004	8127	253
19784	238	0
635702	2431	361
192167	5673	0
70862	2104	0
13605	4117	522
76657	861	1
320024	4394	16
100861946	1345	0
22035	4944	49
208188	4433	0
72007	6875	1928
100526525	96	0
208613	717	0
18805	5153	146
665113	7336	1001
20526	2571	0
208691	4992	13
68028	477	1015
385263	2120	0
75740	2813	0
791072	98	0
14013	5504	11
545510	2123	0
76652	1892	1
80732	4157	584
71827	1840	0
68307	2387	1
320352	1548	0
75953	3191	0
69276	3966	2982
71862	2206	189
241915	11066	980
18759	4465	3249
100861964	723	0
20482	6717	7955
18417	1872	0
241919	8842	0
72413	2919	0
22401	7784	247
67576	1950	1
18706	8917	1121
100502876	720	0
67778	2061	195
67414	4531	1999
14696	2751	290
56456	1969	1712
74600	872	158
66046	999	2131
72607	4686	2
58869	3497	1
73874	1058	0
100502904	2529	0
67120	11072	1213
51938	3616	0
14359	2326	2199
67713	1015	78
320478	2970	0
100316679	79	0
20674	2457	0
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	1539
114893	4745	626
72039	2992	504
654424	4451	3
241943	2478	0
229211	3913	3257
241944	6625	344
229214	1801	0
11747	1724	1596
100862007	518	0
72282	911	4
329623	2199	0
100503068	2461	0
50911	1617	415
12428	2811	267
71492	2598	153
22065	3694	0
229227	15883	1720
21744	1972	1
16183	949	5
60505	3072	0
207175	1059	2
241950	2433	24
329626	1441	2
14173	695	0
229228	1072	83
57815	2910	657
100862034	657	0
24063	2490	97
381438	1215	5406
626410	1827	0
71342	1257	0
99696	4915	463
329628	16109	107
100040882	2439	0
380614	6114	264
73333	2110	0
18415	3558	361
20873	3547	232
72175	3051	103
100039027	794	11
100039043	1810	0
269423	2492	58
73297	2345	0
214048	1705	1011
70804	3007	912
100038440	2742	4
78706	2168	2
269424	5952	693
67161	3020	263
73852	3574	32
72511	922	2
18526	11797	41
72274	583	0
241989	5218	1
666202	748	4
66332	3370	0
329633	2127	0
73173	5168	81
26570	9227	398
100861917	675	0
12457	3069	5405
69257	2676	2775
67749	1430	2
669130	630	2
66377	414	281
74838	6090	2824
19338	3488	333
73251	7356	2054
100039684	719	8
211666	589	1
433586	6514	255
100504153	2189	0
56458	5552	2476
329639	1805	0
622124	3515	0
100862096	727	0
67542	2920	803
108927	2089	55
212114	1560	200
212127	4321	750
229277	864	0
242022	12348	23
319979	2312	0
67890	4867	1502
22066	4992	1
50706	3295	394
56790	1968	476
69639	1282	372
66248	1471	845
55994	5368	1
170767	2162	223
329641	3086	0
12427	1566	0
70970	973	0
229285	4054	499
320604	2268	1
74434	2348	0
13175	12995	538
100503655	2208	0
26422	10983	2245
17116	2778	3
71182	961	27
17112	1902	3184
229302	1400	0
97064	4784	3246
100861809	431	0
52245	2961	193
242037	1759	0
24017	2864	1083
18645	2020	205
67850	1642	0
72033	8829	1777
28146	2451	12345
229317	2299	1942
69227	3546	3395
545527	2195	3
666680	2000	0
20439	2488	951
71301	938	1
100040293	2177	0
229320	1896	0
100040416	636	1160
329650	10249	33
229323	2225	0
100502786	434	0
140795	1798	1
320463	7333	0
84111	1163	0
74191	2528	0
70839	2338	0
242050	10084	10
435732	1206	0
433597	1303	0
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	0
56758	5809	606
100503654	3662	0
100504925	850	1372
18441	3886	24
74012	4197	1818
100503824	1081	12
622434	5205	758
72162	4975	920
229357	3336	0
17380	4240	55
269437	6276	17
329659	1541	15
11416	3109	324
100504046	773	2
229363	4567	1255
56544	2739	4
100125586	2484	0
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	3
319798	1383	9
67437	2885	9681
71004	1861	17
99929	4154	1953
100861877	554	0
624866	4276	7
56706	2145	4552
72789	5320	0
19288	1922	78
20429	1595	1
66880	3232	425
17349	1161	102
28030	2598	767
17035	1092	342
109222	1411	0
100861992	765	0
66868	2978	1335
100505386	2397	0
208426	1579	0
30953	2692	1
545531	357	237
100038361	6918	0
16159	1370	0
68725	2578	82
68259	4090	108
70099	4082	1332
387175	64	0
723949	95	0
66949	2920	164
16649	3726	3133
381452	735	0
71619	1200	0
242083	3962	207
26879	1901	4
97112	1739	1327
100862102	291	1
66183	1786	0
229389	2161	0
625901	1804	0
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	43
100504692	2475	0
100861784	363	0
213234	2418	0
67931	1410	0
213248	2919	0
56426	1870	497
20713	3133	11
69193	1031	0
73124	4149	1207
213262	4956	0
76089	6544	830
70924	1463	0
100233207	778	2
329679	7095	1012
75879	1364	0
67738	1728	624
66841	2281	1749
75939	1970	56
381489	2277	0
70652	2292	264
68659	6627	18
14800	7749	0
14658	2988	52
54635	3512	1078
320566	1194	0
229445	3453	251
56720	1635	0
58170	1657	0
54195	3251	4
60596	4654	13
213582	6218	3
18167	3361	0
633285	1789	0
78212	3448	0
79235	5349	4
99571	1523	26
14161	3370	0
100862155	477	0
110135	1575	3
53317	1771	776
100038599	3971	0
69460	468	0
20319	2001	44
24088	2855	2993
229473	4909	785
76915	874	46
80890	5755	1028
624713	556	8
75309	1112	0
229474	6073	705
99889	3023	915
403175	3459	0
320782	3342	7
50754	4751	1548
654362	525	2
73283	539	0
100042125	1521	0
229487	2307	252
229488	4388	1830
320302	2737	551
368202	949	0
27059	6414	950
20091	943	5350
19870	68	23
19871	71	22
80877	11512	1353
23937	2703	0
70762	4199	85
12480	1245	18
12479	1845	660
170643	7287	22
100502800	1621	0
100042355	485	303
80891	1991	0
11801	2037	0
229499	2042	0
329693	3451	0
27049	5141	1225
546801	1065	2
213498	5600	760
625281	348	17
74485	3988	4
73182	4501	14
18211	2588	0
23920	5102	0
27371	4758	0
94315	2053	873
15191	2245	6238
67707	949	788
229503	2847	219
229504	2893	1206
12904	900	1458
18008	6126	446
12032	3808	0
73940	2055	1
100502895	1136	3
66614	1768	350
246703	905	628
214191	2251	1
404710	5676	528
100502914	681	15
17261	2459	2904
76642	983	258
99870	2806	4
100042277	1865	5
100526540	87	0
387133	89	0
58176	1912	224
76927	481	43
12462	1977	4857
56700	1537	1595
71913	2337	581
229512	4447	3284
68957	1670	58
12095	611	1217
12097	471	1
12096	624	3
67037	992	371
229517	3581	389
20351	3449	86
16905	3327	28829
72640	5776	918
100316808	82	0
53868	1060	1190
83409	571	646
94232	3372	2210
66256	1183	5848
16800	4850	628
242093	1245	0
74200	2999	2134
19769	2538	895
791281	940	0
229521	4567	19
100302730	9833	1063
319830	3629	41
76022	7584	709
229524	1825	279
65111	4628	1204
192195	11270	2507
