EntrezID	Length	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
98999	7218	604
68949	738	415
100217443	66	11
16500	11153	2
19223	1751	2
56336	4205	176
77031	4510	568
263876	3996	824
81018	3001	685
20613	1589	198
66589	1950	204
407243	1700	1531
12608	1504	5323
329562	2140	23
19246	4213	1357
69553	2935	4
58220	3399	721
77017	1309	0
11538	4903	963
13480	2293	561
69372	1682	72
241794	2316	0
18019	8348	56
100038688	1516	0
11981	3529	658
99377	5073	0
100502777	1460	4
22722	2753	132
75508	472	0
619302	1153	0
228911	5113	15
446211	1175	0
100043910	2106	0
228913	5843	585
100502923	1450	27
76960	3090	7
73303	1174	0
13081	3296	40
109054	1059	174
100502946	3172	5
67637	1395	0
76829	1774	0
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	2668
20878	1905	181
67337	1820	188
320664	4437	0
66404	2142	504
654821	2220	0
76426	649	0
21420	3069	794
12162	1968	10
26972	1755	0
66679	1742	244
100862165	626	4
56190	1777	86
664799	3217	0
100862176	1240	0
619800	534	0
74161	3476	0
18534	2617	0
58203	2162	103
65112	4531	916
72221	641	0
70065	1167	0
100043911	4466	21
19334	1909	281
75485	896	0
56491	6969	1293
228960	3736	888
228961	2097	523
100038374	874	2
100503083	626	0
723906	79	0
723832	82	0
56802	2248	1
14683	6061	9621
57314	2279	324
64138	1393	3375
545486	1406	0
67126	414	1859
66390	1389	715
100043757	9807	0
13616	2963	0
664987	625	4
545487	447	1
100043761	1743	20
620790	1665	0
665001	3055	2
100862168	558	0
100862183	666	143
100503353	3382	7
100043764	1587	2
100043914	1458	0
100043915	4538	0
545490	1473	1
100043126	1458	26
100039017	4538	25
13999	3383	12
626832	3788	30
667962	3586	6
100039060	4539	12
628147	2179	0
100302432	1127	6
668039	4538	0
100303732	3586	5
100043381	1628	4
100503949	1295	0
100043387	1621	0
100039123	1311	0
626877	1699	1
627901	1440	0
635470	514	3
628308	4664	80
433520	3712	17
100504328	1497	0
626802	4020	36
329575	4376	32
665205	1101	0
665211	4725	19
626848	4206	61
353208	1779	19
74189	5700	0
320558	5688	0
228966	3267	0
71532	2280	0
381409	2891	0
68175	735	0
12561	6343	1
228980	4422	495
66730	1905	32
241846	2534	523
26444	881	1588
269397	4369	113
52856	1699	157
99296	2432	0
228983	2745	982
56436	1429	203
16776	11388	4585
66481	391	581
100526556	76	1
252966	2945	252
271887	2319	85
14464	3302	0
100036520	1678	0
320485	1336	0
622283	2019	0
387136	77	0
723954	104	0
108115	3087	23
18216	3916	0
73247	1192	92
72075	2288	646
12841	2846	73
277353	2208	0
23856	12416	727
76425	1850	233
228993	2197	224
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	1233
329581	1178	0
58237	950	0
228998	2993	1017
73368	4189	46
11438	4437	0
16536	6477	0
13628	2046	0
66496	797	283
20459	2286	0
20811	2547	1
332713	1381	0
229003	10109	757
229004	4050	504
100862073	459	0
20262	1136	0
269400	4439	361
76688	2596	386
229007	2511	414
72699	1959	243
329584	2986	27
72147	3336	19
241850	1775	10
66314	2306	586
13002	3674	1714
68556	1811	160
100271841	2270	10
269401	5372	594
229011	2099	139
68879	3055	566
20672	1619	8
21400	1163	8
56470	1457	171
277496	716	0
18389	3314	1
17932	6395	14
245867	3509	287
67005	2925	656
672125	2550	0
30942	4180	0
100503859	1533	0
100503882	1997	0
72608	783	0
80892	13874	6
19302	2270	508
69347	788	0
18767	3683	23
67306	3361	57
16196	2475	4
100504139	1595	1
75476	436	0
383820	3174	0
620966	1712	92
20257	1904	4
15213	2205	16
66230	722	397
100504173	461	1
21985	2543	5173
75149	848	0
229055	7449	833
320088	3135	0
170753	13844	231
94212	8256	202
100862399	374	0
16592	932	476
100041480	1660	154
18857	1364	1
21884	581	0
11770	642	273
75497	2512	0
55980	2601	706
241877	3923	6
66361	1591	68
66371	1790	80
74718	2654	76
100038545	1523	0
76897	2680	0
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	123
13559	1749	168
69126	401	27
71934	2299	257
12346	1248	0
12350	1537	0
100862241	946	0
12349	1790	2647
77127	1581	0
751864	618	0
320832	1232	0
668101	1496	0
100038947	1456	1
381484	913	0
229096	5313	1752
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	0
13123	2166	2
73959	646	0
622921	456	0
74252	2931	427
67472	3099	1037
18583	3638	724
66326	1068	0
381485	1787	29
12918	1320	0
100039304	727	308
70808	4114	251
100503666	606	7
100046095	1242	4
12870	4993	10311
12807	4616	220
20585	5353	417
27357	1701	252
12873	1453	0
76703	1494	0
11608	2147	0
81004	8127	129
19784	238	0
635702	2431	350
192167	5673	0
70862	2104	0
13605	4117	342
76657	861	0
320024	4394	12
100861946	1345	0
22035	4944	61
208188	4433	1
72007	6875	1993
100526525	96	0
208613	717	1
18805	5153	73
665113	7336	944
20526	2571	0
208691	4992	4
68028	477	447
385263	2120	0
75740	2813	0
791072	98	0
14013	5504	2
545510	2123	0
76652	1892	1
80732	4157	314
71827	1840	1
68307	2387	0
320352	1548	0
75953	3191	0
69276	3966	2422
71862	2206	71
241915	11066	1803
18759	4465	1855
100861964	723	0
20482	6717	2473
18417	1872	1
241919	8842	0
72413	2919	0
22401	7784	274
67576	1950	1
18706	8917	524
100502876	720	0
67778	2061	111
67414	4531	1090
14696	2751	1082
56456	1969	773
74600	872	71
66046	999	1662
72607	4686	1
58869	3497	0
73874	1058	0
100502904	2529	0
67120	11072	975
51938	3616	1
14359	2326	862
67713	1015	70
320478	2970	0
100316679	79	0
20674	2457	0
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	1018
114893	4745	257
72039	2992	387
654424	4451	2
241943	2478	0
229211	3913	757
241944	6625	103
229214	1801	1
11747	1724	421
100862007	518	0
72282	911	3
329623	2199	0
100503068	2461	1
50911	1617	201
12428	2811	403
71492	2598	91
22065	3694	2
229227	15883	1123
21744	1972	0
16183	949	0
60505	3072	0
207175	1059	0
241950	2433	5
329626	1441	1
14173	695	0
229228	1072	41
57815	2910	308
100862034	657	0
24063	2490	66
381438	1215	2104
626410	1827	0
71342	1257	0
99696	4915	81
329628	16109	28
100040882	2439	0
380614	6114	235
73333	2110	0
18415	3558	462
20873	3547	190
72175	3051	116
100039027	794	14
100039043	1810	0
269423	2492	50
73297	2345	0
214048	1705	639
70804	3007	745
100038440	2742	0
78706	2168	6
269424	5952	851
67161	3020	115
73852	3574	31
72511	922	1
18526	11797	16
72274	583	0
241989	5218	3
666202	748	1
66332	3370	0
329633	2127	0
73173	5168	37
26570	9227	193
100861917	675	0
12457	3069	777
69257	2676	844
67749	1430	0
669130	630	3
66377	414	313
74838	6090	984
19338	3488	152
73251	7356	1940
100039684	719	4
211666	589	0
433586	6514	126
100504153	2189	0
56458	5552	1099
329639	1805	0
622124	3515	0
100862096	727	0
67542	2920	1224
108927	2089	65
212114	1560	467
212127	4321	399
229277	864	0
242022	12348	2
319979	2312	0
67890	4867	1420
22066	4992	0
50706	3295	253
56790	1968	221
69639	1282	103
66248	1471	609
55994	5368	0
170767	2162	103
329641	3086	0
12427	1566	0
70970	973	0
229285	4054	292
320604	2268	0
74434	2348	0
13175	12995	10
100503655	2208	0
26422	10983	1671
17116	2778	1
71182	961	19
17112	1902	397
229302	1400	0
97064	4784	1377
100861809	431	0
52245	2961	71
242037	1759	0
24017	2864	783
18645	2020	52
67850	1642	0
72033	8829	656
28146	2451	19965
229317	2299	791
69227	3546	2794
545527	2195	6
666680	2000	0
20439	2488	361
71301	938	1
100040293	2177	0
229320	1896	0
100040416	636	473
329650	10249	16
229323	2225	3
100502786	434	0
140795	1798	3
320463	7333	0
84111	1163	0
74191	2528	0
70839	2338	0
242050	10084	6
435732	1206	0
433597	1303	0
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	0
56758	5809	256
100503654	3662	0
100504925	850	577
18441	3886	11
74012	4197	75
100503824	1081	11
622434	5205	439
72162	4975	429
229357	3336	0
17380	4240	51
269437	6276	11
329659	1541	31
11416	3109	1121
100504046	773	1
229363	4567	734
56544	2739	1
100125586	2484	0
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	0
319798	1383	4
67437	2885	9103
71004	1861	12
99929	4154	935
100861877	554	0
624866	4276	6
56706	2145	2616
72789	5320	1
19288	1922	51
20429	1595	0
66880	3232	174
17349	1161	69
28030	2598	656
17035	1092	194
109222	1411	0
100861992	765	0
66868	2978	561
100505386	2397	0
208426	1579	0
30953	2692	0
545531	357	132
100038361	6918	0
16159	1370	0
68725	2578	6
68259	4090	72
70099	4082	936
387175	64	0
723949	95	0
66949	2920	65
16649	3726	1141
381452	735	0
71619	1200	0
242083	3962	106
26879	1901	1
97112	1739	331
100862102	291	1
66183	1786	0
229389	2161	0
625901	1804	0
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	30
100504692	2475	0
100861784	363	0
213234	2418	0
67931	1410	0
213248	2919	0
56426	1870	175
20713	3133	1
69193	1031	0
73124	4149	784
213262	4956	0
76089	6544	443
70924	1463	0
100233207	778	0
329679	7095	308
75879	1364	0
67738	1728	259
66841	2281	705
75939	1970	34
381489	2277	0
70652	2292	435
68659	6627	19
14800	7749	1
14658	2988	22
54635	3512	298
320566	1194	0
229445	3453	121
56720	1635	0
58170	1657	0
54195	3251	4
60596	4654	26
213582	6218	4
18167	3361	0
633285	1789	2
78212	3448	0
79235	5349	19
99571	1523	102
14161	3370	0
100862155	477	0
110135	1575	21
53317	1771	487
100038599	3971	0
69460	468	0
20319	2001	106
24088	2855	2326
229473	4909	414
76915	874	24
80890	5755	241
624713	556	3
75309	1112	0
229474	6073	333
99889	3023	623
403175	3459	1
320782	3342	0
50754	4751	550
654362	525	0
73283	539	0
100042125	1521	4
229487	2307	140
229488	4388	725
320302	2737	190
368202	949	0
27059	6414	1753
20091	943	1622
19870	68	1
19871	71	10
80877	11512	1089
23937	2703	0
70762	4199	25
12480	1245	7
12479	1845	440
170643	7287	9
100502800	1621	0
100042355	485	179
80891	1991	0
11801	2037	0
229499	2042	0
329693	3451	0
27049	5141	399
546801	1065	0
213498	5600	524
625281	348	1
74485	3988	2
73182	4501	8
18211	2588	0
23920	5102	0
27371	4758	0
94315	2053	296
15191	2245	2592
67707	949	338
229503	2847	114
229504	2893	279
12904	900	964
18008	6126	206
12032	3808	0
73940	2055	0
100502895	1136	0
66614	1768	163
246703	905	495
214191	2251	0
404710	5676	231
100502914	681	11
17261	2459	617
76642	983	51
99870	2806	0
100042277	1865	0
100526540	87	0
387133	89	0
58176	1912	18
76927	481	16
12462	1977	1391
56700	1537	1117
71913	2337	242
229512	4447	1503
68957	1670	9
12095	611	411
12097	471	2
12096	624	1
67037	992	200
229517	3581	302
20351	3449	48
16905	3327	5076
72640	5776	44
100316808	82	0
53868	1060	647
83409	571	810
94232	3372	1115
66256	1183	7643
16800	4850	283
242093	1245	0
74200	2999	940
19769	2538	485
791281	940	0
229521	4567	11
100302730	9833	720
319830	3629	28
76022	7584	397
229524	1825	93
65111	4628	563
192195	11270	1396
72296	3844	363
110196	1461	1257
735260	64	0
18770	2802	0
15168	3262	1
12748	2310	533
24045	1482	810
68521	3059	37
14466	1950	982
17827	1522	431
21827	3183	24
100124470	83	0
17829	2235	14232
360213	3202	689
66059	516	1628
68563	404	260
19729	1022	2894
13636	1642	622
13638	1225	0
100038411	1844	0
13639	1596	28
11490	2989	376
77772	2312	1
329702	2124	5
22724	3690	1203
545539	1568	43
57275	668	30
319945	2188	355
54124	757	363
20416	3713	967
68911	2911	256
229534	4481	693
68603	1506	1947
140493	7617	0
56417	6039	894
11444	5384	30
70093	3081	908
214547	5745	31
16194	3343	1249
54667	5705	195
23897	1117	329
100503469	640	8
74383	5486	993
99650	1912	705
73545	3097	101
100124481	80	0
59069	2652	2304
77595	5681	7
57294	575	286
68328	1071	43
23922	1103	942
78284	1553	30
30791	2344	949
74343	2629	599
229541	5399	38
229542	1906	224
26568	2265	181
229543	4460	864
18160	4065	70
67781	1973	518
20615	1916	129
66511	3247	1092
20193	615	1231
20196	715	209
66166	1097	8
67860	1061	420
628324	315	0
20197	712	0
20198	499	0
20199	432	0
20200	719	163
381493	741	2
20201	392	353
20202	488	0
384997	2229	0
545541	482	0
635756	408	0
619677	3531	0
229550	491	0
242100	1109	0
16939	1779	6
109314	1183	0
69332	870	0
100862387	803	0
20755	3547	0
100303744	3547	0
100862393	571	0
100042514	704	0
20756	699	0
20758	681	0
20759	647	0
20760	609	0
20761	651	0
20762	752	0
20763	617	0
20764	673	0
20765	639	0
20754	820	0
20766	1222	0
20753	790	11
229562	231	0
16447	1902	0
17235	889	0
78382	791	0
67127	708	0
68720	647	0
73722	715	0
73719	724	0
69611	678	0
68694	712	0
67828	717	0
66195	922	0
67718	706	0
76585	731	0
631101	663	0
433619	2729	0
73730	670	0
66533	1067	0
545548	549	0
66344	561	0
94060	564	0
630994	297	0
69514	607	0
69520	611	0
74175	717	0
66203	877	0
100503731	437	0
229571	2142	0
381457	1628	0
229574	7676	0
100503169	5954	0
14246	8413	0
68723	10658	0
20129	4146	1
99681	5823	594
71325	2066	0
20195	504	316
20194	650	604
399673	1093	0
207213	2302	0
399675	1113	0
399674	1098	0
399676	1023	0
668359	2325	0
100042761	1023	0
100043188	2247	0
75778	1730	43
66198	1251	0
271944	1316	10
19885	2503	306
320747	2943	1
76602	1030	1
72634	2650	70
53814	1135	4
78523	1601	647
66353	628	1
78784	2744	0
76742	6247	496
668409	377	14
22156	2564	273
545551	2228	745
20342	1695	182
70737	5039	2263
229584	7642	471
19172	949	1595
20341	1685	272
53970	4189	89
109334	1958	0
107650	3692	505
319916	1877	17
78266	4632	351
74937	1085	5
19185	1252	1272
18720	2536	427
21427	1436	160
50874	1241	7
69269	872	47
217779	2401	57
69769	1122	2
668436	541	197
20360	2843	8
213054	8687	832
100504029	957	6
56772	2514	47
57912	2820	2959
229588	1470	0
171388	1788	32
229589	3140	113
75007	2834	431
71790	1978	7
100038425	784	2
76893	2019	2565
84505	4660	561
67654	734	0
668448	407	3
100043305	1119	52
11863	4370	787
13038	1482	12
13040	1355	1
67981	1511	0
229593	2841	496
56205	2962	888
100861841	892	0
17210	3488	7756
229595	3856	163
13601	1899	468
71807	4440	418
75137	8419	363
70767	2732	288
66292	407	518
100042889	1726	2
229599	1395	63
229600	447	2
226548	2851	891
23831	1625	3
66471	3260	598
668224	707	0
67220	1370	45
22365	2626	336
229603	8101	314
194126	2812	20
100504127	3486	2
107701	1697	376
64051	3920	24
69168	729	137
621893	393	1
319176	390	1
319190	2618	36
97114	1020	36
319192	393	7
15267	578	298
15077	1825	182
97122	348	1
319154	411	4
319189	493	24
14129	2589	4
100504145	2417	0
19844	165	0
19845	165	0
100504171	1749	0
21748	397	1
329716	1159	0
19847	166	0
100038359	2853	4
69585	2021	0
100038464	1673	233
56338	2801	42056
69870	1402	107
545554	2586	1
280411	2509	52
229613	2828	114
60365	2616	329
18632	2590	220
213119	5044	40
213121	4054	11
229615	3095	109
78373	1362	4
74414	1796	373
67845	2265	592
54215	2642	8
67583	2051	0
59020	2463	113
67549	1765	650
14616	1394	2
14613	3109	6
66659	1756	288
77578	4652	121
100504261	1538	0
258272	963	0
68058	2989	198
14263	5319	17
108097	4277	114
83679	15208	1527
100504273	464	1
20333	1815	1203
433632	891	0
18129	10506	551
71078	2362	0
67709	1021	0
15360	3294	11
236539	1871	436
242109	5164	49
100043461	1851	0
15495	1785	0
100043456	1747	0
545555	635	1
15496	1607	0
15493	1800	0
15494	1769	0
15497	1802	0
15492	1852	0
56185	2042	0
70560	4388	103
21384	3567	2
74362	7862	3
320613	3221	0
269470	3428	276
14547	2871	334
73806	691	0
74645	2029	908
17156	7944	2689
242122	2622	79
229644	5801	20
74044	4541	236
630146	3269	0
19221	5786	794
12481	1144	0
78908	7330	614
11928	3702	12628
242125	3558	3
242126	6641	6
18072	3353	0
12373	2461	2
229658	3560	66
319951	1864	0
18049	1187	1
78491	590	0
70747	4362	545
22094	645	8
20957	3437	30
381463	2835	30
66641	2798	164
229663	4201	3320
18176	4470	588
229665	2342	9
329727	4979	76
68183	1422	515
94093	8868	1316
54524	4416	17
99543	1736	16
15257	8049	3355
140917	4288	156
100503157	633	43
67489	2910	343
229672	2093	1282
19260	2728	61
229675	6727	149
100125931	3781	2
18685	3453	142
99470	6672	1173
433634	2771	20
269473	7112	197
20501	4426	3047
624251	785	1655
329731	4317	30
71887	1721	251
11853	1056	518
17454	3772	76
100504553	859	0
12340	3187	814
229681	5991	312
22414	3573	5
80281	5000	170
75269	737	0
78635	1090	0
56543	7226	2
53975	2710	401
109050	4781	20
109905	1294	501
433637	459	0
11542	2752	1
433638	1066	1
11950	1456	2933
70465	3553	709
12659	2525	37
100503311	1127	0
229687	1509	0
81600	1526	0
12655	1539	1
104183	1510	0
229688	1668	3
69206	1558	5
72121	2345	324
99712	2773	815
67171	2197	388
321000	3507	128
12508	2802	3
258482	951	0
16491	1968	1
229694	5544	1
109226	1512	0
16490	11582	1
242151	1826	0
229697	1234	19
319929	666	25
246691	414	24
68576	884	423
229699	2186	32
229700	3270	392
99738	3013	5
229706	6308	0
67591	1376	0
11694	1867	0
229707	3231	376
229709	3851	2394
12977	4422	467
280047	662	671
99662	2270	0
100038644	1877	0
329735	5407	106
14866	911	281
68312	1305	169
14867	1152	0
14864	1202	1
14863	1047	7
14862	1294	33
14865	1672	63
109674	3650	435
14686	1629	5
14679	3211	2192
229714	3686	0
229715	5031	173
72023	4191	150
72522	3011	31
17306	3247	0
26442	1217	149
20661	6755	2084
100502732	5241	1
68753	1276	0
100038453	2439	0
56742	1773	39
53883	10543	1260
20226	3704	1702
229722	3326	4
75504	592	0
100217438	61	0
67495	2864	1226
99730	1289	312
99512	4223	285
100862093	478	0
229725	3601	831
76123	3488	350
329738	2603	0
20912	2406	358
320181	5122	39
66921	3003	1297
66715	2131	0
329739	5702	56
74686	1538	0
100502813	999	1
229731	3383	42
57257	5084	135
80883	5481	1
99890	4200	241
625585	1927	0
545562	1413	1
100862117	364	0
109959	1577	0
100043684	3723	0
100862123	364	0
