EntrezID	Length	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	882
14225	1641	2162
228765	1385	68
241727	4689	89
668929	1650	0
228767	1468	0
108832	1435	27
228769	3542	415
75283	1636	0
228770	2371	0
11602	1530	1
100316704	89	0
73847	2119	1945
69698	2766	96
545474	3395	0
76650	2583	10401
21407	932	28
12995	4205	675
67231	1936	751
24105	2541	1526
228775	2051	351
791417	1997	0
228777	1380	0
20667	4436	196
67917	3089	251
228778	1682	2
629114	624	0
319579	690	1
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	12
14950	9937	2008
66405	799	137
15901	911	735
84682	727	24
12048	2371	693
72119	4365	375
228785	2948	2
14239	1311	77
252864	3346	9
74711	3121	1
68559	1229	417
228787	2711	0
228788	2158	84
15162	2092	2
99237	3895	1272
100504160	207	9
241732	3072	42
54711	5407	444
140484	5607	834
16569	5632	448
72326	1898	38
228790	6674	2636
329540	6523	856
99311	3288	314
13436	4322	299
13589	7330	8402
329541	1463	4
76407	1155	0
66557	1730	0
228796	1667	1
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	0
67135	1085	0
228801	1712	2
228802	1637	3
71425	2040	0
433492	2048	0
66971	1970	68
20648	2115	299
12396	6080	756
56846	1810	12
75480	735	1
70362	1501	1
13555	2460	386
59038	1468	160
228807	3224	74
100504252	970	0
75608	1606	3597
668936	1113	243
19383	1842	9512
67204	2513	2242
50518	692	0
269378	2543	63
100504268	1394	0
16396	5389	1461
67068	686	948
66734	965	3049
228812	1621	393
735287	109	0
68728	3934	1626
56406	6872	1001
207182	2611	133
60525	2833	150
74945	629	0
14854	1857	407
668940	6163	17
735275	79	0
56407	3198	1859
108687	2294	641
19124	1504	1934
17391	4304	24
613262	1392	255
16418	1495	2901
71405	2337	23
56046	2671	240
14563	2317	7
16328	7982	549
320095	1971	4
66366	1297	2573
74562	6105	10
245865	1502	24
266692	3520	3532
75710	3752	2561
18041	2053	333
67067	630	419
170791	2812	8567
228829	5733	598
19018	760	398
70873	2106	39
347740	4917	1993
13821	6517	1122
68295	3590	710
100504350	2527	0
228836	5655	1829
74846	995	0
98932	1083	14658
100504361	758	23
228839	2792	1962
74487	1509	16
74704	1455	26
67388	1051	607
77799	2508	4
29812	2683	465
66934	2283	121
320706	13232	3235
383766	639	1
56045	4010	1489
100628585	67	0
19650	5416	422
100043882	459	489
629499	3460	4
20014	2716	3213
100861927	927	2
14601	517	0
69161	1107	705
20779	3887	2670
100046034	333	10
53619	2080	1344
18111	1213	958
66642	2731	705
277432	1363	0
75425	3772	394
70470	3320	762
72340	570	2
21817	3549	5962
228846	5107	33
73399	593	0
329547	1779	1
16803	2525	1274
68108	3172	869
319317	5864	49
228850	8366	1516
246747	632	8
545481	2028	91
100045469	6738	0
22348	2805	1
109275	2377	176
100499529	58	0
228852	6485	157
71878	2260	407
71715	3199	349
71081	1127	0
71613	607	0
329554	1097	0
16658	3389	1331
21969	3847	9358
100861957	599	0
18803	4435	2275
320799	4480	480
64899	3523	127
280635	3547	15
100861963	1090	0
71389	10549	2208
383770	465	33
19281	6449	200
77645	631	0
77288	2148	1
100504524	414	26
67996	3547	9091
100862002	603	2
241764	2733	28
27219	2542	3
245866	2124	339
100504576	476	0
17865	3702	257
68236	880	0
100504589	966	3
269389	1675	221
59091	4255	1618
66680	1562	1493
228858	2580	2
228859	1643	86
69517	459	2
100043899	1094	13
68314	843	0
15378	4358	0
76080	4523	1124
26943	3694	8782
100862033	463	16
68386	951	4
18769	1431	245
100504604	3403	0
11486	1626	238
22403	1774	108
241769	1032	0
241770	832	0
54401	2775	5344
381404	2354	21
67145	2301	789
58231	5189	902
16538	2712	15
209232	2324	0
192200	725	1
68221	466	2
192201	574	1
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	20667
17183	2571	1635
19668	2456	35
20971	2460	33230
66460	1608	739
73603	928	12
52840	4069	801
78928	2557	1964
67701	708	346
629747	554	0
209351	867	0
75526	755	1
277343	1794	5
433502	807	1
277345	1121	0
629754	540	0
629756	459	0
629761	617	0
408190	1074	0
78239	746	0
641368	443	0
71856	820	23
76233	1245	475
68612	931	218
21925	693	9
101113	1520	224
170789	1151	164
67538	2689	83
71971	2701	183
75642	783	33
415115	1156	93
19025	3674	2064
18830	1806	3667
228866	2752	919
329559	4570	1574
629777	1121	27
17395	3139	3
57138	6023	18
228869	3091	1054
21939	1784	10
72211	702	0
104010	3586	0
100862070	840	0
228875	2109	315
140579	5871	1262
381405	3311	1
228876	5033	110
74614	1956	1
114644	3224	2
381406	1868	184
170441	3347	168
14049	2364	3429
228880	6664	2238
17979	7531	1622
72043	4133	293
670775	383	0
319684	1636	0
277360	6530	129
76367	4413	113
99371	8777	604
110750	3604	2191
20853	2995	5138
228889	2592	1840
98999	7218	534
68949	738	1371
100217443	66	19
16500	11153	153
19223	1751	15
56336	4205	260
77031	4510	582
263876	3996	1418
81018	3001	2124
20613	1589	298
66589	1950	408
407243	1700	565
12608	1504	19043
329562	2140	55
19246	4213	3529
69553	2935	21
58220	3399	551
77017	1309	0
11538	4903	3851
13480	2293	678
69372	1682	152
241794	2316	1
18019	8348	2448
100038688	1516	1
11981	3529	1903
99377	5073	0
100502777	1460	5
22722	2753	223
75508	472	0
619302	1153	0
228911	5113	3866
446211	1175	3
100043910	2106	8
228913	5843	832
100502923	1450	1
76960	3090	18
73303	1174	0
13081	3296	39
109054	1059	485
100502946	3172	17
67637	1395	0
76829	1774	9
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	640
20878	1905	127
67337	1820	236
320664	4437	1
66404	2142	708
654821	2220	0
76426	649	9
21420	3069	5286
12162	1968	2004
26972	1755	7
66679	1742	531
100862165	626	14
56190	1777	2360
664799	3217	14
100862176	1240	5
619800	534	1
74161	3476	12
18534	2617	3
58203	2162	57
65112	4531	19716
72221	641	0
70065	1167	4
100043911	4466	177
19334	1909	678
75485	896	0
56491	6969	1315
228960	3736	1096
228961	2097	1923
100038374	874	0
100503083	626	5
723906	79	0
723832	82	0
56802	2248	2
14683	6061	21222
57314	2279	296
64138	1393	2242
545486	1406	1
67126	414	1899
66390	1389	734
100043757	9807	0
13616	2963	7
664987	625	4
545487	447	2
100043761	1743	55
620790	1665	0
665001	3055	7
100862168	558	0
100862183	666	397
100503353	3382	21
100043764	1587	2
100043914	1458	2
100043915	4538	0
545490	1473	0
100043126	1458	58
100039017	4538	43
13999	3383	33
626832	3788	98
667962	3586	13
100039060	4539	25
628147	2179	0
100302432	1127	6
668039	4538	0
100303732	3586	4
100043381	1628	5
100503949	1295	0
100043387	1621	1
100039123	1311	0
626877	1699	1
627901	1440	0
635470	514	0
628308	4664	112
433520	3712	70
100504328	1497	0
626802	4020	116
329575	4376	151
665205	1101	1
665211	4725	74
626848	4206	102
353208	1779	47
74189	5700	0
320558	5688	4
228966	3267	155
71532	2280	18
381409	2891	0
68175	735	0
12561	6343	18
228980	4422	758
66730	1905	39
241846	2534	778
26444	881	2174
269397	4369	326
52856	1699	105
99296	2432	2
228983	2745	420
56436	1429	404
16776	11388	11941
66481	391	1375
100526556	76	2
252966	2945	797
271887	2319	0
14464	3302	0
100036520	1678	0
320485	1336	10
622283	2019	2
387136	77	0
723954	104	0
108115	3087	150
18216	3916	0
73247	1192	142
72075	2288	1809
12841	2846	6872
277353	2208	11
23856	12416	3661
76425	1850	296
228993	2197	28
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	3133
329581	1178	0
58237	950	1
228998	2993	911
73368	4189	55
11438	4437	1
16536	6477	0
13628	2046	1
66496	797	494
20459	2286	12
20811	2547	21
332713	1381	2
229003	10109	5811
229004	4050	1081
100862073	459	0
20262	1136	1
269400	4439	583
76688	2596	695
229007	2511	920
72699	1959	712
329584	2986	123
72147	3336	109
241850	1775	3
66314	2306	1188
13002	3674	2372
68556	1811	597
100271841	2270	24
269401	5372	895
229011	2099	32
68879	3055	955
20672	1619	115
21400	1163	96
56470	1457	309
277496	716	0
18389	3314	8
17932	6395	0
245867	3509	794
67005	2925	358
672125	2550	0
30942	4180	0
100503859	1533	0
100503882	1997	1
72608	783	3
80892	13874	1169
19302	2270	248
69347	788	0
18767	3683	1020
67306	3361	616
16196	2475	109
100504139	1595	11
75476	436	0
383820	3174	0
620966	1712	51
20257	1904	100
15213	2205	320
66230	722	241
100504173	461	4
21985	2543	1207
75149	848	1
229055	7449	1967
320088	3135	5
170753	13844	1902
94212	8256	452
100862399	374	1
16592	932	652
100041480	1660	504
18857	1364	3
21884	581	0
11770	642	6815
75497	2512	0
55980	2601	1013
241877	3923	1
66361	1591	121
66371	1790	257
74718	2654	276
100038545	1523	0
76897	2680	0
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	325
13559	1749	402
69126	401	46
71934	2299	1447
12346	1248	0
12350	1537	4
100862241	946	0
12349	1790	67
77127	1581	0
751864	618	0
320832	1232	2
668101	1496	0
100038947	1456	0
381484	913	0
229096	5313	2946
100038486	3385	0
70441	1363	0
723950	109	0
75439	509	0
59058	3190	0
13123	2166	187
73959	646	0
622921	456	0
74252	2931	474
67472	3099	1230
18583	3638	856
66326	1068	0
381485	1787	0
12918	1320	0
100039304	727	297
70808	4114	73
100503666	606	1
100046095	1242	3
12870	4993	7591
12807	4616	345
20585	5353	491
27357	1701	242
12873	1453	1
76703	1494	0
11608	2147	0
81004	8127	944
19784	238	0
635702	2431	101
192167	5673	17
70862	2104	0
13605	4117	294
76657	861	0
320024	4394	143
100861946	1345	0
22035	4944	380
208188	4433	1
72007	6875	4623
100526525	96	0
208613	717	0
18805	5153	1112
665113	7336	2388
20526	2571	4
208691	4992	235
68028	477	752
385263	2120	0
75740	2813	0
791072	98	0
14013	5504	95
545510	2123	0
76652	1892	0
80732	4157	557
71827	1840	3
68307	2387	0
320352	1548	0
75953	3191	0
69276	3966	3792
71862	2206	248
241915	11066	1561
18759	4465	6199
100861964	723	0
20482	6717	19404
18417	1872	3
241919	8842	0
72413	2919	0
22401	7784	187
67576	1950	5
18706	8917	1974
100502876	720	0
67778	2061	300
67414	4531	1593
14696	2751	96
56456	1969	830
74600	872	78
66046	999	1123
72607	4686	150
58869	3497	26
73874	1058	0
100502904	2529	0
67120	11072	831
51938	3616	21
14359	2326	2483
67713	1015	74
320478	2970	0
100316679	79	0
20674	2457	4
100041108	960	0
100861998	452	0
625963	3135	0
76295	4864	2179
114893	4745	749
72039	2992	616
654424	4451	0
241943	2478	0
229211	3913	1522
241944	6625	551
229214	1801	0
11747	1724	3049
100862007	518	0
72282	911	5
329623	2199	0
100503068	2461	0
50911	1617	321
12428	2811	356
71492	2598	127
22065	3694	30
229227	15883	3816
21744	1972	2
16183	949	14
60505	3072	2
207175	1059	41
241950	2433	45
329626	1441	3
14173	695	87
229228	1072	239
57815	2910	777
100862034	657	5
24063	2490	1664
381438	1215	5213
626410	1827	0
71342	1257	0
99696	4915	897
329628	16109	1074
100040882	2439	0
380614	6114	222
73333	2110	3
18415	3558	281
20873	3547	233
72175	3051	58
100039027	794	2
100039043	1810	0
269423	2492	43
73297	2345	0
214048	1705	1882
70804	3007	1366
100038440	2742	1
78706	2168	3
269424	5952	1232
67161	3020	420
73852	3574	10
72511	922	2
18526	11797	156
72274	583	0
241989	5218	36
666202	748	0
66332	3370	0
329633	2127	0
73173	5168	1716
26570	9227	781
100861917	675	0
12457	3069	7176
69257	2676	5710
67749	1430	10
669130	630	7
66377	414	201
74838	6090	2619
19338	3488	727
73251	7356	2496
100039684	719	30
211666	589	4
433586	6514	1213
100504153	2189	0
56458	5552	3193
329639	1805	1
622124	3515	0
100862096	727	0
67542	2920	402
108927	2089	5110
212114	1560	77
212127	4321	782
229277	864	1
242022	12348	784
319979	2312	0
67890	4867	822
22066	4992	4
50706	3295	84234
56790	1968	908
69639	1282	449
66248	1471	454
55994	5368	47
170767	2162	305
329641	3086	4
12427	1566	2
70970	973	0
229285	4054	471
320604	2268	4
74434	2348	0
13175	12995	1252
100503655	2208	0
26422	10983	1182
17116	2778	12
71182	961	9
17112	1902	16963
229302	1400	0
97064	4784	7999
100861809	431	0
52245	2961	111
242037	1759	0
24017	2864	1352
18645	2020	172
67850	1642	0
72033	8829	6678
28146	2451	4267
229317	2299	1834
69227	3546	2759
545527	2195	4
666680	2000	4
20439	2488	2042
71301	938	0
100040293	2177	0
229320	1896	0
100040416	636	1370
329650	10249	123
229323	2225	0
100502786	434	0
140795	1798	1
320463	7333	0
84111	1163	71
74191	2528	0
70839	2338	3
242050	10084	2554
435732	1206	0
433597	1303	0
669780	1200	0
666803	1206	0
229333	2789	0
676914	3050	0
639634	1590	0
67758	1294	0
84112	1571	1
56758	5809	6202
100503654	3662	0
100504925	850	1292
18441	3886	395
74012	4197	859
100503824	1081	17
622434	5205	825
72162	4975	1102
229357	3336	0
17380	4240	9294
269437	6276	7
329659	1541	91
11416	3109	291
100504046	773	0
229363	4567	1137
56544	2739	9
100125586	2484	5
637004	2670	0
637053	2484	0
667060	2484	0
667069	2484	0
319210	1911	0
319217	2484	0
16497	2986	33
319798	1383	0
67437	2885	7466
71004	1861	118
99929	4154	10363
100861877	554	0
624866	4276	56
56706	2145	8253
72789	5320	4
19288	1922	2263
20429	1595	7
66880	3232	460
17349	1161	198
28030	2598	722
17035	1092	358
109222	1411	25
100861992	765	0
66868	2978	1186
100505386	2397	0
208426	1579	0
30953	2692	39
545531	357	274
100038361	6918	0
16159	1370	0
68725	2578	22
68259	4090	814
70099	4082	1585
387175	64	0
723949	95	0
66949	2920	1134
16649	3726	4418
381452	735	0
71619	1200	0
242083	3962	294
26879	1901	57
97112	1739	1266
100862102	291	2
66183	1786	2
229389	2161	1
625901	1804	1
69983	5887	0
386750	3732	0
626082	1357	0
74693	1526	0
12038	6209	3
100504692	2475	0
100861784	363	0
213234	2418	0
67931	1410	0
213248	2919	0
56426	1870	575
20713	3133	119
69193	1031	0
73124	4149	5413
213262	4956	0
76089	6544	952
70924	1463	0
100233207	778	1
329679	7095	870
75879	1364	1
67738	1728	1044
66841	2281	2120
75939	1970	150
381489	2277	0
70652	2292	43
68659	6627	229
14800	7749	0
14658	2988	339
54635	3512	3667
320566	1194	0
229445	3453	550
56720	1635	2
58170	1657	0
54195	3251	736
60596	4654	376
213582	6218	299
18167	3361	0
633285	1789	7
78212	3448	0
79235	5349	38
99571	1523	2775
14161	3370	2
100862155	477	0
110135	1575	20
53317	1771	1187
100038599	3971	51
69460	468	0
20319	2001	287
24088	2855	1607
229473	4909	1264
76915	874	101
80890	5755	508
624713	556	9
75309	1112	0
229474	6073	2401
99889	3023	1135
403175	3459	2
320782	3342	362
50754	4751	1111
654362	525	0
73283	539	0
100042125	1521	0
229487	2307	124
229488	4388	565
320302	2737	151
368202	949	1
27059	6414	3581
20091	943	5875
19870	68	17
19871	71	36
80877	11512	1182
23937	2703	1
70762	4199	20
12480	1245	9
12479	1845	245
170643	7287	6004
100502800	1621	0
100042355	485	272
80891	1991	4
11801	2037	1
229499	2042	1
329693	3451	0
27049	5141	1915
546801	1065	0
213498	5600	1788
625281	348	29
74485	3988	11
73182	4501	286
18211	2588	0
23920	5102	0
27371	4758	2
94315	2053	937
15191	2245	2825
67707	949	752
229503	2847	271
229504	2893	1339
12904	900	843
18008	6126	932
12032	3808	4
73940	2055	2
100502895	1136	0
66614	1768	290
246703	905	566
214191	2251	0
404710	5676	370
100502914	681	10
17261	2459	1497
76642	983	222
99870	2806	3
100042277	1865	0
100526540	87	0
387133	89	0
58176	1912	22
76927	481	31
12462	1977	4972
56700	1537	1208
71913	2337	98
229512	4447	2125
68957	1670	146
12095	611	60
12097	471	0
12096	624	0
67037	992	265
229517	3581	313
20351	3449	1160
16905	3327	46075
72640	5776	1736
100316808	82	0
53868	1060	158
83409	571	391
94232	3372	1762
66256	1183	2413
16800	4850	1405
242093	1245	5
74200	2999	2512
19769	2538	207
791281	940	1
229521	4567	376
100302730	9833	1274
319830	3629	44
76022	7584	809
229524	1825	298
65111	4628	1030
192195	11270	3475
72296	3844	291
110196	1461	327
735260	64	0
18770	2802	1
15168	3262	32
12748	2310	758
24045	1482	890
68521	3059	435
14466	1950	361
17827	1522	534
21827	3183	321
100124470	83	0
17829	2235	144
360213	3202	86
66059	516	671
68563	404	208
19729	1022	608
13636	1642	1269
13638	1225	39
100038411	1844	0
13639	1596	115
11490	2989	2054
77772	2312	9
329702	2124	10
22724	3690	255
545539	1568	13
57275	668	21
319945	2188	173
54124	757	459
20416	3713	1769
68911	2911	1215
229534	4481	8132
68603	1506	375
140493	7617	9
56417	6039	939
11444	5384	14
70093	3081	1110
214547	5745	221
16194	3343	1194
54667	5705	2124
23897	1117	514
100503469	640	41
74383	5486	3046
99650	1912	306
73545	3097	103
100124481	80	0
59069	2652	5593
77595	5681	97
57294	575	1617
68328	1071	266
23922	1103	501
78284	1553	80
30791	2344	5269
74343	2629	3591
229541	5399	356
229542	1906	804
26568	2265	474
229543	4460	982
18160	4065	2086
67781	1973	1968
20615	1916	582
66511	3247	3268
20193	615	1101
20196	715	750
66166	1097	723
67860	1061	2321
628324	315	1
20197	712	42
20198	499	88
20199	432	0
20200	719	6710
381493	741	7
20201	392	2
20202	488	0
384997	2229	0
545541	482	0
635756	408	0
619677	3531	1
229550	491	0
242100	1109	0
16939	1779	37
109314	1183	26
69332	870	0
100862387	803	0
20755	3547	0
100303744	3547	0
100862393	571	0
100042514	704	1
20756	699	0
20758	681	0
20759	647	0
20760	609	0
20761	651	0
20762	752	0
20763	617	0
20764	673	0
20765	639	0
20754	820	0
20766	1222	0
20753	790	27
229562	231	0
16447	1902	5
17235	889	0
78382	791	0
67127	708	0
68720	647	0
73722	715	0
73719	724	1
69611	678	0
68694	712	0
67828	717	1
66195	922	0
67718	706	0
76585	731	0
