EntrezID	Length	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1
12908	4393	495
100862338	484	8
110854	2577	2246
72500	1569	677
78617	817	9
665635	896	0
100038700	2941	2
100526499	84	1
73598	1591	134
66617	1217	524
72323	2114	1035
20204	1129	29
64292	3647	10190
30934	2997	1305
30931	1452	467
227707	1328	473
74270	4157	718
14269	5619	1165
320973	512	15
277463	3926	978
14299	4036	409
665700	15679	122
11898	1631	24
100862380	601	1
320267	3740	1468
100504258	5391	0
381359	2471	0
227715	1635	626
11350	7179	3232
227717	2863	15
98970	4751	0
23928	5930	4
108897	2953	274
227720	8195	1206
100504305	1607	30
241303	4011	1
227721	1824	10
227723	10689	7125
99011	2825	597
22245	1951	888
72931	768	1886
99412	4442	2224
13429	3784	398
387239	110	0
68379	3294	1654
73737	657	953
16819	853	58926
96979	1952	762
227731	3965	7257
71254	3173	146
98952	4217	5495
13481	861	578
227733	1473	14
20448	4368	500
50935	2585	493
11636	2365	619
13805	3572	724
100316776	86	0
14287	2263	1040
107951	3389	2085
100499514	82	8
100628606	73	15
27387	3681	77
70730	1119	1
30933	1536	589
338348	2674	11
329384	913	106
227736	1675	46
20910	4005	583
227737	3693	9541
227738	3982	353
269261	638	4104
104367	118	105
56017	2083	233
99326	3387	588
241308	2738	149
26360	3444	49
241311	6602	486
71834	5090	1888
16917	1219	445
100504399	3815	2294
72543	4995	493
320482	3653	0
100504427	1963	0
18516	2393	72
96990	1793	0
227743	3018	1025
66691	5966	2909
14828	2616	33478
227746	1858	321
30050	5698	1118
66998	2042	578
77996	2312	521
74016	3743	95
22029	2325	235
15139	5448	236
98870	2358	22
26920	7792	1241
68365	3081	3583
100504493	1271	0
227753	2938	8205
13830	2816	1233
75859	1227	0
74854	1372	0
14594	3586	346
100042194	2037	0
69601	7090	1796
74410	3177	53
77665	653	0
100038606	2988	0
100861632	624	0
68375	739	136
75495	690	0
16874	3577	27
67889	2548	1615
67871	2251	365
100504593	429	2
100861645	439	7
19224	2864	185
258949	921	0
675440	642	111
258951	930	0
258953	939	0
258952	942	0
258950	939	0
258621	930	0
258947	936	0
258940	930	0
258945	939	0
258946	942	0
18350	939	0
18328	942	0
258620	939	0
258944	933	0
258942	948	0
258943	936	0
258941	954	0
258618	933	0
258617	948	0
258616	927	0
227789	993	0
258615	954	0
258365	969	0
259053	954	0
258656	939	0
236509	930	0
545417	1103	0
258371	984	0
67466	2858	671
319817	8967	1446
100217435	68	0
241322	4535	666
320633	5267	108
227800	6746	1485
338346	2297	9
20744	16348	1408
241324	6372	0
227801	4352	621
16870	2286	2
59126	3272	1304
19177	969	2667
26423	2947	8
14536	6308	407
387176	76	0
723903	89	0
241327	2409	25
76646	1206	0
66489	452	2919
74192	1271	847
76899	4386	514
320271	10705	765
100042584	4750	7
67857	1558	1103
94217	14743	0
70789	2733	17
76117	3906	4
320872	1761	0
227835	2554	243
24136	9113	41
100628598	78	0
433424	1388	0
69405	635	0
100503843	615	0
11480	5681	667
26428	4978	839
109241	7055	688
227867	4358	1771
16574	6840	1772
71897	2285	0
320343	3660	12
109129	1302	989
100502624	1786	1
227885	2163	1864
74194	2827	2124
329404	2038	0
387511	897	0
433426	2409	0
71684	2156	243
64685	1368	300
21930	1601	79
51869	8502	1604
17996	22489	9
78049	407	0
75423	5212	1138
12298	8280	26
625631	432	247
56324	4124	1300
71409	5851	1518
56194	3565	2674
65103	2553	646
67874	1460	1
271786	6966	0
16519	1679	0
18227	3347	1014
767815	1099	0
75279	1533	0
227923	1412	3
14571	5931	1144
241391	3247	2
77767	3521	0
227929	5735	986
100042926	1016	5
269275	9049	9
100502932	2940	0
667062	543	4
11477	3298	1429
76654	1627	2
227933	3641	30
227937	4614	2426
76676	1644	0
76747	573	1
100038999	438	104
66860	7873	3168
72137	2183	319
407823	7980	1706
667103	743	0
100505179	714	39
57438	2719	3447
66205	1257	58
17076	5172	262
100039176	561	0
18779	7112	17
16420	5110	227
56878	3057	1191
100038493	2655	0
21353	2335	1588
59029	1541	1238
21375	3977	0
94229	5532	0
13482	6301	52
14526	1091	0
14089	2695	26
71586	5519	669
227960	3288	925
170738	3798	0
60344	8667	5
100503492	436	1
50915	1968	409
319876	5045	2833
320106	1606	0
20269	9560	3
110876	8690	4
77771	10672	8
14425	3684	3057
73668	4468	392
20265	8287	0
100038743	1347	0
20274	9813	0
20272	7333	39
383709	1966	0
241431	11971	0
26877	4978	1
53416	3247	2748
227998	1339	0
75721	3643	0
241447	3930	202
329416	1808	3
66442	1582	148
14378	2012	0
27413	4895	4
241452	2817	50
14725	15467	11
72569	1419	81
228003	2538	7
320720	2860	194
228005	6297	2015
75051	1731	110
674921	661	512
73373	2104	203
277396	4617	247
20823	2088	3895
75422	960	188
68795	8084	2670
329421	6256	0
64406	2097	1
68986	889	10
66748	1749	37
14415	3231	66
70231	2484	3049
228012	4032	1572
228019	2370	185
75763	9413	239
73649	5208	208
13427	2788	2027
78830	2924	749
107435	1576	909
100861681	479	0
66559	1259	200
100503424	2810	24
13390	2779	1
111970	2793	0
13392	2473	0
381371	641	0
16403	4205	6859
228026	5137	696
56508	7896	81
100503680	2116	2
65964	9111	799
66953	2361	273
100861846	364	0
383712	372	0
74541	1663	0
20687	4430	2189
100503849	1147	55
100628587	74	0
67059	2304	1526
381373	2813	0
66935	1945	96
74616	3247	129
68526	5079	202
215280	4397	378
11435	4288	2
100504117	483	30
329427	2707	28
108699	4934	179
11909	4277	1759
100038532	2320	0
228033	679	6011
73962	516	0
69605	8775	400
14029	1428	0
15433	2482	0
15432	2517	0
15431	1011	0
15430	1789	0
15438	2100	4
15437	1424	11
73429	794	0
15434	2902	3
15436	2560	5
387144	68	0
399588	2167	1
15429	1862	0
53375	1258	694
667739	851	27461
545423	483	5
77269	929	0
100504729	1478	0
229279	5224	3058
18024	2469	3251
320474	1463	3
623453	524	592
228061	7359	8197
72421	2614	91
620631	2008	10
78802	2862	20
241489	2848	2
13067	652	1
241490	1898	674
99031	8041	31
23992	1554	436
381375	1219	3
14231	898	23
83435	3007	394
22138	104320	15
545428	6329	1200
228071	8900	972
241494	3668	4
100503106	751	0
80744	3449	379
329436	1780	0
100040494	819	0
73823	623	0
22193	1539	1018
16401	9832	0
228094	1759	0
100126874	1930	0
18012	2494	0
70599	5095	1492
75276	2644	0
18573	4912	2
320769	2889	71
66861	4054	2561
100503167	2616	0
20378	2920	8
50884	3387	3605
68082	1463	108
735274	86	0
69482	2873	80
241514	4184	0
241516	21053	0
69082	1963	1750
16410	7054	4985
241520	3394	3
71861	2062	0
54598	4737	134
21788	3780	31
672763	830	1
100502854	2295	144
12388	5475	8234
100270744	3520	0
72657	679	411
66958	1968	758
381379	2059	526
228136	4740	3865
98985	1830	591
241525	752	156
387149	64	0
100502874	726	9
12258	1820	249
56791	1387	98
68678	1761	0
30059	666	213
72401	2924	24
269295	1263	0
58207	2601	554
19074	838	0
53856	949	0
228139	4190	18
100862344	2930	2
20833	2854	4632
228140	5747	3447
74687	1443	0
23796	3564	46
241528	2900	0
257951	930	0
258166	930	0
258865	930	0
258427	945	0
258425	945	0
258426	948	0
228151	1685	0
258429	1068	0
258428	1012	0
257899	945	0
258566	957	0
27216	1079	0
258563	987	0
258866	942	0
258565	945	0
258255	944	0
258561	936	0
258757	918	0
258562	918	0
258564	1016	0
257915	930	0
258579	936	0
259017	933	0
258573	1079	0
258582	948	0
258580	936	0
257900	984	0
258577	924	0
257936	975	0
258154	1061	0
258581	990	0
257916	1011	0
258572	933	0
258571	3743	2
258216	1023	0
258245	1015	0
259151	1125	0
259015	1210	0
257950	960	0
404323	942	0
257941	1097	0
258570	945	0
259013	945	0
18352	960	0
259019	948	0
258575	951	0
259014	960	0
259016	963	0
259018	927	0
404324	927	0
259012	939	0
257974	943	0
259021	939	0
259023	933	0
259020	1079	0
404325	948	0
258386	951	0
259022	942	0
259082	956	0
258403	992	0
257880	942	0
258400	942	0
258401	942	0
625853	579	0
258402	948	0
258404	979	0
404473	990	0
258235	954	0
258583	942	0
258585	933	0
258843	942	0
257933	936	0
258844	942	0
258363	969	0
257913	977	0
258362	1147	0
258725	927	0
258840	1223	0
258842	948	0
258764	939	0
258587	966	0
258584	933	0
228228	1063	0
258763	933	0
258085	939	0
258747	939	0
258841	1109	0
258762	939	0
258766	939	0
258765	939	0
258586	940	0
258655	957	0
404327	981	0
258294	1102	0
257875	924	0
404328	996	0
259031	945	0
258345	945	0
259033	981	0
258347	972	0
259030	957	0
258834	945	0
347712	1860	0
347711	1540	1
110511	924	0
258346	936	0
258111	945	0
258835	1125	0
258652	930	0
258833	927	0
258348	942	0
259032	1125	0
258654	933	0
258653	1067	0
258101	933	0
258632	936	0
258635	1020	0
258630	936	0
258640	951	0
258290	945	0
258317	978	0
258220	945	0
258631	927	0
258103	933	0
258633	957	0
258641	933	0
258636	945	0
258814	1076	0
258846	1112	0
117005	957	0
258639	942	0
258643	960	0
258845	1012	0
117004	942	0
258105	945	0
258638	1043	0
258634	1112	0
258644	1634	0
258291	1100	0
258524	939	0
258525	951	0
404329	939	0
546769	963	0
546770	1071	0
258767	948	0
258203	972	0
258919	924	0
258920	1063	0
258060	936	0
258167	1178	0
258522	912	0
258820	936	0
258523	1090	0
258921	968	0
258768	921	0
329460	957	0
258748	927	0
258456	945	0
433449	945	0
404330	927	0
258450	933	0
257887	1011	0
258897	924	0
258454	930	0
258898	924	0
258455	930	0
258896	924	0
258774	927	0
258453	933	0
258025	936	0
258241	936	0
258900	1297	0
258899	936	0
258451	943	0
258895	936	0
258903	1105	0
258815	936	0
258901	936	0
258902	1026	0
258904	936	0
258177	936	0
258894	1531	0
258893	1027	0
258969	933	0
258973	972	0
257921	936	0
258785	918	0
258446	942	0
258320	936	0
258974	918	0
258975	945	0
258786	948	0
258972	918	0
258804	1074	0
258447	945	0
258970	1053	0
258971	918	0
258784	1062	0
258788	1078	0
258968	1065	0
258787	1078	0
257984	957	0
258967	945	0
259145	957	0
404331	945	0
258370	957	0
258468	945	0
258979	933	0
258985	921	0
18347	906	0
258984	930	0
258980	936	0
258338	930	0
258983	933	0
258466	921	0
258976	915	0
258790	921	0
258206	927	0
258340	930	0
57272	909	0
258339	930	0
18331	1241	0
258987	1018	0
257665	1084	0
406186	918	0
258789	918	0
258982	927	0
258977	924	0
100042690	1079	0
258330	1035	0
19271	8253	1880
59015	5684	1041
55935	4691	2992
271813	3462	9
56428	2420	1146
67445	1365	45
68349	940	418
67136	2393	213
66461	1321	654
13046	7965	4295
279067	345	11
19400	1620	27
19182	1635	3683
68427	2273	348
100862024	613	0
20375	1333	2
17868	4163	0
228355	6217	960
22259	2036	135
11432	4653	529
107986	1918	470
606735	892	7
100503319	3593	4
80708	2107	1254
77038	3409	2045
228356	1979	182
228357	9407	371
619941	312	7
75786	6577	1454
100217458	98	0
14061	1988	54
381410	3740	814
100862052	1368	2
228359	3331	2129
51897	3573	796
241547	2301	238
228361	5290	1382
12672	2768	10
17242	1306	53
104418	4373	5891
26427	2271	552
192285	6912	1271
100316756	98	0
228366	2424	1266
18633	1608	510
75641	364	9
19099	3461	497
12953	4368	1689
320507	1190	29
228368	3255	1497
100043205	461	1
76969	2682	344
80976	3751	11
100042784	1870	38
277414	2662	2187
241556	3751	14
639658	1295	101
12521	1854	6798
100038525	2923	7
11695	5203	1
14043	2871	2013
329470	1998	143
381411	2168	2
620695	1291	2736
70852	1550	22
69113	1231	406
56348	1839	3130
723953	90	0
414123	856	0
735259	100	0
74569	4591	836
66457	1484	17
11800	3702	2494
241568	3475	0
68170	2269	266
19374	3393	0
19373	6669	0
22034	5476	1513
72446	4446	327
76501	1175	368
241576	3827	667
100504371	1663	0
100504354	6969	0
80985	5612	3060
14221	2427	51
210622	2855	47
20511	12068	25
12505	5654	3158
27402	2526	436
56369	924	247
13661	4387	4308
319854	2229	2
13711	2246	4155
12359	2551	1617
100862111	334	1
99382	4558	2528
98956	3856	1003
53872	7593	7871
78031	541	0
16909	1900	232
70986	1283	29
57443	4760	1174
100038697	1690	0
333883	796	137
12509	1811	740
68243	819	1
241589	10124	2
15259	7497	4682
100316678	80	0
668733	1062	4
74959	1145	0
228410	5190	1008
320554	3512	69
241593	1083	53
211896	1724	1008
99003	8973	1320
228413	2846	1022
211936	3944	21
98221	1230	1296
329480	3267	0
22431	3092	4
74088	1598	0
19672	3063	832
100862167	430	0
402728	1464	0
18508	3681	1
100504545	3019	0
77766	3902	351
66541	955	204
99349	1198	136
329482	2649	0
329483	3949	0
77015	2738	169
320230	690	0
791267	4525	2
212772	3389	312
14308	1595	0
16492	4844	0
76894	1891	182
228421	3369	121
12064	5487	433
22343	4137	3519
100038454	1349	4
107515	5060	625
68201	2079	398
75517	980	0
170442	1628	155
67606	2069	4
241612	5191	0
228432	3377	462
269328	1589	6374
668802	2361	0
623270	767	0
67575	1838	0
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	968
213765	3731	2
66181	695	783
107723	6735	833
68032	975	963
72425	2883	636
73024	1072	1296
213788	1746	0
74268	1521	307
100504639	1596	0
20192	15410	3
75275	1237	0
14260	11925	1083
75166	1029	0
23892	1639	0
100862246	496	0
20394	1227	2
228482	5017	500
100862258	648	34
14617	2879	0
320846	1550	0
11464	1390	0
100303644	1909	0
11834	4886	1115
228491	4263	182
66632	2700	563
78193	507	0
100043232	2644	0
399568	2770	204
100316703	89	0
17536	5267	8
72603	723	1
654793	3398	0
69974	1549	0
67356	1187	0
320975	1810	2
241621	447	7
114715	2998	985
732489	100	0
68215	1861	550
19419	5105	6
100504728	2641	4
73938	1276	0
21825	5802	19111
71313	1673	1
381413	3911	1
73358	445	0
27103	5248	951
20813	790	1599
171543	4633	329
12236	3669	401
214230	4193	878
383787	4861	6
18796	5145	3
100043272	3046	241
214239	4716	25
53906	541	0
214240	6629	20
51944	3118	376
56357	2067	664
228536	4428	1239
72136	2089	75
269336	1870	161
271842	5135	98
76464	6525	160
19361	2138	225
67809	2252	923
320415	629	16
69408	1008	60
623781	3067	154
72008	1923	412
72112	742	14
20732	2275	5090
228543	1657	4992
100502626	619	4
228545	4054	841
100043609	979	15
54485	3451	113
100862328	582	0
69065	1569	430
68142	6296	2636
241624	3143	208
56398	2596	2160
100862335	815	4
66602	1551	531
70645	1557	80
108907	2960	404
69702	1451	144
625328	527	66
76246	4664	1579
228550	1808	25
17005	3200	383
68925	4822	892
22174	3989	940
29808	13931	2637
26390	6937	5819
433466	1383	231
211429	3859	259
640524	11238	54
98878	3387	8026
329502	4477	43
78390	3286	2
271844	3125	10
269338	4450	681
211499	2996	2380
76051	4818	340
70933	2258	0
12335	3488	5
20402	9099	3890
20619	2223	1127
66606	2115	342
66296	2361	614
68968	6384	301
140810	11269	851
100502700	1332	9
22222	7765	928
96957	2867	300
17151	1572	798
13828	3472	0
74176	2531	3
640543	2133	0
329504	3407	204
75894	2317	165
99334	6904	284
51885	2563	344
27223	7711	2346
17754	11912	8
327655	5531	936
12716	1589	929
140476	5757	1
212670	2247	67
14827	2643	16858
269344	1674	205
378702	3029	2371
574418	2534	67
67693	604	1148
100034361	1887	724
67532	3419	357
241627	4245	227
228564	4200	8
319996	4367	1219
17147	2322	1
329506	4545	839
78655	2367	2638
214585	7665	1003
67578	2434	9
12010	858	18336
70928	1758	18
74401	2111	1
670832	399	7
20322	2259	381
214593	4554	18
66811	1592	5
213696	1497	131
99439	5267	132
435684	1558	612
269346	3904	12
81913	1215	4
381417	3740	4
67092	2357	191
214616	1331	170
433470	640	0
387165	79	0
22785	5476	1605
18457	3494	591
59010	2102	555
74702	1457	1
75946	733	0
214968	6541	135
317750	1951	3
17876	3523	154
100502835	2933	0
381418	1030	0
20495	4741	0
100502853	3046	0
110074	2512	694
14118	9900	189
99100	5768	247
271849	4820	13
58521	2544	848
70354	6797	2550
12848	3250	3441
69976	2520	574
75823	1599	0
14178	2672	22
69185	1343	63
241633	5529	0
26458	2301	10
15186	2378	55
14391	2809	1357
84092	4210	1583
75083	1748	1
58800	7145	3209
66552	5616	5194
108011	6524	534
109778	1170	356
215387	2695	418
73338	3756	527
329509	1266	5
320632	6740	2804
26371	3075	570
69470	4401	1951
99138	3118	1108
13537	1618	275
215095	2377	1
11552	3936	1
215456	2628	14
68126	1226	313
56461	3227	101
192212	4266	4582
72180	2989	112
77721	1434	288
100861602	931	31
17153	2778	402
100038529	1767	0
228576	1967	146
53885	2260	329
67885	811	190
12235	4337	304
74121	2862	5
100503008	1707	0
12125	5037	1856
100043424	4492	181
241634	1026	0
100503333	210	0
17222	8967	2344
17289	3554	212
72477	4622	1440
70370	2909	24
57432	1567	61
78751	4916	197
668894	4236	8
100503381	2974	31
69737	4562	541
20017	3998	614
66170	1303	293
100048701	1006	0
20515	4165	7516
329513	3433	2
70466	3137	339
100503468	1781	4
16175	1974	2
16176	1328	7
329514	1396	1
668896	682	574
228592	1925	0
19261	4229	717
18610	747	0
654409	3091	33
67333	6195	1296
21818	4110	7
99169	2982	9
241636	3310	0
20638	1121	4216
192140	3216	0
67134	1895	2355
100217452	59	0
100217428	63	9
170718	1520	3093
228598	2670	17
56264	2421	48
75656	733	0
66766	1139	1
319513	3654	360
80743	3206	1245
19262	3609	1271
321014	1409	6
99045	962	445
18429	471	2
11998	507	0
140629	3884	227
380601	3164	203
241638	4204	215
77006	1101	1387
16434	1159	147
100861692	363	0
269356	3201	481
228602	4973	642
100043766	2136	19
613258	2375	63
11990	8740	1141
14588	955	23
