EntrezID	Length	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1
56348	1839	1724
723953	90	0
414123	856	0
735259	100	0
74569	4591	576
66457	1484	45
11800	3702	2798
241568	3475	59
68170	2269	277
19374	3393	0
19373	6669	0
22034	5476	497
72446	4446	219
76501	1175	115
241576	3827	1133
100504371	1663	1
100504354	6969	0
80985	5612	3415
14221	2427	1718
210622	2855	143
20511	12068	72
12505	5654	8805
27402	2526	349
56369	924	364
13661	4387	220
319854	2229	1
13711	2246	410
12359	2551	1969
100862111	334	0
99382	4558	1251
98956	3856	825
53872	7593	6161
78031	541	0
16909	1900	48
70986	1283	9
57443	4760	1083
100038697	1690	0
333883	796	212
12509	1811	1089
68243	819	5
241589	10124	1
15259	7497	7506
100316678	80	0
668733	1062	0
74959	1145	1
228410	5190	1463
320554	3512	74
241593	1083	40
211896	1724	190
99003	8973	1257
228413	2846	457
211936	3944	19
98221	1230	851
329480	3267	0
22431	3092	1
74088	1598	0
19672	3063	1323
100862167	430	0
402728	1464	0
18508	3681	1
100504545	3019	0
77766	3902	338
66541	955	167
99349	1198	122
329482	2649	0
329483	3949	0
77015	2738	4
320230	690	0
791267	4525	0
212772	3389	110
14308	1595	0
16492	4844	0
76894	1891	221
228421	3369	59
12064	5487	1924
22343	4137	2679
100038454	1349	0
107515	5060	3472
68201	2079	239
75517	980	0
170442	1628	6
67606	2069	35
241612	5191	0
228432	3377	50
269328	1589	659
668802	2361	0
623270	767	0
67575	1838	0
257980	939	0
258390	939	0
258391	912	0
258389	942	0
258388	942	0
258910	918	0
257979	918	0
258909	918	0
228443	918	0
258379	936	0
545447	917	0
277562	918	0
257935	918	0
258395	939	0
258399	897	0
257662	939	0
258887	939	0
258398	939	0
258890	939	0
258888	939	0
258886	996	0
258199	2235	0
258889	939	0
258891	948	0
258397	939	0
668825	939	0
258396	939	0
258023	939	0
257956	939	0
258258	963	0
258439	963	0
258441	939	0
258271	939	0
258359	954	0
258257	936	0
258442	939	0
258737	945	0
258440	951	0
258022	1110	0
99010	1902	264
213765	3731	0
66181	695	609
107723	6735	662
68032	975	732
72425	2883	365
73024	1072	1171
213788	1746	0
74268	1521	309
100504639	1596	0
20192	15410	812
75275	1237	0
14260	11925	411
75166	1029	2
23892	1639	11
100862246	496	0
20394	1227	1
228482	5017	250
100862258	648	24
14617	2879	0
320846	1550	0
11464	1390	30
100303644	1909	2
11834	4886	694
228491	4263	199
66632	2700	777
78193	507	0
100043232	2644	1
399568	2770	96
100316703	89	0
17536	5267	10
72603	723	0
654793	3398	0
69974	1549	0
67356	1187	0
320975	1810	22
241621	447	3
114715	2998	3125
732489	100	0
68215	1861	475
19419	5105	7
100504728	2641	3
73938	1276	0
21825	5802	204218
71313	1673	0
381413	3911	3
73358	445	0
27103	5248	797
20813	790	1215
171543	4633	30
12236	3669	162
214230	4193	648
383787	4861	0
18796	5145	6
100043272	3046	430
214239	4716	25
53906	541	0
214240	6629	2
51944	3118	119
56357	2067	200
228536	4428	936
72136	2089	186
269336	1870	82
271842	5135	50
76464	6525	108
19361	2138	100
67809	2252	436
320415	629	8
69408	1008	43
623781	3067	32
72008	1923	236
72112	742	0
20732	2275	318
228543	1657	45
100502626	619	0
228545	4054	170
100043609	979	1
54485	3451	106
100862328	582	0
69065	1569	90
68142	6296	2208
241624	3143	44
56398	2596	1150
100862335	815	3
66602	1551	440
70645	1557	28
108907	2960	136
69702	1451	127
625328	527	99
76246	4664	1177
228550	1808	5
17005	3200	16
68925	4822	411
22174	3989	214
29808	13931	2044
26390	6937	3893
433466	1383	96
211429	3859	125
640524	11238	13
98878	3387	4076
329502	4477	1
78390	3286	1
271844	3125	9
269338	4450	324
211499	2996	1336
76051	4818	349
70933	2258	0
12335	3488	8
20402	9099	3230
20619	2223	820
66606	2115	132
66296	2361	226
68968	6384	272
140810	11269	1694
100502700	1332	5
22222	7765	1487
96957	2867	29
17151	1572	632
13828	3472	0
74176	2531	1
640543	2133	0
329504	3407	123
75894	2317	273
99334	6904	246
51885	2563	422
27223	7711	1482
17754	11912	314
327655	5531	624
12716	1589	1231
140476	5757	0
212670	2247	39
14827	2643	11437
269344	1674	52
378702	3029	1986
574418	2534	64
67693	604	690
100034361	1887	352
67532	3419	156
241627	4245	31
228564	4200	0
319996	4367	1838
17147	2322	17
329506	4545	765
78655	2367	3451
214585	7665	819
67578	2434	4
12010	858	15468
70928	1758	80
74401	2111	0
670832	399	8
20322	2259	415
214593	4554	20
66811	1592	12
213696	1497	66
99439	5267	97
435684	1558	590
269346	3904	22
81913	1215	12
381417	3740	0
67092	2357	16
214616	1331	92
433470	640	4
387165	79	0
22785	5476	2561
18457	3494	260
59010	2102	64
74702	1457	0
75946	733	0
214968	6541	2949
317750	1951	6
17876	3523	210
100502835	2933	0
381418	1030	0
20495	4741	0
100502853	3046	0
110074	2512	637
14118	9900	9667
99100	5768	119
271849	4820	187
58521	2544	3140
70354	6797	3433
12848	3250	2859
69976	2520	276
75823	1599	0
14178	2672	45
69185	1343	90
241633	5529	3
26458	2301	1
15186	2378	43
14391	2809	1469
84092	4210	1947
75083	1748	1
58800	7145	2381
66552	5616	1616
108011	6524	575
109778	1170	255
215387	2695	172
73338	3756	180
329509	1266	11
320632	6740	2237
26371	3075	586
69470	4401	1247
99138	3118	823
13537	1618	300
215095	2377	1
11552	3936	4
215456	2628	11
68126	1226	308
56461	3227	1835
192212	4266	884
72180	2989	72
77721	1434	251
100861602	931	14
17153	2778	10
100038529	1767	0
228576	1967	145
53885	2260	381
67885	811	215
12235	4337	127
74121	2862	6
100503008	1707	0
12125	5037	2245
100043424	4492	119
241634	1026	1
100503333	210	0
17222	8967	2373
17289	3554	229
72477	4622	1743
70370	2909	564
57432	1567	89
78751	4916	102
668894	4236	30
100503381	2974	35
69737	4562	474
20017	3998	353
66170	1303	107
100048701	1006	1
20515	4165	3442
329513	3433	1
70466	3137	189
100503468	1781	2
16175	1974	15
16176	1328	26
329514	1396	0
668896	682	251
228592	1925	0
19261	4229	251
18610	747	0
654409	3091	58
67333	6195	1098
21818	4110	2
99169	2982	4
241636	3310	0
20638	1121	4681
192140	3216	0
67134	1895	2488
100217452	59	4
100217428	63	25
170718	1520	2520
228598	2670	125
56264	2421	76
75656	733	0
66766	1139	2
319513	3654	394
80743	3206	610
19262	3609	1441
321014	1409	5
99045	962	296
18429	471	7
11998	507	0
140629	3884	48
380601	3164	98
241638	4204	412
77006	1101	1221
16434	1159	117
100861692	363	0
269356	3201	155
228602	4973	800
100043766	2136	27
613258	2375	17
11990	8740	1104
14588	955	10
110751	3165	9
20612	6387	7
72630	2945	83
67326	1241	203
70997	2264	156
12616	2724	1941
12531	3151	130
69596	1432	40
228607	3190	284
74450	4266	457
723825	86	0
51902	5565	767
228608	2262	635
11550	2394	14
414081	3631	0
71995	3378	0
19122	2186	5275
26434	3177	52
215653	4785	256
100861699	1019	0
54338	6364	760
70612	1593	246
18538	1260	3092
110911	8278	1320
246313	4533	0
70845	1075	0
70371	847	0
100038551	1782	0
74182	5052	650
767814	2497	0
73747	1471	58
12653	2733	1
66926	2820	324
66634	3203	133
66586	2059	302
320974	3475	3
241639	5255	1925
12156	2515	84
100526500	87	0
15112	2029	1
52837	5148	646
18795	7116	2174
78805	2502	0
320684	2288	0
18798	3692	246
76161	1955	9
241656	4773	0
228642	2407	0
319196	2723	0
20614	2119	0
59030	3195	264
74243	3111	40
16449	5493	4176
228662	5111	376
100316816	79	0
228677	2759	5
319909	2944	2535
75812	2505	192
66580	3392	778
69487	2732	168
228684	2219	0
72899	5041	38
71436	4537	362
100503716	1692	0
100038667	3568	0
16558	5445	855
20639	1230	693
57329	917	0
378776	4233	0
18549	4745	0
378775	3370	0
12075	2372	18
100043534	498	0
56431	1900	77419
81910	5484	7451
403171	528	0
433481	1743	2
69178	2621	1865
100313519	221	3
74528	2707	189
107586	1534	22
100048644	322	0
228714	3751	303
668917	1079	1
171588	1557	2
241688	6831	28
70408	4160	379
26450	2160	534
27054	2915	682
228715	459	92
66044	1283	508
66328	750	0
94249	3436	209
627302	1814	1
408057	2084	45
74030	4657	2080
67877	1172	363
66877	3111	737
78774	1561	0
100503181	837	0
53626	3024	0
241694	9613	303
77806	958	1
74065	737	0
228730	2150	396
24128	3370	2213
228731	1065	0
18088	2448	0
100313531	4345	0
99041	735	0
18503	2639	0
381384	1331	0
15376	2127	2
20608	1388	1
21824	3718	638
17064	6638	681
56488	1101	100
74533	4135	259
17957	3693	26
228756	610	0
78240	606	0
78609	601	0
69362	546	0
13012	703	0
69294	765	0
13013	686	2
77705	658	1
100503216	337	0
13010	742	1248
433483	783	0
58214	789	0
100503289	1276	2
433485	2055	1
104348	4096	44
100271882	1728	0
245174	6920	12
100504621	927	8
100216455	3018	4
69277	648	10
668923	2770	15
545471	2706	0
13011	986	1
71881	2190	1084
100861792	754	0
68738	3594	46
109344	936	0
114889	3568	0
12497	2500	98
110078	3838	5619
76192	1967	570
69270	1161	42
78177	5093	298
67311	1375	32
433486	2672	0
381390	1923	0
100038513	1853	0
74660	1466	0
100502706	1339	0
100125594	631	0
381393	2682	0
386649	1355	895
14225	1641	2527
228765	1385	64
241727	4689	287
668929	1650	0
228767	1468	0
108832	1435	69
228769	3542	447
75283	1636	0
228770	2371	0
11602	1530	4
100316704	89	0
73847	2119	2932
69698	2766	12
545474	3395	0
76650	2583	5933
21407	932	24
12995	4205	799
67231	1936	856
24105	2541	1856
228775	2051	256
791417	1997	0
228777	1380	0
20667	4436	240
67917	3089	166
228778	1682	2
629114	624	0
319579	690	0
442835	625	0
654457	647	0
545475	397	0
75400	405	0
403172	426	0
246700	394	0
433490	388	0
266620	468	0
654459	293	0
19700	1603	4
14950	9937	2143
66405	799	160
15901	911	200
84682	727	35
12048	2371	1116
72119	4365	350
228785	2948	2
14239	1311	46
252864	3346	1
74711	3121	0
68559	1229	441
228787	2711	0
228788	2158	18
15162	2092	12
99237	3895	980
100504160	207	8
241732	3072	48
54711	5407	158
140484	5607	696
16569	5632	362
72326	1898	39
228790	6674	2566
329540	6523	994
99311	3288	352
13436	4322	217
13589	7330	8911
329541	1463	6
76407	1155	0
66557	1730	1
228796	1667	0
378700	1821	0
381399	2115	0
545477	1572	0
19194	961	0
73388	1095	0
18843	1104	0
67135	1085	0
228801	1712	1
228802	1637	1
71425	2040	0
433492	2048	0
66971	1970	77
20648	2115	478
12396	6080	510
56846	1810	9
75480	735	0
70362	1501	1
13555	2460	183
59038	1468	272
228807	3224	66
100504252	970	0
75608	1606	3321
668936	1113	186
19383	1842	7723
67204	2513	2554
50518	692	0
269378	2543	70
100504268	1394	0
16396	5389	1373
67068	686	1161
66734	965	3125
228812	1621	405
735287	109	0
68728	3934	1877
56406	6872	995
207182	2611	102
60525	2833	225
74945	629	1
14854	1857	347
668940	6163	19
735275	79	0
56407	3198	1642
108687	2294	580
19124	1504	955
17391	4304	6
613262	1392	388
16418	1495	2817
71405	2337	28
56046	2671	304
14563	2317	8
16328	7982	422
320095	1971	5
66366	1297	2318
74562	6105	6
245865	1502	15
266692	3520	2786
75710	3752	1992
18041	2053	354
67067	630	582
170791	2812	6658
228829	5733	592
19018	760	527
70873	2106	38
347740	4917	1874
13821	6517	1364
68295	3590	445
100504350	2527	0
228836	5655	1526
74846	995	3
98932	1083	58305
100504361	758	18
228839	2792	899
74487	1509	20
74704	1455	12
67388	1051	624
77799	2508	2
29812	2683	292
66934	2283	61
320706	13232	2554
383766	639	0
56045	4010	1255
100628585	67	0
19650	5416	195
100043882	459	381
629499	3460	1
20014	2716	3096
100861927	927	0
14601	517	0
69161	1107	1202
20779	3887	2945
100046034	333	6
53619	2080	1243
18111	1213	1521
66642	2731	580
277432	1363	0
75425	3772	397
70470	3320	559
72340	570	14
21817	3549	6683
228846	5107	20
73399	593	0
329547	1779	2
16803	2525	493
68108	3172	650
319317	5864	33
228850	8366	1487
246747	632	7
545481	2028	156
100045469	6738	0
22348	2805	0
109275	2377	123
100499529	58	0
228852	6485	54
71878	2260	210
71715	3199	393
71081	1127	0
71613	607	0
329554	1097	2
16658	3389	1456
21969	3847	8047
100861957	599	0
18803	4435	1391
320799	4480	523
64899	3523	123
280635	3547	18
100861963	1090	0
71389	10549	2484
383770	465	37
19281	6449	360
77645	631	0
77288	2148	0
100504524	414	31
67996	3547	6554
100862002	603	0
241764	2733	18
27219	2542	5
245866	2124	340
100504576	476	0
17865	3702	161
68236	880	1
100504589	966	5
269389	1675	324
59091	4255	2864
66680	1562	1178
228858	2580	7
228859	1643	86
69517	459	1
100043899	1094	0
68314	843	0
15378	4358	0
76080	4523	860
26943	3694	8317
100862033	463	5
68386	951	2
18769	1431	204
100504604	3403	2
11486	1626	232
22403	1774	6
241769	1032	0
241770	832	0
54401	2775	5639
381404	2354	13
67145	2301	416
58231	5189	773
16538	2712	7
209232	2324	0
192200	725	2
68221	466	1
192201	574	0
53878	1570	0
329557	1252	0
20941	575	0
64335	1200	0
20945	532	0
20944	601	0
20568	876	4862
17183	2571	669
19668	2456	16
20971	2460	42287
66460	1608	660
73603	928	10
52840	4069	705
78928	2557	1465
67701	708	138
629747	554	0
209351	867	1
75526	755	1
277343	1794	5
433502	807	0
277345	1121	0
629754	540	0
629756	459	0
629761	617	0
408190	1074	0
78239	746	0
641368	443	0
71856	820	33
76233	1245	322
68612	931	93
21925	693	8
101113	1520	155
170789	1151	184
67538	2689	98
71971	2701	138
75642	783	32
415115	1156	123
19025	3674	1696
18830	1806	4859
228866	2752	980
329559	4570	1516
629777	1121	14
17395	3139	5
57138	6023	23
228869	3091	715
21939	1784	7
72211	702	0
104010	3586	0
100862070	840	0
228875	2109	307
140579	5871	1451
381405	3311	0
228876	5033	34
74614	1956	2
114644	3224	9
381406	1868	137
170441	3347	233
14049	2364	2283
228880	6664	2566
17979	7531	1379
72043	4133	396
670775	383	0
319684	1636	0
277360	6530	95
76367	4413	76
99371	8777	687
110750	3604	1788
20853	2995	4249
228889	2592	1390
98999	7218	317
68949	738	678
100217443	66	10
16500	11153	17
19223	1751	1
56336	4205	157
77031	4510	381
263876	3996	916
81018	3001	1786
20613	1589	181
66589	1950	437
407243	1700	496
12608	1504	13838
329562	2140	43
19246	4213	2544
69553	2935	19
58220	3399	502
77017	1309	1
11538	4903	2926
13480	2293	896
69372	1682	111
241794	2316	1
18019	8348	4289
100038688	1516	2
11981	3529	1420
99377	5073	0
100502777	1460	6
22722	2753	148
75508	472	0
619302	1153	0
228911	5113	5720
446211	1175	3
100043910	2106	30
228913	5843	1358
100502923	1450	2
76960	3090	20
73303	1174	0
13081	3296	35
109054	1059	519
100502946	3172	34
67637	1395	0
76829	1774	6
75655	856	0
228942	2799	0
17201	2623	0
67017	3605	586
20878	1905	69
67337	1820	168
320664	4437	0
66404	2142	768
654821	2220	0
76426	649	8
21420	3069	6615
12162	1968	1787
26972	1755	6
66679	1742	506
100862165	626	12
56190	1777	3136
664799	3217	68
100862176	1240	20
619800	534	3
74161	3476	42
18534	2617	25
58203	2162	37
65112	4531	11019
72221	641	0
70065	1167	1
100043911	4466	128
19334	1909	718
75485	896	1
56491	6969	2128
228960	3736	1151
228961	2097	1709
100038374	874	1
100503083	626	5
723906	79	0
723832	82	0
56802	2248	0
14683	6061	20278
57314	2279	394
64138	1393	2084
545486	1406	7
67126	414	2511
66390	1389	637
100043757	9807	0
13616	2963	0
664987	625	19
545487	447	1
100043761	1743	97
620790	1665	0
665001	3055	19
100862168	558	0
100862183	666	330
100503353	3382	24
100043764	1587	2
100043914	1458	3
100043915	4538	0
545490	1473	1
100043126	1458	63
100039017	4538	70
13999	3383	47
626832	3788	135
667962	3586	15
100039060	4539	33
628147	2179	0
100302432	1127	11
668039	4538	0
100303732	3586	5
100043381	1628	12
100503949	1295	0
100043387	1621	0
100039123	1311	3
626877	1699	2
627901	1440	0
635470	514	1
628308	4664	110
433520	3712	59
100504328	1497	0
626802	4020	104
329575	4376	201
665205	1101	0
665211	4725	77
626848	4206	116
353208	1779	56
74189	5700	1
320558	5688	4
228966	3267	103
71532	2280	25
381409	2891	0
68175	735	0
12561	6343	16
228980	4422	651
66730	1905	36
241846	2534	690
26444	881	2147
269397	4369	193
52856	1699	112
99296	2432	0
228983	2745	363
56436	1429	416
16776	11388	3955
66481	391	957
100526556	76	2
252966	2945	638
271887	2319	2
14464	3302	0
100036520	1678	0
320485	1336	33
622283	2019	4
387136	77	0
723954	104	0
108115	3087	191
18216	3916	0
73247	1192	142
72075	2288	2229
12841	2846	5128
277353	2208	20
23856	12416	2549
76425	1850	333
228993	2197	21
140489	2520	0
676369	1913	0
100862056	763	0
723951	68	0
228994	3171	2478
329581	1178	0
58237	950	0
228998	2993	691
73368	4189	58
11438	4437	2
16536	6477	0
13628	2046	0
66496	797	725
20459	2286	14
20811	2547	20
332713	1381	4
229003	10109	2378
229004	4050	940
100862073	459	0
20262	1136	1
269400	4439	425
76688	2596	662
229007	2511	662
72699	1959	508
329584	2986	54
72147	3336	116
241850	1775	1
66314	2306	1268
13002	3674	2055
68556	1811	780
100271841	2270	25
269401	5372	1344
229011	2099	14
68879	3055	763
20672	1619	44
21400	1163	110
56470	1457	590
277496	716	0
18389	3314	25
17932	6395	3
245867	3509	841
67005	2925	385
672125	2550	0
30942	4180	1
100503859	1533	0
100503882	1997	0
72608	783	2
80892	13874	564
19302	2270	225
69347	788	0
18767	3683	598
67306	3361	700
16196	2475	136
100504139	1595	20
75476	436	0
383820	3174	0
620966	1712	37
20257	1904	26
15213	2205	93
66230	722	292
100504173	461	4
21985	2543	1275
75149	848	0
229055	7449	1633
320088	3135	2
170753	13844	1054
94212	8256	257
100862399	374	1
16592	932	466
100041480	1660	507
18857	1364	3
21884	581	4
11770	642	4035
75497	2512	1
55980	2601	1553
241877	3923	0
66361	1591	167
66371	1790	95
74718	2654	152
100038545	1523	0
76897	2680	0
75203	1077	0
622229	14357	0
140918	1730	0
71710	5930	340
13559	1749	369
69126	401	99
